Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF8-Nt	geneid:224;refseq:NP_000373;uniprot:P51648	ALDH3A2	15|16	31	15.50	2	4|4|6|4|4|0|0|0|4|2|0|0	0.97	0.99	0.97	0.98	0.97	2.97	3.32	0.00	13.17	17.92	0.95
ORF8-Nt	geneid:2539;refseq:NP_000393;uniprot:P11413	G6PD	90|101	191	95.50	2	168|166|141|96|108|0|2|0|148|145|129|156	0.00	0.00	0.00	0.00	0.00	-464.58	0.58	0.62	0	0	0
ORF8-Nt	geneid:3141;refseq:NP_000402;uniprot:P50747	HLCS	8|8	16	8.00	2	3|0|0|2|0|0|7|6|3|0|0|0	0.00	0.00	0.00	0.00	0.00	-8.24	1.50	0.31	6.25	5.68	1.4
ORF8-Nt	geneid:5096;refseq:NP_000523;uniprot:P05166	PCCB	6|7	13	6.50	2	0|0|0|0|0|2|8|12|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-17.67	0.89	0.43	4.67	5.72	0.94
ORF8-Nt	geneid:2936;refseq:NP_000628;uniprot:P00390	GSR	6|5	11	5.50	2	4|2|4|3|2|0|0|0|4|3|0|0	0.00	0.00	0.00	0.00	0.00	-7.83	1.38	0.28	3.67	4.64	0.62
ORF8-Nt	geneid:218;refseq:NP_000682;uniprot:P30838	ALDH3A1	18|15	33	16.50	2	21|23|14|11|13|0|0|0|16|16|16|17	0.00	0.00	0.00	0.00	0.00	-51.47	0.81	0.55	4.25	6.19	0.76
ORF8-Nt	geneid:301;refseq:NP_000691;uniprot:P04083	ANXA1	40|43	83	41.50	2	65|84|96|67|70|0|0|0|84|78|79|77	0.00	0.00	0.00	0.00	0.00	-268.48	0.47	0.62	0	0	0
ORF8-Nt	geneid:3482;refseq:NP_000867;uniprot:P11717	IGF2R	12|9	21	10.50	2	6|6|2|0|0|0|0|0|4|2|0|0	0.03	0.06	0.03	0.05	0.03	-6.86	1.97	0.22	8.83	2.34	0.31
ORF8-Nt	geneid:1728;refseq:NP_000894;uniprot:P15559	NQO1	9|10	19	9.50	2	6|9|6|5|3|0|3|0|7|7|4|4	0.00	0.00	0.00	0.00	0.00	-14.96	1.24	0.40	5	12.04	0.83
ORF8-Nt	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	1875|1739	3614	1807.00	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	1.87	0.62	1180.75	661.54	2.58
ORF8-Nt	geneid:5431;refseq:NP_000929;uniprot:P30876	POLR2B	5|2	7	3.50	2	8|6|4|5|9|0|0|0|5|4|0|2	0.00	0.00	0.00	0.00	0.00	-27.32	0.46	0.47	0	0	0
ORF8-Nt	geneid:5447;refseq:NP_000932;uniprot:P16435	POR	18|16	34	17.00	2	0|0|0|0|3|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.78	17.00	0.00	16.75	16.26	1.27
ORF8-Nt	geneid:6124;refseq:NP_000959;uniprot:P36578	RPL4	3|3	6	3.00	2	0|0|4|5|4|0|6|0|3|4|0|0	0.00	0.00	0.00	0.00	0.00	-14.15	0.60	0.40	0.83	1.28	0.26
ORF8-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	28|26	54	27.00	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-48.68	1.11	0.55	15.67	34.82	0.67
ORF8-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	20|24	44	22.00	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-32.73	1.27	0.51	10.92	25.03	0.59
ORF8-Nt	geneid:6129;refseq:NP_000962;uniprot:P18124	RPL7	4|4	8	4.00	2	0|0|0|0|0|0|3|0|0|0|0|0	0.68	0.68	0.72	0.72	0.72	0.92	4.00	0.02	3.75	9.98	0.56
ORF8-Nt	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	8|5	13	6.50	2	0|0|3|0|0|0|3|0|0|0|0|0	0.58	0.89	0.62	0.91	0.62	-0.69	3.25	0.02	6	14.89	0.7
ORF8-Nt	geneid:6132;refseq:NP_000964;uniprot:P62917	RPL8	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.00	0.00	2.5	6.42	0.88
ORF8-Nt	geneid:6137;refseq:NP_000968;uniprot:P26373	RPL13	2|3	5	2.50	2	0|0|0|2|0|0|2|0|0|0|0|0	0.13	0.21	0.16	0.25	0.16	-2.58	1.88	0.20	2.17	6.79	0.48
ORF8-Nt	geneid:6142;refseq:NP_000971;uniprot:Q02543	RPL18A	6|4	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.89	50.00	0.00	5	18.75	0.82
ORF8-Nt	geneid:6152;refseq:NP_000977;uniprot:P83731	RPL24	2|3	5	2.50	2	5|3|6|3|3|0|3|0|3|3|0|3	0.00	0.00	0.00	0.00	0.00	-14.83	0.54	0.40	0	0	0
ORF8-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	7|7	14	7.00	2	2|0|0|0|0|0|3|0|2|0|0|0	0.63	0.63	0.65	0.65	0.65	0.63	3.00	0.02	6.42	29.22	0.94
ORF8-Nt	geneid:6155;refseq:NP_000979;uniprot:P61353	RPL27	5|7	12	6.00	2	0|2|0|0|0|0|0|0|3|2|0|0	0.37	0.63	0.39	0.65	0.39	-1.94	2.57	0.16	5.42	26.3	1.05
ORF8-Nt	geneid:6157;refseq:NP_000981;uniprot:P46776	RPL27A	3|2	5	2.50	2	0|0|0|0|0|0|2|0|2|0|0|0	0.13	0.21	0.15	0.24	0.15	-2.64	1.88	0.20	2.17	9.68	0.52
ORF8-Nt	geneid:6158;refseq:NP_000982;uniprot:P46779	RPL28	6|4	10	5.00	2	0|0|0|0|0|0|0|0|8|6|0|0	0.00	0.00	0.00	0.00	0.00	-11.09	1.07	0.32	3.83	18.45	0.56
ORF8-Nt	geneid:6164;refseq:NP_000986;uniprot:P49207	RPL34	3|3	6	3.00	2	0|3|0|0|0|0|5|0|3|0|0|3	0.00	0.00	0.00	0.00	0.00	-9.37	0.82	0.33	1.83	10.32	0.77
ORF8-Nt	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	7|6	13	6.50	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-31.76	0.59	0.52	0.33	0.69	0.19
ORF8-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	2|3	5	2.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.56	0.67	0.60	0.70	0.60	-0.01	3.75	0.02	2.33	6.18	0.54
ORF8-Nt	geneid:509;refseq:NP_001001973;uniprot:P36542	ATP5F1C	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.37	10.00	0.10	1	2.21	1.33
ORF8-Nt	geneid:5394;refseq:NP_001001998;uniprot:Q01780	EXOSC10	13|14	27	13.50	2	3|3|54|53|61|0|0|0|66|65|53|57	0.00	0.00	0.00	0.00	0.00	-236.14	0.21	0.62	0	0	0
ORF8-Nt	geneid:6201;refseq:NP_001002;uniprot:P62081	RPS7	3|0	3	1.50	2	0|0|2|0|2|0|0|0|0|0|0|0	0.10	0.21	0.10	0.20	0.10	-5.96	1.12	0.20	1.17	3.98	0.3
ORF8-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	4|3	7	3.50	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-18.29	0.58	0.43	0.67	0.34	0.24
ORF8-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	41|46	87	43.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-259.54	0.50	0.62	0	0	0
ORF8-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	11|10	21	10.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-12.12	1.43	0.36	7.08	22.47	0.81
ORF8-Nt	geneid:79096;refseq:NP_001003676;uniprot:Q9H6J7	C11orf49	7|9	16	8.00	2	8|11|5|3|4|0|0|0|6|6|5|7	0.00	0.00	0.00	0.00	0.00	-21.42	0.92	0.45	3.42	8.24	1.75
ORF8-Nt	geneid:114882;refseq:NP_001003712;uniprot:Q9BZF1	OSBPL8	9|3	12	6.00	2	0|0|3|0|0|0|0|0|0|0|0|0	0.73	0.96	0.73	0.96	0.73	0.00	6.00	0.01	5.75	4.48	0.9
ORF8-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	5|3	8	4.00	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-74.18	0.21	0.62	0	0	0
ORF8-Nt	geneid:6720;refseq:NP_001005291;uniprot:P36956	SREBF1	7|9	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.65	80.00	0.00	8	4.49	0.65
ORF8-Nt	geneid:90678;refseq:NP_001005373;uniprot:Q6UWE0	LRSAM1	3|4	7	3.50	2	16|14|11|8|11|0|0|0|14|13|14|13	0.00	0.00	0.00	0.00	0.00	-54.19	0.24	0.62	0	0	0
ORF8-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	6|5	11	5.50	2	0|0|0|0|0|0|4|0|0|4|0|0	0.09	0.13	0.09	0.14	0.09	-2.95	2.06	0.21	4.83	20.18	0.68
ORF8-Nt	geneid:10206;refseq:NP_001007279;uniprot:O60858	TRIM13	6|7	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	65.00	0.00	6.5	10.46	1.36
ORF8-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	12|11	23	11.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-77.45	0.46	0.62	0	0	0
ORF8-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	13|13	26	13.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-39.93	0.80	0.54	3.42	16.84	0.64
ORF8-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	23|22	45	22.50	2	5|4|4|4|3|0|0|0|4|3|4|4	1.00	1.00	1.00	1.00	1.00	11.64	5.19	0.00	19.58	95.72	1.94
ORF8-Nt	geneid:7203;refseq:NP_005989;uniprot:P49368	CCT3	2|3	5	2.50	2	6|8|13|15|15|0|0|0|7|5|9|20	0.00	0.00	0.00	0.00	0.00	-65.75	0.15	0.62	0	0	0
ORF8-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	12|6	18	9.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-128.16	0.26	0.62	0	0	0
ORF8-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	9|8	17	8.50	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-129.41	0.24	0.62	0	0	0
ORF8-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	14|20	34	17.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-58.21	0.78	0.56	4.17	4.36	0.46
ORF8-Nt	geneid:400506;refseq:NP_001013009;uniprot:Q1ED39	KNOP1	5|0	5	2.50	2	0|0|17|15|14|0|0|0|20|14|20|11	0.00	0.00	0.00	0.00	0.00	-84.05	0.13	0.62	0	0	0
ORF8-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	3|3	6	3.00	2	0|0|0|0|5|0|5|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-8.07	0.90	0.30	2.17	0.6	0.99
ORF8-Nt	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	5|3	8	4.00	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-22.27	0.57	0.45	1.08	2.06	1.2
ORF8-Nt	geneid:27332;refseq:NP_001014972;uniprot:Q14966	ZNF638	9|6	15	7.50	2	0|0|21|31|28|0|0|0|38|30|31|29	0.00	0.00	0.00	0.00	0.00	-125.36	0.22	0.62	0	0	0
ORF8-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	3|3	6	3.00	2	0|3|0|0|0|0|0|0|2|2|0|0	0.01	0.01	0.01	0.01	0.01	-4.64	1.29	0.25	2.42	11.17	0.67
ORF8-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	40|32	72	36.00	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-299.33	0.40	0.62	0	0	0
ORF8-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	5|4	9	4.50	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-68.40	0.24	0.62	0	0	0
ORF8-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	4|6	10	5.00	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-71.25	0.26	0.62	0	0	0
ORF8-Nt	geneid:54832;refseq:NP_001018098;uniprot:Q709C8	VPS13C	20|17	37	18.50	2	39|36|0|4|14|0|0|0|20|20|23|32	0.00	0.00	0.00	0.00	0.00	-107.43	0.52	0.60	2.83	0.51	0.38
ORF8-Nt	geneid:821;refseq:NP_001019820;uniprot:P27824	CANX	4|5	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.83	45.00	0.00	4.5	5.02	2.46
ORF8-Nt	geneid:103;refseq:NP_001020278;uniprot:P55265	ADAR	7|6	13	6.50	2	11|12|24|32|27|0|0|0|28|24|27|35	0.00	0.00	0.00	0.00	0.00	-118.22	0.21	0.62	0	0	0
ORF8-Nt	geneid:1173;refseq:NP_001020376;uniprot:Q96CW1	AP2M1	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.00	0.00	2.5	3.81	0.28
ORF8-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	21|19	40	20.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-150.33	0.42	0.62	0	0	0
ORF8-Nt	geneid:57211;refseq:NP_001027566;uniprot:Q86SQ4	ADGRG6	7|5	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	60.00	0.00	6	3.32	1.13
ORF8-Nt	geneid:4839;refseq:NP_001245237;uniprot:P46087	NOP2	8|9	17	8.50	2	0|0|4|9|3|0|0|0|8|6|0|5	0.00	0.00	0.00	0.00	0.00	-16.22	1.11	0.41	5.58	4.54	0.61
ORF8-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	27|30	57	28.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-53.89	1.08	0.56	18.75	96.68	0.57
ORF8-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	6|2	8	4.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-25.95	0.55	0.45	0	0	0
ORF8-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	2|3	5	2.50	2	0|0|0|0|0|0|0|0|2|2|0|0	0.13	0.21	0.12	0.20	0.13	-2.88	1.88	0.20	2.17	6.66	1.18
ORF8-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	11|12	23	11.50	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-97.90	0.38	0.62	0	0	0
ORF8-Nt	geneid:80230;refseq:NP_001035541;uniprot:Q96T51	RUFY1	5|7	12	6.00	2	23|31|30|28|31|0|0|0|28|25|29|35	0.00	0.00	0.00	0.00	0.00	-124.13	0.19	0.62	0	0	0
ORF8-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	3|4	7	3.50	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-19.53	0.55	0.44	0.5	0.55	0.11
ORF8-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	2|2	4	2.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-99.45	0.08	0.62	0	0	0
ORF8-Nt	geneid:91452;refseq:NP_001035938;uniprot:Q5T8D3	ACBD5	11|14	25	12.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	17.90	125.00	0.00	12.5	16.84	1.72
ORF8-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	6|6	12	6.00	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-125.33	0.18	0.62	0	0	0
ORF8-Nt	geneid:5819;refseq:NP_001036189;uniprot:Q92692	NECTIN2	4|4	8	4.00	2	4|5|5|3|2|0|0|0|4|3|3|2	0.00	0.00	0.00	0.00	0.00	-11.65	0.86	0.36	1.42	1.74	0.68
ORF8-Nt	geneid:10427;refseq:NP_001036199;uniprot:O95487	SEC24B	11|6	17	8.50	2	14|6|13|16|14|0|0|0|6|7|9|5	0.00	0.00	0.00	0.00	0.00	-46.71	0.58	0.53	1	0.54	0.06
ORF8-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	38|43	81	40.50	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-119.55	0.83	0.60	4.92	5.21	0.28
ORF8-Nt	geneid:79832;refseq:NP_001070254;uniprot:Q2KHR3	QSER1	4|2	6	3.00	2	0|0|6|19|11|0|0|0|25|21|19|24	0.00	0.00	0.00	0.00	0.00	-95.05	0.13	0.62	0	0	0
ORF8-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	19|23	42	21.00	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-117.48	0.53	0.60	0.5	0.65	0.06
ORF8-Nt	geneid:22862;refseq:NP_001073141;uniprot:Q9Y2H6	FNDC3A	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	5.02	30.00	0.00	3	1.65	0.32
ORF8-Nt	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	4|6	10	5.00	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-98.50	0.19	0.62	0	0	0
ORF8-Nt	geneid:5829;refseq:NP_001074324;uniprot:P49023	PXN	3|3	6	3.00	2	17|21|14|12|13|0|0|0|26|25|20|18	0.00	0.00	0.00	0.00	0.00	-94.39	0.12	0.62	0	0	0
ORF8-Nt	geneid:54867;refseq:NP_001077059;uniprot:Q6NUQ4	TMEM214	12|15	27	13.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.43	135.00	0.00	13.5	13.84	1.55
ORF8-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	23|21	44	22.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-88.96	0.67	0.59	3.33	2	0.17
ORF8-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	14|13	27	13.50	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-33.82	0.92	0.52	5.25	2.81	0.27
ORF8-Nt	geneid:54828;refseq:NP_001092902;uniprot:Q9H6U6	BCAS3	3|6	9	4.50	2	17|18|19|16|17|0|0|0|14|13|13|14	0.00	0.00	0.00	0.00	0.00	-68.46	0.25	0.62	0	0	0
ORF8-Nt	geneid:9778;refseq:NP_001094060;uniprot:Q92628	KIAA0232	4|2	6	3.00	2	19|8|0|0|0|0|0|0|9|9|11|11	0.00	0.00	0.00	0.00	0.00	-52.76	0.22	0.62	0	0	0
ORF8-Nt	geneid:11138;refseq:NP_001095896;uniprot:O95759	TBC1D8	4|4	8	4.00	2	16|13|7|12|14|0|0|0|17|13|11|14	0.00	0.00	0.00	0.00	0.00	-55.71	0.26	0.62	0	0	0
ORF8-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	34|25	59	29.50	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-311.65	0.33	0.62	0	0	0
ORF8-Nt	geneid:11346;refseq:NP_009217;uniprot:Q8N3V7	SYNPO	6|8	14	7.00	2	27|26|20|26|19|0|0|0|16|23|23|26	0.00	0.00	0.00	0.00	0.00	-95.26	0.27	0.62	0	0	0
ORF8-Nt	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	5|3	8	4.00	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-20.98	0.60	0.44	0.67	2.06	0.29
ORF8-Nt	geneid:2039;refseq:NP_001107607;uniprot:Q08495	DMTN	2|0	2	1.00	2	6|8|10|3|11|0|0|0|11|11|9|12	0.00	0.00	0.00	0.00	0.00	-49.82	0.09	0.62	0	0	0
ORF8-Nt	geneid:3163;refseq:NP_001120676;uniprot:P30519	HMOX2	5|3	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.97	40.00	0.00	4	8.35	0.81
ORF8-Nt	geneid:57181;refseq:NP_001120729;uniprot:Q9ULF5	SLC39A10	4|5	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.73	45.00	0.00	4.5	3.57	2.46
ORF8-Nt	geneid:9898;refseq:NP_001120792;uniprot:Q14157	UBAP2L	23|16	39	19.50	2	41|64|39|39|37|0|0|0|37|41|48|38	0.00	0.00	0.00	0.00	0.00	-172.33	0.38	0.62	0	0	0
ORF8-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	59|57	116	58.00	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-123.87	0.99	0.60	23.08	22.7	1.57
ORF8-Nt	geneid:348654;refseq:NP_001123481;uniprot:Q17RS7	GEN1	6|5	11	5.50	2	12|8|14|11|13|0|0|0|17|14|7|12	0.00	0.00	0.00	0.00	0.00	-50.38	0.37	0.62	0	0	0
ORF8-Nt	geneid:1047;refseq:NP_001124147;uniprot:O14967	CLGN	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.43	15.00	0.07	1.5	1.62	0.76
ORF8-Nt	geneid:5782;refseq:NP_002826;uniprot:Q05209	PTPN12	5|7	12	6.00	2	31|40|23|19|25|0|0|0|30|28|31|23	0.00	0.00	0.00	0.00	0.00	-131.40	0.18	0.62	0	0	0
ORF8-Nt	geneid:6533;refseq:NP_001127839;uniprot:P31641	SLC6A6	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	2.13	1.04
ORF8-Nt	geneid:9779;refseq:NP_001127852;uniprot:Q92609	TBC1D5	3|4	7	3.50	2	25|23|26|22|24|0|0|0|29|26|23|20	0.00	0.00	0.00	0.00	0.00	-107.55	0.13	0.62	0	0	0
ORF8-Nt	geneid:55144;refseq:NP_001127951;uniprot:Q7L1W4	LRRC8D	7|4	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	55.00	0.00	5.5	4.23	1.1
ORF8-Nt	geneid:10979;refseq:NP_001128471;uniprot:Q96AC1	FERMT2	4|2	6	3.00	2	4|0|12|11|9|0|0|0|4|5|3|0	0.00	0.00	0.00	0.00	0.00	-40.02	0.28	0.62	0	0	0
ORF8-Nt	geneid:55704;refseq:NP_001129069;uniprot:Q3V6T2	CCDC88A	5|3	8	4.00	2	27|34|0|9|6|0|0|0|18|9|18|18	0.00	0.00	0.00	0.00	0.00	-104.33	0.15	0.62	0	0	0
ORF8-Nt	geneid:6185;refseq:NP_001129243;uniprot:P04844	RPN2	6|6	12	6.00	2	3|3|0|0|0|0|0|0|4|3|3|3	0.02	0.02	0.02	0.02	0.02	-3.89	1.80	0.23	4.42	4.74	0.36
ORF8-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	30|37	67	33.50	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-158.82	0.61	0.61	6.58	8.35	0.81
