Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
ORF3A-A549-Nt	P35268	RPL22	2|0	2	1.00	2	2|0|0|0	0.15	0.30	0.17	0.35	0.17	-3.52	1.00	0.20
ORF3A-A549-Nt	P61254	RPL26	3|6	9	4.50	2	3|0|2|0	0.15	0.30	0.17	0.32	0.17	-4.84	1.80	0.20
ORF3A-A549-Nt	P61353	RPL27	2|4	6	3.00	2	0|0|3|2	0.02	0.03	0.02	0.03	0.02	-6.32	1.20	0.24
ORF3A-A549-Nt	P46776	RPL27A	2|0	2	1.00	2	2|0|2|0	0.00	0.01	0.01	0.01	0.01	-8.01	0.50	0.26
ORF3A-A549-Nt	P49207	RPL34	2|3	5	2.50	2	5|0|3|0	0.00	0.00	0.00	0.00	0.00	-11.89	0.62	0.33
ORF3A-A549-Nt	P62753	RPS6	3|4	7	3.50	2	2|0|0|0	0.66	0.76	0.68	0.77	0.68	0.38	3.50	0.01
ORF3A-A549-Nt	Q9NXW2	DNAJB12	5|5	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.78	50.00	0.00
ORF3A-A549-Nt	P07355	ANXA2	25|32	57	28.50	2	7|0|89|75	0.00	0.00	0.00	0.00	0.00	-279.02	0.35	0.55
ORF3A-A549-Nt	P62241	RPS8	10|11	21	10.50	2	7|2|8|7	0.00	0.00	0.00	0.00	0.00	-12.31	1.40	0.34
ORF3A-A549-Nt	Q6PUV4	CPLX2	8|11	19	9.50	2	0|0|13|14	0.00	0.00	0.00	0.00	0.00	-37.58	0.70	0.45
ORF3A-A549-Nt	Q8N5K1	CISD2	12|21	33	16.50	2	0|0|4|3	0.98	1.00	0.98	1.00	0.98	3.33	4.71	0.00
ORF3A-A549-Nt	Q15011	HERPUD1	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	40.00	0.00
ORF3A-A549-Nt	P08195	SLC3A2	4|15	19	9.50	2	0|0|14|17	0.00	0.00	0.00	0.00	0.00	-54.50	0.61	0.45
ORF3A-A549-Nt	Q5D862	FLG2	4|4	8	4.00	2	5|0|0|0	0.06	0.06	0.05	0.05	0.06	-2.95	1.60	0.22
ORF3A-A549-Nt	P62266	RPS23	4|0	4	2.00	2	0|0|2|2	0.07	0.14	0.08	0.16	0.08	-8.03	1.00	0.22
ORF3A-A549-Nt	Q96S97	MYADM	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3A-A549-Nt	Q9Y263	PLAA	2|14	16	8.00	2	0|0|40|32	0.00	0.00	0.00	0.00	0.00	-150.54	0.22	0.55
ORF3A-A549-Nt	P62987	UBA52	13|0	13	6.50	2	0|0|15|10	0.00	0.00	0.00	0.00	0.00	-54.31	0.52	0.43
ORF3A-A549-Nt	P62805	H4C1	6|3	9	4.50	2	8|4|6|4	0.00	0.00	0.00	0.00	0.00	-21.91	0.64	0.39
ORF3A-A549-Nt	P50914	RPL14	3|6	9	4.50	2	0|0|2|2	0.36	0.68	0.38	0.71	0.38	-3.06	2.25	0.18
ORF3A-A549-Nt	O95487	SEC24B	2|15	17	8.50	2	0|0|6|7	0.04	0.09	0.04	0.08	0.04	-22.08	1.31	0.22
ORF3A-A549-Nt	P29401	TKT	15|29	44	22.00	2	9|0|47|48	0.00	0.00	0.00	0.00	0.00	-160.07	0.46	0.53
ORF3A-A549-Nt	Q6NUQ4	TMEM214	3|8	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.41	55.00	0.00
ORF3A-A549-Nt	P53396	ACLY	7|21	28	14.00	2	0|0|38|33	0.00	0.00	0.00	0.00	0.00	-131.29	0.39	0.52
ORF3A-A549-Nt	P53621	COPA	5|24	29	14.50	2	0|0|8|8	0.49	0.98	0.49	0.98	0.49	-21.85	1.81	0.11
ORF3A-A549-Nt	A0MZ66	SHTN1	5|4	9	4.50	2	0|0|51|56	0.00	0.00	0.00	0.00	0.00	-220.07	0.08	0.55
ORF3A-A549-Nt	Q9Y6I9	TEX264	8|19	27	13.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.63	135.00	0.00
ORF3A-A549-Nt	Q96C24	SYTL4	16|39	55	27.50	2	0|0|49|48	0.00	0.00	0.00	0.00	0.00	-161.94	0.57	0.52
ORF3A-A549-Nt	P31641	SLC6A6	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
ORF3A-A549-Nt	P52594	AGFG1	8|12	20	10.00	2	0|0|107|109	0.00	0.00	0.00	0.00	0.00	-445.23	0.09	0.55
ORF3A-A549-Nt	P04844	RPN2	5|10	15	7.50	2	0|0|4|3	0.37	0.73	0.37	0.74	0.37	-5.55	2.14	0.18
ORF3A-A549-Nt	Q9UM82	SPATA2	5|11	16	8.00	2	0|0|38|37	0.00	0.00	0.00	0.00	0.00	-146.24	0.21	0.55
ORF3A-A549-Nt	Q9P258	RCC2	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.39	40.00	0.00
ORF3A-A549-Nt	P51572	BCAP31	11|15	26	13.00	2	0|0|5|6	0.36	0.71	0.36	0.71	0.36	-4.25	2.36	0.18
ORF3A-A549-Nt	Q8N0X7	SPART	3|6	9	4.50	2	0|0|53|44	0.00	0.00	0.00	0.00	0.00	-201.75	0.09	0.55
ORF3A-A549-Nt	Q13501	SQSTM1	4|11	15	7.50	2	0|0|21|22	0.00	0.00	0.00	0.00	0.00	-80.11	0.35	0.50
ORF3A-A549-Nt	Q86SJ2	AMIGO2	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3A-A549-Nt	Q9Y320	TMX2	4|8	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.16	60.00	0.00
ORF3A-A549-Nt	P61011	SRP54	13|26	39	19.50	2	0|0|44|48	0.00	0.00	0.00	0.00	0.00	-159.20	0.42	0.53
ORF3A-A549-Nt	Q9Y2U8	LEMD3	7|19	26	13.00	2	0|0|7|13	0.00	0.00	0.00	0.00	0.00	-25.78	1.30	0.32
ORF3A-A549-Nt	Q9BTX1	NDC1	9|16	25	12.50	2	0|0|2|0	0.99	1.00	0.99	1.00	0.99	4.35	12.50	0.00
ORF3A-A549-Nt	Q9BSJ8	ESYT1	23|34	57	28.50	2	0|0|15|13	0.04	0.08	0.04	0.07	0.04	-16.97	2.04	0.23
ORF3A-A549-Nt	Q99460	PSMD1	10|14	24	12.00	2	0|0|8|8	0.00	0.00	0.00	0.00	0.00	-14.05	1.50	0.32
ORF3A-A549-Nt	P21291	CSRP1	4|3	7	3.50	2	0|0|8|10	0.00	0.00	0.00	0.00	0.00	-30.03	0.39	0.55
ORF3A-A549-Nt	P04920	SLC4A2	6|16	22	11.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	110.00	0.00
ORF3A-A549-Nt	Q16666	IFI16	9|15	24	12.00	2	0|0|51|51	0.00	0.00	0.00	0.00	0.00	-191.87	0.24	0.55
ORF3A-A549-Nt	Q01813	PFKP	2|15	17	8.50	2	0|0|8|8	0.00	0.00	0.00	0.00	0.00	-28.34	1.06	0.30
ORF3A-A549-Nt	P10599	TXN	14|17	31	15.50	2	2|3|136|48	0.00	0.00	0.00	0.00	0.00	-351.61	0.17	0.55
ORF3A-A549-Nt	Q53EU6	GPAT3	4|6	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	50.00	0.00
ORF3A-A549-Nt	Q9UNQ0	ABCG2	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3A-A549-Nt	P10620	MGST1	2|4	6	3.00	2	0|0|3|0	0.29	0.49	0.27	0.46	0.29	-2.48	2.00	0.18
ORF3A-A549-Nt	P40429	RPL13A	4|4	8	4.00	2	3|0|3|0	0.01	0.01	0.01	0.01	0.01	-5.22	1.33	0.26
ORF3A-A549-Nt	O96005	CLPTM1	9|18	27	13.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.14	135.00	0.00
ORF3A-A549-Nt	P50238	CRIP1	3|2	5	2.50	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-26.22	0.33	0.55
ORF3A-A549-Nt	Q08211	DHX9	3|13	16	8.00	2	0|0|20|21	0.00	0.00	0.00	0.00	0.00	-78.68	0.39	0.49
ORF3A-A549-Nt	P23588	EIF4B	4|6	10	5.00	2	0|0|89|97	0.00	0.00	0.00	0.00	0.00	-395.30	0.05	0.55
ORF3A-A549-Nt	P78318	IGBP1	2|6	8	4.00	2	0|0|36|40	0.00	0.00	0.00	0.00	0.00	-159.37	0.11	0.55
ORF3A-A549-Nt	Q02413	DSG1	6|4	10	5.00	2	7|3|0|0	0.00	0.00	0.00	0.00	0.00	-12.26	1.00	0.32
ORF3A-A549-Nt	Q14739	LBR	19|23	42	21.00	2	0|0|18|15	0.00	0.00	0.00	0.00	0.00	-31.22	1.27	0.43
ORF3A-A549-Nt	Q00325	SLC25A3	10|16	26	13.00	2	3|2|7|8	0.01	0.01	0.01	0.02	0.01	-12.06	1.73	0.25
ORF3A-A549-Nt	P17980	PSMC3	18|28	46	23.00	2	0|0|11|14	0.00	0.01	0.00	0.01	0.00	-18.41	1.84	0.27
ORF3A-A549-Nt	P18031	PTPN1	7|12	19	9.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	95.00	0.00
ORF3A-A549-Nt	Q16658	FSCN1	4|8	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	60.00	0.00
ORF3A-A549-Nt	P40763	STAT3	5|12	17	8.50	2	0|0|94|78	0.00	0.00	0.00	0.00	0.00	-359.73	0.10	0.55
ORF3A-A549-Nt	Q13586	STIM1	58|75	133	66.50	2	0|0|42|46	0.00	0.00	0.00	0.00	0.00	-71.73	1.51	0.48
ORF3A-A549-Nt	P78536	ADAM17	6|12	18	9.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.45	90.00	0.00
ORF3A-A549-Nt	P14625	HSP90B1	10|21	31	15.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.93	155.00	0.00
ORF3A-A549-Nt	O95210	STBD1	6|15	21	10.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	105.00	0.00
ORF3A-A549-Nt	P49327	FASN	26|55	81	40.50	2	0|0|134|124	0.00	0.00	0.00	0.00	0.00	-475.97	0.31	0.55
ORF3A-A549-Nt	O95864	FADS2	11|14	25	12.50	2	0|0|3|2	1.00	1.00	1.00	1.00	1.00	4.97	5.00	0.00
ORF3A-A549-Nt	Q07960	ARHGAP1	4|8	12	6.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-16.08	1.00	0.33
ORF3A-A549-Nt	O95573	ACSL3	5|18	23	11.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.75	115.00	0.00
ORF3A-A549-Nt	Q00839	HNRNPU	10|17	27	13.50	2	11|0|21|25	0.00	0.00	0.00	0.00	0.00	-70.73	0.59	0.49
ORF3A-A549-Nt	Q12772	SREBF2	9|27	36	18.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.30	180.00	0.00
ORF3A-A549-Nt	O75911	DHRS3	6|10	16	8.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	80.00	0.00
ORF3A-A549-Nt	O43396	TXNL1	17|23	40	20.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	27.27	200.00	0.00
ORF3A-A549-Nt	O75396	SEC22B	19|21	40	20.00	2	0|0|5|5	1.00	1.00	1.00	1.00	1.00	7.09	4.00	0.00
ORF3A-A549-Nt	P33527	ABCC1	25|38	63	31.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	39.24	315.00	0.00
ORF3A-A549-Nt	O00767	SCD	6|7	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.47	65.00	0.00
ORF3A-A549-Nt	Q15382	RHEB	3|5	8	4.00	2	0|0|12|11	0.00	0.00	0.00	0.00	0.00	-40.39	0.35	0.55
ORF3A-A549-Nt	O00124	UBXN8	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.54	30.00	0.00
ORF3A-A549-Nt	O15155	BET1	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.51	25.00	0.00
ORF3A-A549-Nt	P46821	MAP1B	37|81	118	59.00	2	0|0|417|397	0.00	0.00	0.00	0.00	0.00	-inf	0.14	0.55
ORF3A-A549-Nt	P63244	RACK1	7|14	21	10.50	2	17|2|9|6	0.00	0.00	0.00	0.00	0.00	-36.99	0.81	0.43
ORF3A-A549-Nt	P62826	RAN	14|12	26	13.00	2	7|3|17|16	0.00	0.00	0.00	0.00	0.00	-41.76	0.79	0.47
ORF3A-A549-Nt	O75915	ARL6IP5	2|4	6	3.00	2	0|0|0|0	0.99	1.00	0.98	1.00	0.99	3.49	30.00	0.00
ORF3A-A549-Nt	P11166	SLC2A1	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.41	40.00	0.00
ORF3A-A549-Nt	P50990	CCT8	23|33	56	28.00	2	0|0|290|266	0.00	0.00	0.00	0.00	0.00	-inf	0.10	0.55
ORF3A-A549-Nt	Q07065	CKAP4	5|21	26	13.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	130.00	0.00
ORF3A-A549-Nt	Q8N3C0	ASCC3	5|17	22	11.00	2	0|0|188|167	0.00	0.00	0.00	0.00	0.00	-inf	0.06	0.55
ORF3A-A549-Nt	P55072	VCP	3|13	16	8.00	2	0|0|23|20	0.00	0.00	0.00	0.00	0.00	-82.34	0.37	0.49
ORF3A-A549-Nt	O95372	LYPLA2	5|5	10	5.00	2	0|0|31|39	0.00	0.00	0.00	0.00	0.00	-135.36	0.14	0.55
ORF3A-A549-Nt	Q9H2M9	RAB3GAP2	7|16	23	11.50	2	0|0|41|43	0.00	0.00	0.00	0.00	0.00	-159.25	0.27	0.55
ORF3A-A549-Nt	O60427	FADS1	2|6	8	4.00	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.49	40.00	0.00
ORF3A-A549-Nt	Q9NZM1	MYOF	48|93	141	70.50	2	0|0|48|30	0.00	0.00	0.00	0.00	0.00	-68.45	1.81	0.42
ORF3A-A549-Nt	Q9ULV4	CORO1C	3|7	10	5.00	2	0|0|31|32	0.00	0.00	0.00	0.00	0.00	-126.89	0.16	0.55
ORF3A-A549-Nt	Q9NYL9	TMOD3	2|11	13	6.50	2	0|0|43|48	0.00	0.00	0.00	0.00	0.00	-192.71	0.14	0.55
ORF3A-A549-Nt	Q92575	UBXN4	6|7	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	65.00	0.00
ORF3A-A549-Nt	Q15005	SPCS2	4|6	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.10	50.00	0.00
ORF3A-A549-Nt	O15027	SEC16A	28|47	75	37.50	2	0|0|51|52	0.00	0.00	0.00	0.00	0.00	-147.28	0.73	0.52
ORF3A-A549-Nt	Q86XL3	ANKLE2	28|53	81	40.50	2	0|0|18|18	0.50	1.00	0.50	1.00	0.50	-23.81	2.25	0.05
ORF3A-A549-Nt	Q96JC1	VPS39	14|31	45	22.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	22.76	225.00	0.00
ORF3A-A549-Nt	Q9Y2G8	DNAJC16	6|13	19	9.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.42	95.00	0.00
ORF3A-A549-Nt	Q92545	TMEM131	3|11	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	70.00	0.00
ORF3A-A549-Nt	Q9Y385	UBE2J1	4|7	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	55.00	0.00
ORF3A-A549-Nt	Q9Y394	DHRS7	3|9	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.36	60.00	0.00
ORF3A-A549-Nt	Q9P035	HACD3	7|9	16	8.00	2	0|0|5|5	0.00	0.01	0.00	0.01	0.00	-7.84	1.60	0.26
ORF3A-A549-Nt	Q9HBM0	VEZT	10|21	31	15.50	2	0|0|6|0	0.84	0.97	0.82	0.97	0.84	0.72	5.17	0.01
ORF3A-A549-Nt	Q5VV42	CDKAL1	10|17	27	13.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.69	135.00	0.00
ORF3A-A549-Nt	Q9BRR8	GPATCH1	4|11	15	7.50	2	0|0|76|85	0.00	0.00	0.00	0.00	0.00	-339.68	0.09	0.55
ORF3A-A549-Nt	Q9NSE4	IARS2	5|12	17	8.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-43.79	0.63	0.45
ORF3A-A549-Nt	Q9H089	LSG1	8|18	26	13.00	2	0|0|6|8	0.23	0.47	0.23	0.46	0.23	-13.57	1.86	0.19
ORF3A-A549-Nt	Q9NZ43	USE1	4|6	10	5.00	2	0|0|3|0	0.65	0.80	0.63	0.79	0.65	-0.09	3.33	0.01
ORF3A-A549-Nt	Q9BXB1	LGR4	5|8	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	9.16	65.00	0.00
ORF3A-A549-Nt	Q96AG4	LRRC59	6|12	18	9.00	2	0|0|3|3	0.53	0.99	0.53	0.99	0.53	-2.62	3.00	0.02
ORF3A-A549-Nt	Q9NPA0	EMC7	7|11	18	9.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	90.00	0.00
ORF3A-A549-Nt	Q96RQ3	MCCC1	251|211	462	231.00	2	245|170|159|146	0.00	0.00	0.00	0.00	0.00	-424.70	1.11	0.55
ORF3A-A549-Nt	Q96A33	CCDC47	13|21	34	17.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	21.37	170.00	0.00
ORF3A-A549-Nt	Q96KC8	DNAJC1	4|8	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.13	60.00	0.00
ORF3A-A549-Nt	Q96A49	SYAP1	9|12	21	10.50	2	0|0|23|23	0.00	0.00	0.00	0.00	0.00	-73.47	0.46	0.50
ORF3A-A549-Nt	Q5SWA1	PPP1R15B	34|39	73	36.50	2	0|0|28|21	0.00	0.00	0.00	0.00	0.00	-37.90	1.49	0.45
ORF3A-A549-Nt	Q96SK2	TMEM209	3|6	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	45.00	0.00
ORF3A-A549-Nt	O15260	SURF4	5|7	12	6.00	2	0|0|6|5	0.00	0.00	0.00	0.00	0.00	-12.56	1.09	0.33
ORF3A-A549-Nt	Q96P63	SERPINB12	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
ORF3A-A549-Nt	Q8IVF2	AHNAK2	147|249	396	198.00	2	0|0|680|677	0.00	0.00	0.00	0.00	0.00	-inf	0.29	0.55
ORF3A-A549-Nt	Q9NZ01	TECR	2|0	2	1.00	2	0|0|2|0	0.15	0.30	0.15	0.31	0.15	-3.71	1.00	0.20
ORF3A-A549-Nt	Q9H910	JPT2	3|5	8	4.00	2	0|0|50|55	0.00	0.00	0.00	0.00	0.00	-219.63	0.08	0.55
ORF3A-A549-Nt	Q86UE4	MTDH	17|25	42	21.00	2	0|0|17|12	0.00	0.00	0.00	0.00	0.00	-27.08	1.45	0.38
ORF3A-A549-Nt	Q8TCJ2	STT3B	5|8	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.89	65.00	0.00
ORF3A-A549-Nt	Q9Y679	AUP1	22|32	54	27.00	2	0|0|0|4	1.00	1.00	1.00	1.00	1.00	5.55	13.50	0.00
ORF3A-A549-Nt	Q6ZXV5	TMTC3	7|13	20	10.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	100.00	0.00
ORF3A-A549-Nt	Q3MJ13	WDR72	7|15	22	11.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	110.00	0.00
ORF3A-A549-Nt	Q14697	GANAB	3|16	19	9.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.39	95.00	0.00
ORF3A-A549-Nt	P02662	CAS1_BOVIN	3|6	9	4.50	2	2|0|0|0	0.75	0.92	0.73	0.91	0.75	0.16	4.50	0.01
ORF3A-A549-Nt	P02769	ALBU_BOVIN	3|2	5	2.50	2	3|0|0|0	0.17	0.26	0.16	0.24	0.17	-2.48	1.67	0.19
ORF3A-A549-Nt	Streptavidin	Streptavidin	373|158	531	265.50	2	369|111|520|557	0.00	0.00	0.00	0.00	0.00	-inf	0.49	0.55
ORF3A-A549-Nt	TurboID	TurboID	78|83	161	80.50	2	0|10|1408|1374	0.00	0.00	0.00	0.00	0.00	-inf	0.06	0.55
ORF3A-A549-Nt	P0DTC3	ORF3a	11|13	24	12.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	18.22	120.00	0.00
ORF3A-A549-Nt	P0DTD1	orf1ab	5|3	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
ORF3A-A549-Nt	P00698	LYSC_CHICK	4|4	8	4.00	2	5|4|0|0	0.00	0.00	0.00	0.00	0.00	-10.68	0.89	0.33
ORF3A-A549-Nt	P35527	KRT9	107|82	189	94.50	2	94|59|20|91	0.00	0.00	0.00	0.00	0.00	-208.18	1.02	0.54
ORF3A-A549-Nt	P13645	KRT10	103|116	219	109.50	2	87|76|70|43	0.00	0.00	0.00	0.00	0.00	-138.90	1.34	0.53
ORF3A-A549-Nt	P02533	KRT14	51|63	114	57.00	2	58|43|8|13	0.00	0.00	0.00	0.00	0.00	-104.27	1.13	0.51
ORF3A-A549-Nt	P05783	KRT18	14|27	41	20.50	2	8|0|189|169	0.00	0.00	0.00	0.00	0.00	-inf	0.11	0.55
ORF3A-A549-Nt	P05165	PCCA	236|255	491	245.50	2	299|235|181|164	0.00	0.00	0.00	0.00	0.00	-600.05	0.92	0.55
ORF3A-A549-Nt	P51648	ALDH3A2	9|14	23	11.50	2	0|0|4|2	0.89	1.00	0.88	1.00	0.89	1.21	3.83	0.00
ORF3A-A549-Nt	P30838	ALDH3A1	2|7	9	4.50	2	0|0|16|16	0.00	0.00	0.00	0.00	0.00	-62.61	0.28	0.55
ORF3A-A549-Nt	P43034	PAFAH1B1	4|8	12	6.00	2	0|0|2|3	0.43	0.84	0.43	0.83	0.43	-3.61	2.40	0.17
ORF3A-A549-Nt	P00352	ALDH1A1	21|39	60	30.00	2	26|3|37|31	0.00	0.00	0.00	0.00	0.00	-92.47	0.88	0.50
ORF3A-A549-Nt	Q16850	CYP51A1	38|54	92	46.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	57.89	460.00	0.00
ORF3A-A549-Nt	P39023	RPL3	22|26	48	24.00	2	5|0|26|22	0.00	0.00	0.00	0.00	0.00	-53.23	1.00	0.48
ORF3A-A549-Nt	P23396	RPS3	9|21	30	15.00	2	5|0|4|3	0.51	1.00	0.51	1.00	0.51	-3.56	3.33	0.02
ORF3A-A549-Nt	P20020	ATP2B1	4|15	19	9.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.16	95.00	0.00
ORF3A-A549-Nt	Q71DI3	H3C15	4|0	4	2.00	2	7|0|5|3	0.00	0.00	0.00	0.00	0.00	-25.76	0.33	0.39
ORF3A-A549-Nt	P84077	ARF1	4|4	8	4.00	2	0|0|3|3	0.01	0.01	0.01	0.01	0.01	-5.24	1.33	0.26
ORF3A-A549-Nt	Q4KMQ2	ANO6	22|27	49	24.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	34.63	245.00	0.00
ORF3A-A549-Nt	P42166	TMPO	38|49	87	43.50	2	0|0|49|49	0.00	0.00	0.00	0.00	0.00	-119.26	0.89	0.52
ORF3A-A549-Nt	Q6FI13	H2AC18	6|2	8	4.00	2	7|0|4|0	0.00	0.00	0.00	0.00	0.00	-18.05	0.73	0.35
ORF3A-A549-Nt	Q9P2E9	RRBP1	19|39	58	29.00	2	0|0|9|3	0.83	1.00	0.82	1.00	0.83	0.61	4.83	0.01
ORF3A-A549-Nt	P55011	SLC12A2	19|32	51	25.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	30.21	255.00	0.00
ORF3A-A549-Nt	Q96S66	CLCC1	30|37	67	33.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	46.30	335.00	0.00
ORF3A-A549-Nt	Q86UP2	KTN1	16|39	55	27.50	2	0|0|21|16	0.00	0.00	0.00	0.00	0.00	-42.70	1.49	0.34
ORF3A-A549-Nt	P60709	ACTB	9|12	21	10.50	2	11|0|8|0	0.00	0.00	0.00	0.00	0.00	-20.88	1.11	0.39
ORF3A-A549-Nt	Q15366	PCBP2	3|4	7	3.50	2	0|0|21|17	0.00	0.00	0.00	0.00	0.00	-72.43	0.18	0.55
