bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	intersections
NSP16_Nt	GO:CC	GO:0005813	centrosome	0.0001427799004512496	554	84	14	16963	0.1666666666666667	0.02527075812274368	['CEP131', 'OFD1', 'AKAP9', 'PIBF1', 'KIAA0753', 'C2CD3', 'CEP72', 'CEP89', 'SPICE1', 'APC', 'SSX2IP', 'CDK5RAP2', 'ERC1', 'CCDC14']
NSP16_Nt	GO:CC	GO:0005622	intracellular	0.0001529221408571268	12994	84	81	16963	0.9642857142857143	0.006233646298291519	['DLD', 'ALAS1', 'SREBF1', 'CEP131', 'ACOT9', 'GRSF1', 'PHLDB2', 'MEIOC', 'NCOA4', 'EIF4ENIF1', 'NFKB1', 'NDUFS2', 'INTS7', 'PNPLA8', 'GLS', 'TRAP1', 'DAPK3', 'DBT', 'RNH1', 'OFD1', 'SUCLA2', 'AIP', 'NDUFA10', 'TTC4', 'COIL', 'TXNL1', 'GLUD1', 'AKAP9', 'PIBF1', 'TIMM44', 'CLPX', 'USP25', 'USP34', 'KIAA0753', 'PPP6R1', 'RALGAPA1', 'ANGEL1', 'IBTK', 'C2CD3', 'LAP3', 'CDK5RAP1', 'CPSF2', 'TRMT10C', 'CEP72', 'UGGT1', 'INTS2', 'NDUFV2', 'NDUFV3', 'FASTKD5', 'ARHGAP39', 'MRPS24', 'MRPL45', 'MCM8', 'CEP89', 'PNPT1', 'SPICE1', 'MRPS9', 'APC', 'ETFA', 'ATP5F1A', 'ACOT2', 'RBM47', 'SSX2IP', 'NDUFS1', 'PFDN5', 'PPFIA1', 'DHX8', 'IPO8', 'PRORP', 'MICAL3', 'CDK5RAP2', 'MRPS35', 'NOL6', 'LRPPRC', 'ERC1', 'FASTKD2', 'CCDC14', 'NADK2', 'DAB2IP', 'RNF10', 'COX5B']
NSP16_Nt	REAC	REAC:R-HSA-5620912	Anchoring of the basal body to the plasma membrane	0.0001650756457165528	96	54	7	10588	0.1296296296296296	0.07291666666666667	['CEP131', 'OFD1', 'AKAP9', 'C2CD3', 'CEP72', 'CEP89', 'CDK5RAP2']
NSP16_Nt	GO:CC	GO:0005815	microtubule organizing center	0.0002291750287226256	666	84	15	16963	0.1785714285714286	0.02252252252252252	['CEP131', 'OFD1', 'AKAP9', 'PIBF1', 'KIAA0753', 'C2CD3', 'CEP72', 'CEP89', 'SPICE1', 'APC', 'SSX2IP', 'MICAL3', 'CDK5RAP2', 'ERC1', 'CCDC14']
NSP16_Nt	GO:CC	GO:1990204	oxidoreductase complex	0.0002407776861564025	105	84	7	16963	0.08333333333333333	0.06666666666666667	['DLD', 'NDUFS2', 'DBT', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:CC	GO:0005740	mitochondrial envelope	0.0003273314289008311	594	84	14	16963	0.1666666666666667	0.02356902356902357	['NDUFS2', 'TRAP1', 'NDUFA10', 'TIMM44', 'CLPX', 'NDUFV2', 'NDUFV3', 'MRPS24', 'PNPT1', 'MRPS9', 'ATP5F1A', 'NDUFS1', 'MRPS35', 'COX5B']
NSP16_Nt	REAC	REAC:R-HSA-1852241	Organelle biogenesis and maintenance	0.0006012333994040828	293	54	10	10588	0.1851851851851852	0.03412969283276451	['ALAS1', 'CEP131', 'OFD1', 'GLUD1', 'AKAP9', 'C2CD3', 'CEP72', 'CEP89', 'ATP5F1A', 'CDK5RAP2']
NSP16_Nt	GO:CC	GO:0031966	mitochondrial membrane	0.0009528719723043506	559	84	13	16963	0.1547619047619048	0.02325581395348837	['NDUFS2', 'TRAP1', 'NDUFA10', 'TIMM44', 'CLPX', 'NDUFV2', 'NDUFV3', 'MRPS24', 'MRPS9', 'ATP5F1A', 'NDUFS1', 'MRPS35', 'COX5B']
NSP16_Nt	GO:BP	GO:0000964	mitochondrial RNA 5'-end processing	0.0009618299644121598	4	81	3	15979	0.03703703703703703	0.75	['TRMT10C', 'PNPT1', 'PRORP']
NSP16_Nt	GO:BP	GO:0097711	ciliary basal body-plasma membrane docking	0.0009807795954806472	95	81	7	15979	0.08641975308641975	0.07368421052631578	['CEP131', 'OFD1', 'AKAP9', 'C2CD3', 'CEP72', 'CEP89', 'CDK5RAP2']
NSP16_Nt	GO:CC	GO:0005747	mitochondrial respiratory chain complex I	0.001432443207476079	51	84	5	16963	0.05952380952380952	0.09803921568627451	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:CC	GO:0030964	NADH dehydrogenase complex	0.001432443207476079	51	84	5	16963	0.05952380952380952	0.09803921568627451	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:CC	GO:0045271	respiratory chain complex I	0.001432443207476079	51	84	5	16963	0.05952380952380952	0.09803921568627451	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:BP	GO:0022904	respiratory electron transport chain	0.001702427584314683	103	81	7	15979	0.08641975308641975	0.06796116504854369	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'ETFA', 'NDUFS1', 'COX5B']
NSP16_Nt	GO:MF	GO:0008137	NADH dehydrogenase (ubiquinone) activity	0.001757496457990268	43	85	5	16268	0.05882352941176471	0.1162790697674419	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:MF	GO:0050136	NADH dehydrogenase (quinone) activity	0.001757496457990268	43	85	5	16268	0.05882352941176471	0.1162790697674419	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:BP	GO:0022900	electron transport chain	0.001817891957874932	104	81	7	15979	0.08641975308641975	0.0673076923076923	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'ETFA', 'NDUFS1', 'COX5B']
NSP16_Nt	GO:BP	GO:0006091	generation of precursor metabolites and energy	0.001858345538321128	409	81	12	15979	0.1481481481481481	0.0293398533007335	['DLD', 'NDUFS2', 'TRAP1', 'SUCLA2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'PNPT1', 'ETFA', 'ATP5F1A', 'NDUFS1', 'COX5B']
NSP16_Nt	GO:MF	GO:0003954	NADH dehydrogenase activity	0.001974709160180359	44	85	5	16268	0.05882352941176471	0.1136363636363636	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:BP	GO:0000963	mitochondrial RNA processing	0.002047420137958582	16	81	4	15979	0.04938271604938271	0.25	['TRMT10C', 'FASTKD5', 'PNPT1', 'PRORP']
NSP16_Nt	REAC	REAC:R-HSA-6799198	Complex I biogenesis	0.002675323062008257	55	54	5	10588	0.09259259259259259	0.09090909090909091	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:BP	GO:0140053	mitochondrial gene expression	0.00295820451828577	161	81	8	15979	0.09876543209876543	0.04968944099378882	['TRMT10C', 'FASTKD5', 'MRPS24', 'PNPT1', 'MRPS9', 'PRORP', 'MRPS35', 'FASTKD2']
NSP16_Nt	GO:CC	GO:0031975	envelope	0.003694939342689318	944	84	16	16963	0.1904761904761905	0.01694915254237288	['SREBF1', 'NDUFS2', 'TRAP1', 'NDUFA10', 'TIMM44', 'CLPX', 'NDUFV2', 'NDUFV3', 'MRPS24', 'PNPT1', 'MRPS9', 'ATP5F1A', 'NDUFS1', 'IPO8', 'MRPS35', 'COX5B']
NSP16_Nt	GO:CC	GO:0031967	organelle envelope	0.003694939342689318	944	84	16	16963	0.1904761904761905	0.01694915254237288	['SREBF1', 'NDUFS2', 'TRAP1', 'NDUFA10', 'TIMM44', 'CLPX', 'NDUFV2', 'NDUFV3', 'MRPS24', 'PNPT1', 'MRPS9', 'ATP5F1A', 'NDUFS1', 'IPO8', 'MRPS35', 'COX5B']
NSP16_Nt	CORUM	CORUM:6308	protein complex (DDX28; DHX30; GRSF1; FASTKD2; FASTKD5)	0.005013759908115779	5	39	3	3627	0.07692307692307693	0.6	['GRSF1', 'FASTKD5', 'FASTKD2']
NSP16_Nt	GO:CC	GO:0043231	intracellular membrane-bounded organelle	0.005198854598073839	9588	84	66	16963	0.7857142857142857	0.00688360450563204	['DLD', 'ALAS1', 'SREBF1', 'CEP131', 'ACOT9', 'GRSF1', 'MEIOC', 'NCOA4', 'EIF4ENIF1', 'NFKB1', 'NDUFS2', 'INTS7', 'PNPLA8', 'GLS', 'TRAP1', 'DAPK3', 'DBT', 'RNH1', 'SUCLA2', 'AIP', 'NDUFA10', 'TTC4', 'COIL', 'GLUD1', 'AKAP9', 'PIBF1', 'TIMM44', 'CLPX', 'USP25', 'PPP6R1', 'RALGAPA1', 'ANGEL1', 'IBTK', 'LAP3', 'CDK5RAP1', 'CPSF2', 'TRMT10C', 'UGGT1', 'INTS2', 'NDUFV2', 'NDUFV3', 'FASTKD5', 'MRPS24', 'MRPL45', 'MCM8', 'PNPT1', 'MRPS9', 'APC', 'ETFA', 'ATP5F1A', 'ACOT2', 'RBM47', 'NDUFS1', 'PFDN5', 'DHX8', 'IPO8', 'PRORP', 'MICAL3', 'CDK5RAP2', 'MRPS35', 'NOL6', 'LRPPRC', 'FASTKD2', 'NADK2', 'RNF10', 'COX5B']
NSP16_Nt	GO:BP	GO:0000959	mitochondrial RNA metabolic process	0.005283637182963481	44	81	5	15979	0.06172839506172839	0.1136363636363636	['GRSF1', 'TRMT10C', 'FASTKD5', 'PNPT1', 'PRORP']
NSP16_Nt	GO:MF	GO:0016651	oxidoreductase activity, acting on NAD(P)H	0.007531328312366098	98	85	6	16268	0.07058823529411765	0.06122448979591837	['DLD', 'NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	REAC	REAC:R-HSA-380259	Loss of Nlp from mitotic centrosomes	0.007624405245636453	68	54	5	10588	0.09259259259259259	0.07352941176470588	['CEP131', 'OFD1', 'AKAP9', 'CEP72', 'CDK5RAP2']
NSP16_Nt	REAC	REAC:R-HSA-380284	Loss of proteins required for interphase microtubule organization from the centrosome	0.007624405245636453	68	54	5	10588	0.09259259259259259	0.07352941176470588	['CEP131', 'OFD1', 'AKAP9', 'CEP72', 'CDK5RAP2']
NSP16_Nt	GO:MF	GO:0016655	oxidoreductase activity, acting on NAD(P)H, quinone or similar compound as acceptor	0.007867522034692945	58	85	5	16268	0.05882352941176471	0.08620689655172414	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	CORUM	CORUM:2920	Respiratory chain complex I (lambda subunit) mitochondrial	0.008383634716709613	16	39	4	3627	0.1025641025641026	0.25	['NDUFS2', 'NDUFV2', 'NDUFV3', 'NDUFS1']
NSP16_Nt	GO:BP	GO:0006119	oxidative phosphorylation	0.009002168771398443	132	81	7	15979	0.08641975308641975	0.05303030303030303	['NDUFS2', 'NDUFA10', 'NDUFV2', 'NDUFV3', 'ATP5F1A', 'NDUFS1', 'COX5B']
NSP16_Nt	REAC	REAC:R-HSA-8854518	AURKA Activation by TPX2	0.009413438210020624	71	54	5	10588	0.09259259259259259	0.07042253521126761	['CEP131', 'OFD1', 'AKAP9', 'CEP72', 'CDK5RAP2']
