bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	intersections
NSP14_Nt	REAC	REAC:R-HSA-156902	Peptide chain elongation	2.199728203221571e-14	90	77	15	10588	0.1948051948051948	0.1666666666666667	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-192823	Viral mRNA Translation	2.199728203221571e-14	90	77	15	10588	0.1948051948051948	0.1666666666666667	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	GO:BP	GO:0045047	protein targeting to ER	3.597554641046733e-14	105	91	15	15979	0.1648351648351648	0.1428571428571428	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SEC61A1']
NSP14_Nt	GO:BP	GO:0070972	protein localization to endoplasmic reticulum	4.332970029850547e-14	132	91	16	15979	0.1758241758241758	0.1212121212121212	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'GPAA1', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SEC61A1']
NSP14_Nt	REAC	REAC:R-HSA-72764	Eukaryotic Translation Termination	4.366739995730973e-14	94	77	15	10588	0.1948051948051948	0.1595744680851064	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-156842	Eukaryotic Translation Elongation	4.366739995730973e-14	94	77	15	10588	0.1948051948051948	0.1595744680851064	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-2408557	Selenocysteine synthesis	4.366739995730973e-14	94	77	15	10588	0.1948051948051948	0.1595744680851064	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-2408522	Selenoamino acid metabolism	4.941842596402385e-14	117	77	16	10588	0.2077922077922078	0.1367521367521368	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DARS1', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-975956	Nonsense Mediated Decay (NMD) independent of the Exon Junction Complex (EJC)	6.07803723583509e-14	96	77	15	10588	0.1948051948051948	0.15625	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	GO:BP	GO:0072599	establishment of protein localization to endoplasmic reticulum	6.446253333845812e-14	109	91	15	15979	0.1648351648351648	0.1376146788990826	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SEC61A1']
NSP14_Nt	REAC	REAC:R-HSA-72689	Formation of a pool of free 40S subunits	1.567706564669137e-13	102	77	15	10588	0.1948051948051948	0.1470588235294118	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	GO:CC	GO:0042175	nuclear outer membrane-endoplasmic reticulum membrane network	1.952395434825943e-13	803	91	28	16963	0.3076923076923077	0.0348692403486924	['LCLAT1', 'DERL1', 'RPN2', 'DHCR7', 'SOAT1', 'GPAA1', 'COPB2', 'DDOST', 'CDIPT', 'SEC23A', 'FADS1', 'TRAM1', 'HACD3', 'TMEM33', 'MAGT1', 'TECR', 'STT3A', 'SLC35B2', 'STT3B', 'NCEH1', 'SLC27A2', 'ATP2A2', 'SEC61A1', 'RAB14', 'MBOAT7', 'HM13', 'SCD', 'CERS2']
NSP14_Nt	REAC	REAC:R-HSA-8868773	rRNA processing in the nucleus and cytosol	5.222089629788036e-13	193	77	18	10588	0.2337662337662338	0.09326424870466321	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'NAT10', 'WDR18', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'DDX21']
NSP14_Nt	GO:CC	GO:0005789	endoplasmic reticulum membrane	1.056986804799106e-12	786	91	27	16963	0.2967032967032967	0.03435114503816794	['LCLAT1', 'DERL1', 'RPN2', 'DHCR7', 'SOAT1', 'GPAA1', 'COPB2', 'DDOST', 'CDIPT', 'SEC23A', 'FADS1', 'TRAM1', 'HACD3', 'TMEM33', 'MAGT1', 'TECR', 'STT3A', 'SLC35B2', 'STT3B', 'NCEH1', 'SLC27A2', 'ATP2A2', 'SEC61A1', 'MBOAT7', 'HM13', 'SCD', 'CERS2']
NSP14_Nt	REAC	REAC:R-HSA-927802	Nonsense-Mediated Decay (NMD)	1.144734895362722e-12	116	77	15	10588	0.1948051948051948	0.1293103448275862	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-975957	Nonsense Mediated Decay (NMD) enhanced by the Exon Junction Complex (EJC)	1.144734895362722e-12	116	77	15	10588	0.1948051948051948	0.1293103448275862	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-72312	rRNA processing	1.280661725202038e-12	203	77	18	10588	0.2337662337662338	0.08866995073891626	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'NAT10', 'WDR18', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'DDX21']
NSP14_Nt	REAC	REAC:R-HSA-168255	Influenza Infection	3.469919628493242e-12	152	77	16	10588	0.2077922077922078	0.1052631578947368	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'CLTC']
NSP14_Nt	GO:BP	GO:0046907	intracellular transport	3.73773762429941e-12	1608	91	38	15979	0.4175824175824176	0.0236318407960199	['PAFAH1B1', 'RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'DYNC1I2', 'ARF4', 'DDX39B', 'COPB2', 'SEC23A', 'SNRPD1', 'TRAM1', 'TM9SF4', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'CES1', 'SLC27A2', 'RAB2A', 'EIF6', 'ATP2A2', 'CLTC', 'SRC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13']
NSP14_Nt	REAC	REAC:R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	3.791110111243191e-12	183	77	17	10588	0.2207792207792208	0.09289617486338798	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'WDR18', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'DDX21']
NSP14_Nt	GO:BP	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	4.522989061685344e-12	115	91	14	15979	0.1538461538461539	0.1217391304347826	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:BP	GO:0006413	translational initiation	5.430309232502759e-12	178	91	16	15979	0.1758241758241758	0.0898876404494382	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'EIF2S3', 'EIF2S1', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:CC	GO:1990904	ribonucleoprotein complex	6.66750332084084e-12	637	91	24	16963	0.2637362637362637	0.03767660910518053	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'NAT10', 'PLRG1', 'EIF2S1', 'DDX39B', 'SNRPD1', 'SMU1', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'EIF6', 'NOL10']
NSP14_Nt	GO:BP	GO:0006886	intracellular protein transport	6.739628413120648e-12	1037	91	31	15979	0.3406593406593407	0.02989392478302796	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'ARF4', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13']
NSP14_Nt	REAC	REAC:R-HSA-168273	Influenza Viral RNA Transcription and Replication	9.186690973099895e-12	133	77	15	10588	0.1948051948051948	0.112781954887218	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	GO:BP	GO:0006612	protein targeting to membrane	9.197908715552476e-12	184	91	16	15979	0.1758241758241758	0.08695652173913043	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'TRAM1', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SEC61A1']
NSP14_Nt	GO:CC	GO:0044391	ribosomal subunit	2.058089535290578e-11	188	91	15	16963	0.1648351648351648	0.0797872340425532	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	REAC	REAC:R-HSA-9010553	Regulation of expression of SLITs and ROBOs	2.259972126906589e-11	171	77	16	10588	0.2077922077922078	0.0935672514619883	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'PSMB5', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	GO:BP	GO:0072657	protein localization to membrane	5.276402454920874e-11	551	91	23	15979	0.2527472527472527	0.04174228675136116	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'MYADM', 'AP2M1', 'RPS27', 'TRAM1', 'TM9SF4', 'TM9SF3', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB13']
NSP14_Nt	REAC	REAC:R-HSA-376176	Signaling by ROBO receptors	6.457260120519964e-11	217	77	17	10588	0.2207792207792208	0.07834101382488479	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'PSMB5', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'SRC']
NSP14_Nt	GO:BP	GO:0034613	cellular protein localization	8.882218593251017e-11	1676	91	37	15979	0.4065934065934066	0.0220763723150358	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'BUB3', 'RPS24', 'MYADM', 'AP2M1', 'RPS27', 'DERL1', 'RCC2', 'ARF4', 'GPAA1', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'TM9SF3', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13']
NSP14_Nt	GO:BP	GO:0070727	cellular macromolecule localization	1.069758140928851e-10	1686	91	37	15979	0.4065934065934066	0.02194543297746145	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'BUB3', 'RPS24', 'MYADM', 'AP2M1', 'RPS27', 'DERL1', 'RCC2', 'ARF4', 'GPAA1', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'TM9SF3', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13']
NSP14_Nt	CORUM	CORUM:306	Ribosome, cytoplasmic	1.158732694172158e-10	80	47	14	3627	0.2978723404255319	0.175	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:CC	GO:0022625	cytosolic large ribosomal subunit	1.226974908311422e-10	57	91	10	16963	0.1098901098901099	0.1754385964912281	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL']
NSP14_Nt	GO:CC	GO:0005840	ribosome	1.290183382414966e-10	213	91	15	16963	0.1648351648351648	0.07042253521126761	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3']
NSP14_Nt	GO:MF	GO:0003735	structural constituent of ribosome	5.254886559118442e-10	144	89	13	16268	0.1460674157303371	0.09027777777777778	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:BP	GO:0090150	establishment of protein localization to membrane	1.579110621390284e-09	302	91	17	15979	0.1868131868131868	0.05629139072847682	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'TRAM1', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SEC61A1', 'RAB8A']
NSP14_Nt	GO:BP	GO:1901566	organonitrogen compound biosynthetic process	1.7765550928971e-09	1647	91	35	15979	0.3846153846153846	0.02125075895567699	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPN2', 'NAT10', 'DARS1', 'EIF2S3', 'SOAT1', 'GPAA1', 'EIF2S1', 'CAD', 'DDOST', 'HACD3', 'MAGT1', 'TECR', 'STT3A', 'SLC35B2', 'STT3B', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'EIF6', 'PRMT1', 'CLTC', 'ACOT7', 'SCD', 'CERS2']
NSP14_Nt	GO:BP	GO:0019083	viral transcription	1.778891307375959e-09	176	91	14	15979	0.1538461538461539	0.07954545454545454	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:CC	GO:0005783	endoplasmic reticulum	3.261568804755406e-09	1191	91	28	16963	0.3076923076923077	0.02350965575146935	['RPL27A', 'RPS6', 'LCLAT1', 'DERL1', 'RPN2', 'DHCR7', 'SOAT1', 'GPAA1', 'DDOST', 'SEC23A', 'TRAM1', 'HACD3', 'TMEM33', 'MAGT1', 'TECR', 'STT3A', 'STT3B', 'RPL13', 'RPL36AL', 'RPS3', 'CES1', 'SLC27A2', 'ATP2A2', 'SEC61A1', 'RAB14', 'HM13', 'SCD', 'CERS2']
NSP14_Nt	GO:BP	GO:0019080	viral gene expression	6.281356745887886e-09	193	91	14	15979	0.1538461538461539	0.07253886010362694	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:CC	GO:0030176	integral component of endoplasmic reticulum membrane	6.372369770863851e-09	148	91	12	16963	0.1318681318681319	0.08108108108108109	['DERL1', 'DHCR7', 'GPAA1', 'TRAM1', 'HACD3', 'TMEM33', 'TECR', 'SLC35B2', 'SLC27A2', 'SEC61A1', 'HM13', 'SCD']
NSP14_Nt	GO:BP	GO:0042886	amide transport	8.954407638852547e-09	1642	91	34	15979	0.3736263736263736	0.02070645554202193	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'ABCG2', 'ARF4', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SLC25A4', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13', 'SCAMP3']
NSP14_Nt	REAC	REAC:R-HSA-5663205	Infectious disease	1.055522408622928e-08	497	77	21	10588	0.2727272727272727	0.04225352112676056	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'AP2M1', 'RPS27', 'PSMB5', 'DYNC1I2', 'RPL3', 'RPL13', 'RPL26', 'RPL36AL', 'RPS3', 'SLC25A4', 'CLTC', 'SRC']
NSP14_Nt	GO:CC	GO:0031227	intrinsic component of endoplasmic reticulum membrane	1.099510522393188e-08	155	91	12	16963	0.1318681318681319	0.07741935483870968	['DERL1', 'DHCR7', 'GPAA1', 'TRAM1', 'HACD3', 'TMEM33', 'TECR', 'SLC35B2', 'SLC27A2', 'SEC61A1', 'HM13', 'SCD']
NSP14_Nt	GO:CC	GO:0031090	organelle membrane	1.171889183565511e-08	2685	91	41	16963	0.4505494505494506	0.01527001862197393	['LCLAT1', 'AP2M1', 'DERL1', 'RPN2', 'DHCR7', 'PLRG1', 'SOAT1', 'GPAA1', 'COPB2', 'DDOST', 'CDIPT', 'SEC23A', 'FADS1', 'TRAM1', 'HACD3', 'SLC35F6', 'TMEM33', 'MAGT1', 'TECR', 'STT3A', 'SLC35B2', 'STT3B', 'RPS3', 'VDAC3', 'NCEH1', 'SLC25A4', 'SLC27A2', 'RAB2A', 'ATP2A2', 'CLTC', 'SRC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'MBOAT7', 'HM13', 'SCAMP3', 'SCD', 'CERS2']
NSP14_Nt	GO:BP	GO:0071705	nitrogen compound transport	1.426437755054376e-08	1873	91	36	15979	0.3956043956043956	0.01922050186865991	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'ABCG2', 'ARF4', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'SLC35B2', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'VDAC3', 'SLC25A4', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13', 'SCAMP3']
NSP14_Nt	GO:BP	GO:0000956	nuclear-transcribed mRNA catabolic process	1.521528554684397e-08	206	91	14	15979	0.1538461538461539	0.06796116504854369	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'RPL3', 'RPL13', 'RPL26', 'RPS3']
NSP14_Nt	GO:BP	GO:0015031	protein transport	1.77899316426449e-08	1584	91	33	15979	0.3626373626373626	0.02083333333333333	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'ARF4', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SLC25A4', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13', 'SCAMP3']
NSP14_Nt	GO:BP	GO:0051641	cellular localization	2.782140847472868e-08	3077	91	46	15979	0.5054945054945055	0.01494962625934352	['PAFAH1B1', 'RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'BUB3', 'RPS24', 'MYADM', 'AP2M1', 'RPS27', 'DERL1', 'RCC2', 'DYNC1I2', 'ARF4', 'GPAA1', 'DDX39B', 'COPB2', 'DDOST', 'SEC23A', 'SNRPD1', 'TRAM1', 'TM9SF4', 'TM9SF3', 'MAGT1', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'CES1', 'SLC27A2', 'RAB2A', 'EIF6', 'ATP2A2', 'CLTC', 'SRC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13']
NSP14_Nt	GO:BP	GO:0015833	peptide transport	3.164359903551314e-08	1618	91	33	15979	0.3626373626373626	0.0203955500618047	['RPL9', 'RPL7', 'RPL18A', 'RPL21', 'RPL30', 'RPL27A', 'RPS6', 'RPS9', 'RPS24', 'RPS27', 'DERL1', 'ARF4', 'DDX39B', 'COPB2', 'TRAM1', 'TM9SF4', 'RPL3', 'RPL13', 'RPL26', 'RPS3', 'SLC25A4', 'SLC27A2', 'RAB2A', 'EIF6', 'CLTC', 'SEC61A1', 'RAB8A', 'RAB35', 'RAB1A', 'RAB14', 'RAB13', 'HM13', 'SCAMP3']
