Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF9B-Nt	geneid:593;refseq:NP_000700;uniprot:P12694	BCKDHA	6|9	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	75.00	0.00	7.5	9.15	9.75
ORF9B-Nt	geneid:1384;refseq:NP_000746;uniprot:P43155	CRAT	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	2.17	Infinity
ORF9B-Nt	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	653|581	1234	617.00	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	0.64	0.62	0	0	0
ORF9B-Nt	geneid:5162;refseq:NP_000916;uniprot:P11177	PDHB	5|3	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.05	40.00	0.00	4	6.05	Infinity
ORF9B-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	4|3	7	3.50	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-95.89	0.14	0.62	0	0	0
ORF9B-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	6|4	10	5.00	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-62.22	0.29	0.62	0	0	0
ORF9B-Nt	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	2|2	4	2.00	2	0|0|3|0|0|0|3|0|0|0|0|0	0.01	0.01	0.01	0.01	0.01	-4.96	1.00	0.25	1.5	3.06	0.17
ORF9B-Nt	geneid:6141;refseq:NP_000970;uniprot:Q07020	RPL18	2|2	4	2.00	2	0|0|0|0|0|0|4|0|0|0|0|0	0.12	0.12	0.12	0.12	0.12	-1.98	1.50	0.20	1.67	4.82	0.51
ORF9B-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	3|2	5	2.50	2	2|0|0|0|0|0|3|0|2|0|0|0	0.01	0.01	0.00	0.01	0.01	-6.29	1.07	0.25	1.92	7.19	0.28
ORF9B-Nt	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	6|4	10	5.00	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-36.24	0.45	0.62	0	0	0
ORF9B-Nt	geneid:92609;refseq:NP_001001563;uniprot:Q3ZCQ8	TIMM50	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.11	35.00	0.00	3.5	4.17	Infinity
ORF9B-Nt	geneid:51251;refseq:NP_001002009;uniprot:Q9H0P0	NT5C3A	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	1.83	Infinity
ORF9B-Nt	geneid:80324;refseq:NP_001002019;uniprot:Q9Y606	PUS1	6|5	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.41	55.00	0.00	5.5	7.48	Infinity
ORF9B-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	31|32	63	31.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-282.36	0.36	0.62	0	0	0
ORF9B-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	4|4	8	4.00	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-21.09	0.55	0.47	0.58	1.51	0.07
ORF9B-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	4|4	8	4.00	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-71.24	0.21	0.62	0	0	0
ORF9B-Nt	geneid:205;refseq:NP_001005353;uniprot:P27144	AK4	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	4.87	Infinity
ORF9B-Nt	geneid:4528;refseq:NP_001005369;uniprot:P46199	MTIF2	20|12	32	16.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.43	160.00	0.00	16	11.95	277.33
ORF9B-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	6|2	8	4.00	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-102.38	0.16	0.62	0	0	0
ORF9B-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	14|14	28	14.00	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-38.33	0.86	0.54	4.42	17.91	0.83
ORF9B-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	4|0	4	2.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-151.17	0.06	0.62	0	0	0
ORF9B-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	3|3	6	3.00	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-145.58	0.08	0.62	0	0	0
ORF9B-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	3|5	8	4.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-84.24	0.18	0.62	0	0	0
ORF9B-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	3|0	3	1.50	2	0|0|0|0|5|0|5|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-14.14	0.45	0.31	0.67	0.15	0.29
ORF9B-Nt	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	6|5	11	5.50	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-18.44	0.79	0.44	2.58	4.05	3.07
ORF9B-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	8|9	17	8.50	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-370.53	0.09	0.62	0	0	0
ORF9B-Nt	geneid:5832;refseq:NP_001017423;uniprot:P54886	ALDH18A1	31|20	51	25.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	31.34	255.00	0.00	25.5	17.46	221
ORF9B-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	2|2	4	2.00	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-74.56	0.11	0.62	0	0	0
ORF9B-Nt	geneid:54832;refseq:NP_001018098;uniprot:Q709C8	VPS13C	7|7	14	7.00	2	39|36|0|4|14|0|0|0|20|20|23|32	0.00	0.00	0.00	0.00	0.00	-132.41	0.20	0.62	0	0	0
ORF9B-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	2|0	2	1.00	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-57.22	0.08	0.62	0	0	0
ORF9B-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	9|4	13	6.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-193.18	0.14	0.62	0	0	0
ORF9B-Nt	geneid:55288;refseq:NP_001028738;uniprot:Q8IXI2	RHOT1	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.99	35.00	0.00	3.5	2.88	36.4
ORF9B-Nt	geneid:23597;refseq:NP_001028755;uniprot:Q9Y305	ACOT9	32|27	59	29.50	2	2|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.81	44.25	0.00	29.33	36.28	7.4
ORF9B-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	5|5	10	5.00	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-97.50	0.19	0.62	0	0	0
ORF9B-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	6|8	14	7.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-18.15	0.95	0.42	2.92	15.39	3.7
ORF9B-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	2|0	2	1.00	2	0|0|0|0|0|0|0|0|2|2|0|0	0.03	0.06	0.03	0.05	0.03	-5.99	0.75	0.22	0.67	1.69	0.35
ORF9B-Nt	geneid:4869;refseq:NP_002511;uniprot:P06748	NPM1	3|0	3	1.50	2	4|4|15|18|19|0|0|0|18|11|15|14	0.00	0.00	0.00	0.00	0.00	-80.57	0.08	0.62	0	0	0
ORF9B-Nt	geneid:51067;refseq:NP_001035526;uniprot:Q9Y2Z4	YARS2	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	1.14	Infinity
ORF9B-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	4|3	7	3.50	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-95.92	0.14	0.62	0	0	0
ORF9B-Nt	geneid:831;refseq:NP_001035905;uniprot:P20810	CAST	3|3	6	3.00	2	28|38|25|21|26|0|0|0|25|25|33|36	0.00	0.00	0.00	0.00	0.00	-145.61	0.08	0.62	0	0	0
ORF9B-Nt	geneid:79083;refseq:NP_001035932;uniprot:Q9BV36	MLPH	2|2	4	2.00	2	24|17|18|18|12|0|0|0|16|19|13|16	0.00	0.00	0.00	0.00	0.00	-81.90	0.10	0.62	0	0	0
ORF9B-Nt	geneid:1982;refseq:NP_001166176;uniprot:P78344	EIF4G2	21|24	45	22.50	2	85|104|105|89|101|0|0|0|91|87|97|107	0.00	0.00	0.00	0.00	0.00	-389.71	0.21	0.62	0	0	0
ORF9B-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	5|0	5	2.50	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-148.19	0.07	0.62	0	0	0
ORF9B-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	23|23	46	23.00	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-148.00	0.47	0.62	0	0	0
ORF9B-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	4|5	9	4.50	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-157.65	0.11	0.62	0	0	0
ORF9B-Nt	geneid:9612;refseq:NP_001070729;uniprot:Q9Y618	NCOR2	11|10	21	10.50	2	18|16|52|68|59|0|0|0|94|98|89|93	0.00	0.00	0.00	0.00	0.00	-380.77	0.11	0.62	0	0	0
ORF9B-Nt	geneid:617;refseq:NP_001073335;uniprot:Q9Y276	BCS1L	8|6	14	7.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.06	70.00	0.00	7	9.07	36.4
ORF9B-Nt	geneid:23269;refseq:NP_001157745;uniprot:Q8IWI9	MGA	9|7	16	8.00	2	10|5|27|30|27|0|0|0|35|49|44|44	0.00	0.00	0.00	0.00	0.00	-175.56	0.18	0.62	0	0	0
ORF9B-Nt	geneid:728489;refseq:NP_001074318;uniprot:Q5SXM8	DNLZ	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	3.05	Infinity
ORF9B-Nt	geneid:124454;refseq:NP_001077083;uniprot:Q5JPH6	EARS2	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.00	0.00	3	3.11	Infinity
ORF9B-Nt	geneid:1500;refseq:NP_001078927;uniprot:O60716	CTNND1	6|2	8	4.00	2	36|32|32|26|35|0|0|0|33|36|35|30	0.00	0.00	0.00	0.00	0.00	-149.48	0.11	0.62	0	0	0
ORF9B-Nt	geneid:29;refseq:NP_001083;uniprot:Q12979	ABR	2|0	2	1.00	2	16|15|13|15|15|0|0|0|24|18|14|13	0.00	0.00	0.00	0.00	0.00	-85.57	0.05	0.62	0	0	0
ORF9B-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	9|8	17	8.50	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-118.05	0.26	0.62	0	0	0
ORF9B-Nt	geneid:113115;refseq:NP_001092756;uniprot:Q6P444	MTFR2	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	3.53	Infinity
ORF9B-Nt	geneid:54828;refseq:NP_001092902;uniprot:Q9H6U6	BCAS3	2|2	4	2.00	2	17|18|19|16|17|0|0|0|14|13|13|14	0.00	0.00	0.00	0.00	0.00	-71.66	0.11	0.62	0	0	0
ORF9B-Nt	geneid:10989;refseq:NP_001093639;uniprot:Q16891	IMMT	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.40	15.00	0.07	1.5	1.08	0.96
ORF9B-Nt	geneid:11138;refseq:NP_001095896;uniprot:O95759	TBC1D8	2|0	2	1.00	2	16|13|7|12|14|0|0|0|17|13|11|14	0.00	0.00	0.00	0.00	0.00	-69.18	0.06	0.62	0	0	0
ORF9B-Nt	geneid:5685;refseq:NP_001096137;uniprot:P25789	PSMA4	2|0	2	1.00	2	5|4|11|7|4|0|0|0|14|9|7|8	0.00	0.00	0.00	0.00	0.00	-49.78	0.09	0.62	0	0	0
ORF9B-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	14|7	21	10.50	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-368.51	0.12	0.62	0	0	0
ORF9B-Nt	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	4|3	7	3.50	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-20.97	0.53	0.46	0.17	0.43	0.07
ORF9B-Nt	geneid:10801;refseq:NP_001106963;uniprot:Q9UHD8	SEPTIN9	4|4	8	4.00	2	46|62|66|49|61|0|0|0|56|56|54|52	0.00	0.00	0.00	0.00	0.00	-262.32	0.06	0.62	0	0	0
ORF9B-Nt	geneid:5428;refseq:NP_001119603;uniprot:P54098	POLG	6|3	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	45.00	0.00	4.5	1.97	Infinity
ORF9B-Nt	geneid:9898;refseq:NP_001120792;uniprot:Q14157	UBAP2L	9|10	19	9.50	2	41|64|39|39|37|0|0|0|37|41|48|38	0.00	0.00	0.00	0.00	0.00	-191.90	0.19	0.62	0	0	0
ORF9B-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	32|20	52	26.00	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-193.28	0.45	0.62	0	0	0
ORF9B-Nt	geneid:1429;refseq:NP_001123514;uniprot:Q08257	CRYZ	2|0	2	1.00	2	0|0|7|4|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-15.53	0.27	0.36	0.08	0.13	0.21
ORF9B-Nt	geneid:6709;refseq:NP_001182461;uniprot:Q13813	SPTAN1	16|10	26	13.00	2	150|141|28|44|43|0|0|0|85|77|89|101	0.00	0.00	0.00	0.00	0.00	-537.18	0.10	0.62	0	0	0
ORF9B-Nt	geneid:5782;refseq:NP_002826;uniprot:Q05209	PTPN12	5|4	9	4.50	2	31|40|23|19|25|0|0|0|30|28|31|23	0.00	0.00	0.00	0.00	0.00	-134.71	0.13	0.62	0	0	0
ORF9B-Nt	geneid:64943;refseq:NP_001127703;uniprot:Q9H857	NT5DC2	5|4	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	45.00	0.00	4.5	4.39	Infinity
ORF9B-Nt	geneid:9093;refseq:NP_001128582;uniprot:Q96EY1	DNAJA3	5|6	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.41	55.00	0.00	5.5	6.59	Infinity
ORF9B-Nt	geneid:6185;refseq:NP_001129243;uniprot:P04844	RPN2	3|0	3	1.50	2	3|3|0|0|0|0|0|0|4|3|3|3	0.00	0.00	0.00	0.00	0.00	-14.37	0.45	0.32	0	0	0
ORF9B-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	20|20	40	20.00	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-180.87	0.36	0.62	0	0	0
ORF9B-Nt	geneid:22827;refseq:NP_001258025;uniprot:Q9UHX1	PUF60	5|6	11	5.50	2	41|37|0|40|33|0|0|0|49|53|39|43	0.00	0.00	0.00	0.00	0.00	-193.85	0.11	0.62	0	0	0
ORF9B-Nt	geneid:22868;refseq:NP_001129665;uniprot:Q9NYY8	FASTKD2	9|7	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.65	80.00	0.00	8	6.12	15.41
ORF9B-Nt	geneid:80724;refseq:NP_001130010;uniprot:Q6JQN1	ACAD10	10|6	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.03	80.00	0.00	8	3.99	Infinity
ORF9B-Nt	geneid:23111;refseq:NP_001135766;uniprot:Q8N0X7	SPART	8|3	11	5.50	2	23|38|20|22|22|0|0|0|53|44|24|27	0.00	0.00	0.00	0.00	0.00	-186.66	0.12	0.62	0	0	0
ORF9B-Nt	geneid:10724;refseq:NP_001135906;uniprot:O60502	OGA	5|5	10	5.00	2	11|12|5|8|5|0|0|0|12|8|6|8	0.00	0.00	0.00	0.00	0.00	-36.77	0.43	0.62	0	0	0
ORF9B-Nt	geneid:80153;refseq:NP_001135915;uniprot:Q96F86	EDC3	14|16	30	15.00	2	69|70|48|38|46|0|0|0|53|49|54|48	0.00	0.00	0.00	0.00	0.00	-234.63	0.23	0.62	0	0	0
ORF9B-Nt	geneid:84706;refseq:NP_001135938;uniprot:Q8TD30	GPT2	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	1.28	Infinity
ORF9B-Nt	geneid:7798;refseq:NP_001136018;uniprot:Q86V48	LUZP1	6|10	16	8.00	2	84|94|67|65|66|0|0|0|70|76|89|79	0.00	0.00	0.00	0.00	0.00	-369.48	0.09	0.62	0	0	0
ORF9B-Nt	geneid:79934;refseq:NP_001136027;uniprot:Q96D53	COQ8B	5|6	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	55.00	0.00	5.5	5.94	Infinity
ORF9B-Nt	geneid:137492;refseq:NP_689628;uniprot:Q8NEZ2	VPS37A	5|3	8	4.00	2	22|30|24|19|21|0|0|0|36|34|20|23	0.00	0.00	0.00	0.00	0.00	-135.35	0.12	0.62	0	0	0
ORF9B-Nt	geneid:85379;refseq:NP_001138678;uniprot:Q9BY89	KIAA1671	2|0	2	1.00	2	54|67|13|28|23|0|0|0|29|37|48|53	0.00	0.00	0.00	0.00	0.00	-259.09	0.02	0.62	0	0	0
ORF9B-Nt	geneid:8031;refseq:NP_001138732;uniprot:Q13772	NCOA4	4|3	7	3.50	2	7|4|2|3|2|0|0|0|5|5|4|5	0.00	0.00	0.00	0.00	0.00	-17.05	0.62	0.42	0.42	0.35	0.14
ORF9B-Nt	geneid:10226;refseq:NP_001157661;uniprot:O60664	PLIN3	4|3	7	3.50	2	28|25|44|30|28|0|0|0|35|33|27|24	0.00	0.00	0.00	0.00	0.00	-152.92	0.09	0.62	0	0	0
ORF9B-Nt	geneid:60528;refseq:NP_001159434;uniprot:Q9BQ52	ELAC2	21|19	40	20.00	2	0|0|4|6|0|0|0|0|3|0|0|0	1.00	1.00	1.00	1.00	1.00	8.47	4.62	0.00	18.92	13.07	19.98
ORF9B-Nt	geneid:10455;refseq:NP_001159482;uniprot:O75521	ECI2	5|4	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	45.00	0.00	4.5	6.71	Infinity
ORF9B-Nt	geneid:4720;refseq:NP_001159631;uniprot:O75306	NDUFS2	18|23	41	20.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	28.70	205.00	0.00	20.5	24.36	32.3
ORF9B-Nt	geneid:57176;refseq:NP_001161205;uniprot:Q5ST30	VARS2	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	1.47	Infinity
ORF9B-Nt	geneid:79979;refseq:NP_001161442;uniprot:Q96GJ1	TRMT2B	4|3	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	3.77	91
ORF9B-Nt	geneid:81887;refseq:NP_001164120;uniprot:Q9Y4W2	LAS1L	3|0	3	1.50	2	0|0|6|7|7|0|0|0|11|4|3|0	0.00	0.00	0.00	0.00	0.00	-36.49	0.18	0.62	0	0	0
ORF9B-Nt	geneid:51271;refseq:NP_001164674;uniprot:Q9NZ09	UBAP1	2|2	4	2.00	2	19|18|22|20|18|0|0|0|24|29|15|22	0.00	0.00	0.00	0.00	0.00	-102.35	0.08	0.62	0	0	0
ORF9B-Nt	geneid:63898;refseq:NP_001167630;uniprot:Q9H788	SH2D4A	3|0	3	1.50	2	13|8|15|16|12|0|0|0|22|20|9|14	0.00	0.00	0.00	0.00	0.00	-85.54	0.08	0.62	0	0	0
ORF9B-Nt	geneid:440;refseq:NP_001171546;uniprot:P08243	ASNS	2|4	6	3.00	2	0|2|11|5|3|0|0|0|4|2|4|4	0.00	0.00	0.00	0.00	0.00	-22.91	0.45	0.45	0.08	0.08	0.02
ORF9B-Nt	geneid:7358;refseq:NP_001171629;uniprot:O60701	UGDH	4|3	7	3.50	2	9|8|12|9|11|0|0|0|14|8|8|9	0.00	0.00	0.00	0.00	0.00	-44.31	0.28	0.62	0	0	0
ORF9B-Nt	geneid:7417;refseq:NP_001171712;uniprot:P45880	VDAC2	3|2	5	2.50	2	0|0|0|0|0|0|6|0|0|0|0|0	0.04	0.06	0.04	0.06	0.04	-4.30	1.25	0.22	2	3.51	0.73
ORF9B-Nt	geneid:23344;refseq:NP_001171725;uniprot:Q9BSJ8	ESYT1	3|0	3	1.50	2	22|15|11|12|18|0|0|0|15|13|11|11	0.00	0.00	0.00	0.00	0.00	-81.08	0.08	0.62	0	0	0
