bait	source	native	name	p_value	term_size	query_size	intersection_size	background_size	precision	recall	genes
NSP13_Ct	REAC	REAC:R-HSA-168273	Influenza Viral RNA Transcription and Replication	5.919768357841425e-22	125	141	31	7292	0.2198581560283688	0.248	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	REAC	REAC:R-HSA-8868773	rRNA processing in the nucleus and cytosol	1.6910655048195702e-21	180	141	35	7292	0.24822695035460993	0.19444444444444445	['BOP1', 'DDX21', 'NAT10', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'WDR18']
NSP13_Ct	GO:BP	GO:0070972	protein localization to endoplasmic reticulum	1.8959092489278276e-21	118	141	30	7292	0.2127659574468085	0.2542372881355932	['GPAA1', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	GO:BP	GO:0000184	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay	2.4534490548358172e-21	108	141	29	7292	0.20567375886524822	0.26851851851851855	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	REAC	REAC:R-HSA-9010553	Regulation of expression of SLITs and ROBOs	2.780301417103131e-21	143	141	32	7292	0.22695035460992907	0.22377622377622378	['PSMB5', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	CORUM	CORUM:3055	Nop56p-associated pre-rRNA complex	3.1677643062368383e-21	97	141	26	7292	0.18439716312056736	0.26804123711340205	['DDX21', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS6', 'RPS9']
NSP13_Ct	REAC	REAC:R-HSA-6791226	Major pathway of rRNA processing in the nucleolus and cytosol	3.576492859702744e-21	170	141	34	7292	0.24113475177304963	0.2	['BOP1', 'DDX21', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'WDR18']
NSP13_Ct	GO:CC	GO:0022625	cytosolic large ribosomal subunit	5.933293026215521e-21	49	141	22	7292	0.15602836879432624	0.4489795918367347	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9']
NSP13_Ct	REAC	REAC:R-HSA-376176	Signaling by ROBO receptors	9.926463249756185e-21	175	141	34	7292	0.24113475177304963	0.19428571428571428	['CDC42', 'PSMB5', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'SRC']
NSP13_Ct	REAC	REAC:R-HSA-72312	rRNA processing	1.1836601234428119e-20	190	141	35	7292	0.24822695035460993	0.18421052631578946	['BOP1', 'DDX21', 'NAT10', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'WDR18']
NSP13_Ct	GO:BP	GO:0006612	protein targeting to membrane	3.216071271786585e-20	141	141	31	7292	0.2198581560283688	0.2198581560283688	['RAB8B', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'TRAM1']
NSP13_Ct	GO:BP	GO:0006413	translational initiation	5.63323013225276e-19	154	141	31	7292	0.2198581560283688	0.2012987012987013	['EIF2S1', 'EIF4A1', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	GO:MF	GO:0003735	structural constituent of ribosome	2.5813093935056135e-18	135	141	29	7292	0.20567375886524822	0.21481481481481482	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS9']
NSP13_Ct	REAC	REAC:R-HSA-72766	Translation	5.097667367115573e-18	277	141	38	7292	0.2695035460992908	0.1371841155234657	['DARS1', 'DDOST', 'EIF2S1', 'EIF4A1', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPN1', 'RPN2', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'TRAM1']
NSP13_Ct	GO:CC	GO:0044391	ribosomal subunit	1.9003959571217033e-17	172	141	31	7292	0.2198581560283688	0.18023255813953487	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	GO:BP	GO:0072657	protein localization to membrane	3.525462656552555e-17	350	141	41	7292	0.2907801418439716	0.11714285714285715	['ACSL3', 'AP2M1', 'CLTC', 'ITGA3', 'MYADM', 'RAB13', 'RAB8A', 'RAB8B', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'TM9SF2', 'TM9SF3', 'TM9SF4', 'TRAM1']
NSP13_Ct	GO:BP	GO:0019083	viral transcription	1.1139223826274282e-16	153	141	29	7292	0.20567375886524822	0.1895424836601307	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	GO:BP	GO:0090150	establishment of protein localization to membrane	4.695666112466702e-16	223	141	33	7292	0.23404255319148937	0.14798206278026907	['ACSL3', 'RAB8A', 'RAB8B', 'RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9', 'TRAM1']
NSP13_Ct	GO:CC	GO:0005840	ribosome	6.863655124876023e-16	193	141	31	7292	0.2198581560283688	0.16062176165803108	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL36AL', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS27L', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
NSP13_Ct	GO:BP	GO:0019080	viral gene expression	2.466965654848414e-15	170	141	29	7292	0.20567375886524822	0.17058823529411765	['RPL12', 'RPL13', 'RPL13A', 'RPL15', 'RPL18', 'RPL18A', 'RPL21', 'RPL23', 'RPL26', 'RPL27', 'RPL27A', 'RPL28', 'RPL3', 'RPL30', 'RPL35A', 'RPL37A', 'RPL6', 'RPL7', 'RPL7A', 'RPL8', 'RPL9', 'RPS11', 'RPS24', 'RPS27', 'RPS3', 'RPS4X', 'RPS4Y1', 'RPS6', 'RPS9']
