Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF3A-Nt	geneid:54867;refseq:NP_001077059;uniprot:Q6NUQ4	TMEM214	3|8	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.99	55.00	0.00	5.5	4.62	0.62
ORF3A-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	7|21	28	14.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-120.94	0.42	0.59	0	0	0
ORF3A-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	5|24	29	14.50	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-49.00	0.99	0.45	6.25	2.74	0.35
ORF3A-Nt	geneid:57698;refseq:NP_001120683;uniprot:A0MZ66	SHTN1	5|4	9	4.50	2	46|42|50|36|39|0|0|0|51|56|42|56	0.00	0.00	0.00	0.00	0.00	-224.09	0.08	0.62	0	0	0
ORF3A-Nt	geneid:51368;refseq:NP_001123356;uniprot:Q9Y6I9	TEX264	8|19	27	13.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.23	135.00	0.00	13.5	23.31	1.38
ORF3A-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	16|39	55	27.50	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-203.55	0.47	0.61	0	0	0
ORF3A-Nt	geneid:6533;refseq:NP_001127839;uniprot:P31641	SLC6A6	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	0.87	0.51
ORF3A-Nt	geneid:3267;refseq:NP_001128659;uniprot:P52594	AGFG1	8|12	20	10.00	2	110|114|96|74|81|0|0|0|107|109|74|81	0.00	0.00	0.00	0.00	0.00	-458.86	0.09	0.62	0	0	0
ORF3A-Nt	geneid:6185;refseq:NP_001129243;uniprot:P04844	RPN2	5|10	15	7.50	2	3|3|0|0|0|0|0|0|4|3|3|3	0.38	0.75	0.39	0.78	0.39	-5.25	2.25	0.16	5.92	5.2	0.5
ORF3A-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	5|11	16	8.00	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-224.71	0.14	0.62	0	0	0
ORF3A-Nt	geneid:55920;refseq:NP_001129676;uniprot:Q9P258	RCC2	3|5	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.97	40.00	0.00	4	4.14	0.47
ORF3A-Nt	geneid:10134;refseq:NP_001132913;uniprot:P51572	BCAP31	11|15	26	13.00	2	9|11|11|9|6|0|0|0|5|6|6|8	0.00	0.00	0.00	0.00	0.00	-21.36	1.26	0.43	7.08	15.56	0.75
ORF3A-Nt	geneid:23111;refseq:NP_001135766;uniprot:Q8N0X7	SPART	3|6	9	4.50	2	23|38|20|22|22|0|0|0|53|44|24|27	0.00	0.00	0.00	0.00	0.00	-186.72	0.10	0.62	0	0	0
ORF3A-Nt	geneid:8878;refseq:NP_001135770;uniprot:Q13501	SQSTM1	4|11	15	7.50	2	24|25|17|18|15|0|0|0|21|22|19|19	0.00	0.00	0.00	0.00	0.00	-89.80	0.32	0.62	0	0	0
ORF3A-Nt	geneid:347902;refseq:NP_001137140;uniprot:Q86SJ2	AMIGO2	2|4	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.11	30.00	0.00	3	3.11	0.56
ORF3A-Nt	geneid:51075;refseq:NP_001137484;uniprot:Q9Y320	TMX2	4|8	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.73	60.00	0.00	6	12.57	1.27
ORF3A-Nt	geneid:6729;refseq:NP_003127;uniprot:P61011	SRP54	13|26	39	19.50	2	43|44|43|36|33|0|0|0|44|48|38|37	0.00	0.00	0.00	0.00	0.00	-156.78	0.43	0.62	0	0	0
ORF3A-Nt	geneid:23592;refseq:NP_001161086;uniprot:Q9Y2U8	LEMD3	7|19	26	13.00	2	0|0|12|9|11|0|0|0|7|13|5|3	0.00	0.00	0.00	0.00	0.00	-34.00	1.08	0.43	8	4.75	0.21
ORF3A-Nt	geneid:55706;refseq:NP_001162023;uniprot:Q9BTX1	NDC1	9|16	25	12.50	2	0|0|3|0|2|0|0|0|2|0|0|0	0.97	1.00	0.97	1.00	0.97	2.84	5.36	0.00	11.92	10.16	0.82
ORF3A-Nt	geneid:23344;refseq:NP_001171725;uniprot:Q9BSJ8	ESYT1	23|34	57	28.50	2	22|15|11|12|18|0|0|0|15|13|11|11	0.00	0.00	0.00	0.00	0.00	-32.30	1.55	0.44	17.83	8.65	0.69
ORF3A-Nt	geneid:5707;refseq:NP_001177966;uniprot:Q99460	PSMD1	10|14	24	12.00	2	2|2|13|11|10|0|0|0|8|8|5|5	0.00	0.00	0.00	0.00	0.00	-26.42	1.06	0.47	6.67	3.91	0.58
ORF3A-Nt	geneid:1465;refseq:NP_001180499;uniprot:P21291	CSRP1	4|3	7	3.50	2	6|11|4|3|4|0|0|0|8|10|10|10	0.00	0.00	0.00	0.00	0.00	-35.93	0.34	0.62	0	0	0
ORF3A-Nt	geneid:6522;refseq:NP_001186621;uniprot:P04920	SLC4A2	6|16	22	11.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	110.00	0.00	11	4.79	1.1
ORF3A-Nt	geneid:3428;refseq:NP_005522;uniprot:Q16666	IFI16	9|15	24	12.00	2	49|63|38|31|29|0|0|0|51|51|49|45	0.00	0.00	0.00	0.00	0.00	-209.43	0.22	0.62	0	0	0
ORF3A-Nt	geneid:5214;refseq:NP_001229268;uniprot:Q01813	PFKP	2|15	17	8.50	2	13|9|8|9|8|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-38.55	0.82	0.43	1.92	1.34	0.17
ORF3A-Nt	geneid:7295;refseq:NP_001231867;uniprot:P10599	TXN	14|17	31	15.50	2	83|74|24|17|19|0|2|3|136|48|45|79	0.00	0.00	0.00	0.00	0.00	-384.72	0.16	0.62	0	0	0
ORF3A-Nt	geneid:84803;refseq:NP_001243350;uniprot:Q53EU6	GPAT3	4|6	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	50.00	0.00	5	6.23	0.8
ORF3A-Nt	geneid:9429;refseq:NP_001244315;uniprot:Q9UNQ0	ABCG2	2|4	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.11	30.00	0.00	3	2.65	0.7
ORF3A-Nt	geneid:4257;refseq:NP_001247440;uniprot:P10620	MGST1	2|4	6	3.00	2	3|0|0|0|0|0|0|0|3|0|0|0	0.05	0.10	0.05	0.09	0.05	-5.03	1.50	0.21	2.5	8.72	0.55
ORF3A-Nt	geneid:23521;refseq:NP_001257420;uniprot:P40429	RPL13A	4|4	8	4.00	2	2|0|0|0|0|0|3|0|3|0|0|0	0.01	0.01	0.01	0.01	0.01	-4.47	1.50	0.24	3.33	12.68	0.52
ORF3A-Nt	geneid:1209;refseq:NP_001285;uniprot:O96005	CLPTM1	9|18	27	13.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.76	135.00	0.00	13.5	10.91	1.59
ORF3A-Nt	geneid:1396;refseq:NP_001302;uniprot:P50238	CRIP1	3|2	5	2.50	2	6|7|2|0|3|0|0|0|6|9|4|6	0.00	0.00	0.00	0.00	0.00	-25.94	0.34	0.62	0	0	0
ORF3A-Nt	geneid:1660;refseq:NP_001348;uniprot:Q08211	DHX9	3|13	16	8.00	2	8|4|15|18|24|0|0|0|20|21|17|19	0.00	0.00	0.00	0.00	0.00	-84.21	0.37	0.57	0	0	0
ORF3A-Nt	geneid:1975;refseq:NP_001408;uniprot:P23588	EIF4B	4|6	10	5.00	2	86|112|61|60|59|0|0|0|89|97|78|87	0.00	0.00	0.00	0.00	0.00	-423.84	0.05	0.62	0	0	0
ORF3A-Nt	geneid:3476;refseq:NP_001542;uniprot:P78318	IGBP1	2|6	8	4.00	2	34|28|39|29|31|0|0|0|36|40|30|34	0.00	0.00	0.00	0.00	0.00	-161.27	0.10	0.62	0	0	0
ORF3A-Nt	geneid:1828;refseq:NP_001933;uniprot:Q02413	DSG1	6|4	10	5.00	2	0|0|0|2|27|0|7|3|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-40.60	0.41	0.53	1.75	0.9	0.52
ORF3A-Nt	geneid:3930;refseq:NP_002287;uniprot:Q14739	LBR	19|23	42	21.00	2	15|22|25|17|17|0|0|0|18|15|17|18	0.00	0.00	0.00	0.00	0.00	-49.89	0.97	0.55	7.33	6.44	0.36
ORF3A-Nt	geneid:5250;refseq:NP_002626;uniprot:Q00325	SLC25A3	10|16	26	13.00	2	9|8|0|0|0|0|3|2|7|8|19|13	0.00	0.00	0.00	0.00	0.00	-34.52	0.95	0.50	7.25	10.85	0.4
ORF3A-Nt	geneid:5702;refseq:NP_002795;uniprot:P17980	PSMC3	18|28	46	23.00	2	11|6|23|18|20|0|0|0|11|14|9|11	0.00	0.00	0.00	0.00	0.00	-46.46	1.13	0.52	12.75	15.7	1.26
ORF3A-Nt	geneid:5770;refseq:NP_002818;uniprot:P18031	PTPN1	7|12	19	9.50	2	0|0|3|0|0|0|0|0|0|0|0|0	0.94	0.99	0.94	0.99	0.94	2.18	9.50	0.01	9.25	11.49	0.92
ORF3A-Nt	geneid:6624;refseq:NP_003079;uniprot:Q16658	FSCN1	4|8	12	6.00	2	5|0|0|0|0|0|0|0|0|0|0|0	0.58	0.82	0.56	0.81	0.58	-0.75	3.60	0.02	5.58	6.12	0.48
ORF3A-Nt	geneid:6774;refseq:NP_003141;uniprot:P40763	STAT3	5|12	17	8.50	2	93|93|63|65|61|0|0|0|94|78|77|81	0.00	0.00	0.00	0.00	0.00	-392.78	0.09	0.62	0	0	0
ORF3A-Nt	geneid:6786;refseq:NP_003147;uniprot:Q13586	STIM1	58|75	133	66.50	2	52|56|43|37|40|0|0|0|42|46|48|45	0.00	0.00	0.00	0.00	0.00	-100.12	1.28	0.58	32.42	25.58	0.77
ORF3A-Nt	geneid:6868;refseq:NP_003174;uniprot:P78536	ADAM17	6|12	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.03	90.00	0.00	9	5.9	0.72
ORF3A-Nt	geneid:7184;refseq:NP_003290;uniprot:P14625	HSP90B1	10|21	31	15.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.37	155.00	0.00	15.5	10.43	1.39
ORF3A-Nt	geneid:8987;refseq:NP_003934;uniprot:O95210	STBD1	6|15	21	10.50	2	0|2|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.97	1.00	0.98	2.88	15.75	0.00	10.33	15.6	0.96
ORF3A-Nt	geneid:2194;refseq:NP_004095;uniprot:P49327	FASN	26|55	81	40.50	2	184|174|71|83|105|0|0|0|134|124|131|137	0.00	0.00	0.00	0.00	0.00	-631.26	0.25	0.62	0	0	0
ORF3A-Nt	geneid:9415;refseq:NP_004256;uniprot:O95864	FADS2	11|14	25	12.50	2	3|0|0|0|0|0|0|0|3|2|0|2	0.99	1.00	0.99	1.00	0.99	4.14	4.69	0.00	11.67	14.21	1.51
ORF3A-Nt	geneid:392;refseq:NP_004299;uniprot:Q07960	ARHGAP1	4|8	12	6.00	2	9|5|6|5|5|0|0|0|7|5|4|3	0.00	0.00	0.00	0.00	0.00	-21.60	0.82	0.42	1.92	2.36	0.25
ORF3A-Nt	geneid:2181;refseq:NP_004448;uniprot:O95573	ACSL3	5|18	23	11.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.39	115.00	0.00	11.5	8.63	0.87
ORF3A-Nt	geneid:3192;refseq:NP_004492;uniprot:Q00839	HNRNPU	10|17	27	13.50	2	6|3|22|18|24|0|11|0|21|25|13|15	0.00	0.00	0.00	0.00	0.00	-73.92	0.57	0.57	0.33	0.22	0.04
ORF3A-Nt	geneid:6721;refseq:NP_004590;uniprot:Q12772	SREBF2	9|27	36	18.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.82	180.00	0.00	18	8.53	1.52
ORF3A-Nt	geneid:9249;refseq:NP_004744;uniprot:O75911	DHRS3	6|10	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	80.00	0.00	8	14.32	1.13
ORF3A-Nt	geneid:9352;refseq:NP_004777;uniprot:O43396	TXNL1	17|23	40	20.00	2	2|0|4|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.68	10.00	0.00	19.5	36.47	3.24
ORF3A-Nt	geneid:9554;refseq:NP_004883;uniprot:O75396	SEC22B	19|21	40	20.00	2	9|5|9|4|6|0|0|0|5|5|4|5	0.29	0.50	0.28	0.49	0.29	-2.56	2.50	0.17	15.67	39.39	1.02
ORF3A-Nt	geneid:4363;refseq:NP_004987;uniprot:P33527	ABCC1	25|38	63	31.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	38.67	315.00	0.00	31.5	11.12	1.62
ORF3A-Nt	geneid:6319;refseq:NP_005054;uniprot:O00767	SCD	6|7	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.05	65.00	0.00	6.5	9.79	1.93
ORF3A-Nt	geneid:6009;refseq:NP_005605;uniprot:Q15382	RHEB	3|5	8	4.00	2	7|7|19|11|16|0|0|0|12|11|9|8	0.00	0.00	0.00	0.00	0.00	-58.46	0.26	0.62	0	0	0
ORF3A-Nt	geneid:7993;refseq:NP_005662;uniprot:O00124	UBXN8	2|4	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.13	30.00	0.00	3	6.01	0.7
ORF3A-Nt	geneid:10282;refseq:NP_005859;uniprot:O15155	BET1	2|3	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	11.45	0.57
ORF3A-Nt	geneid:4131;refseq:NP_005900;uniprot:P46821	MAP1B	37|81	118	59.00	2	475|530|218|268|271|0|0|0|417|397|364|424	0.00	0.00	0.00	0.00	0.00	-inf	0.12	0.62	0	0	0
ORF3A-Nt	geneid:10399;refseq:NP_006089;uniprot:P63244	RACK1	7|14	21	10.50	2	5|2|6|0|5|6|17|2|9|6|4|0	0.00	0.00	0.00	0.00	0.00	-28.34	0.98	0.45	5.33	9.09	0.63
ORF3A-Nt	geneid:5901;refseq:NP_006316;uniprot:P62826	RAN	14|12	26	13.00	2	7|13|6|8|9|14|7|3|17|16|15|13	0.00	0.00	0.00	0.00	0.00	-40.29	0.81	0.53	2.33	5.83	0.15
ORF3A-Nt	geneid:10550;refseq:NP_006398;uniprot:O75915	ARL6IP5	2|4	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|5	0.19	0.34	0.18	0.32	0.19	-3.18	1.80	0.19	2.58	7.42	0.5
ORF3A-Nt	geneid:6513;refseq:NP_006507;uniprot:P11166	SLC2A1	3|5	8	4.00	2	0|2|0|0|0|0|0|0|0|0|3|3	0.02	0.04	0.02	0.04	0.02	-5.98	1.50	0.23	3.33	3.66	0.53
ORF3A-Nt	geneid:10694;refseq:NP_006576;uniprot:P50990	CCT8	23|33	56	28.00	2	234|256|225|182|181|0|0|0|290|266|193|219	0.00	0.00	0.00	0.00	0.00	-inf	0.10	0.62	0	0	0
ORF3A-Nt	geneid:10970;refseq:NP_006816;uniprot:Q07065	CKAP4	5|21	26	13.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.41	130.00	0.00	13	11.67	1.08
ORF3A-Nt	geneid:10973;refseq:NP_006819;uniprot:Q8N3C0	ASCC3	5|17	22	11.00	2	202|225|75|85|101|0|0|0|188|167|151|178	0.00	0.00	0.00	0.00	0.00	-inf	0.05	0.62	0	0	0
ORF3A-Nt	geneid:7415;refseq:NP_009057;uniprot:P55072	VCP	3|13	16	8.00	2	14|16|15|14|15|0|0|0|23|20|16|16	0.00	0.00	0.00	0.00	0.00	-75.08	0.41	0.56	0	0	0
ORF3A-Nt	geneid:11313;refseq:NP_009191;uniprot:O95372	LYPLA2	5|5	10	5.00	2	62|32|48|31|35|0|0|0|31|39|19|24	0.00	0.00	0.00	0.00	0.00	-199.42	0.10	0.62	0	0	0
ORF3A-Nt	geneid:25782;refseq:NP_036546;uniprot:Q9H2M9	RAB3GAP2	7|16	23	11.50	2	48|37|25|37|31|0|0|0|41|43|41|43	0.00	0.00	0.00	0.00	0.00	-171.18	0.26	0.62	0	0	0
ORF3A-Nt	geneid:3992;refseq:NP_037534;uniprot:O60427	FADS1	2|6	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.11	40.00	0.00	4	4.32	1.02
ORF3A-Nt	geneid:26509;refseq:NP_038479;uniprot:Q9NZM1	MYOF	48|93	141	70.50	2	74|78|28|45|36|0|0|0|48|30|57|47	0.00	0.00	0.00	0.00	0.00	-180.11	1.01	0.60	33.58	8.81	0.43
ORF3A-Nt	geneid:23603;refseq:NP_055140;uniprot:Q9ULV4	CORO1C	3|7	10	5.00	2	36|41|17|21|23|0|0|0|31|32|46|37	0.00	0.00	0.00	0.00	0.00	-170.47	0.12	0.62	0	0	0
ORF3A-Nt	geneid:29766;refseq:NP_055362;uniprot:Q9NYL9	TMOD3	2|11	13	6.50	2	47|49|49|44|42|0|0|0|43|48|42|46	0.00	0.00	0.00	0.00	0.00	-207.19	0.13	0.62	0	0	0
ORF3A-Nt	geneid:23190;refseq:NP_055422;uniprot:Q92575	UBXN4	6|7	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	65.00	0.00	6.5	6.92	1.01
ORF3A-Nt	geneid:9789;refseq:NP_055567;uniprot:Q15005	SPCS2	4|6	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.71	50.00	0.00	5	11.96	2.8
