Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF3B-Nt	geneid:211;refseq:NP_000679;uniprot:P13196	ALAS1	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	1.07	0.49
ORF3B-Nt	geneid:301;refseq:NP_000691;uniprot:P04083	ANXA1	40|47	87	43.50	2	65|84|96|67|70|0|0|0|84|78|79|77	0.00	0.00	0.00	0.00	0.00	-268.45	0.49	0.62	0	0	0
ORF3B-Nt	geneid:3482;refseq:NP_000867;uniprot:P11717	IGF2R	115|122	237	118.50	2	6|6|2|0|0|0|0|0|4|2|0|0	1.00	1.00	1.00	1.00	1.00	126.83	22.22	0.00	116.83	32.22	5.03
ORF3B-Nt	geneid:1728;refseq:NP_000894;uniprot:P15559	NQO1	12|10	22	11.00	2	6|9|6|5|3|0|3|0|7|7|4|4	0.00	0.00	0.00	0.00	0.00	-13.53	1.43	0.36	6.5	16.3	1.09
ORF3B-Nt	geneid:5034;refseq:NP_000909;uniprot:P07237	P4HB	2|3	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.16	25.00	0.00	2.5	3.38	0.29
ORF3B-Nt	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	1598|1310	2908	1454.00	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	1.50	0.62	827.75	482.74	1.76
ORF3B-Nt	geneid:5430;refseq:NP_000928;uniprot:P24928	POLR2A	5|3	8	4.00	2	3|2|6|10|7|0|0|0|4|4|5|3	0.00	0.00	0.00	0.00	0.00	-24.84	0.52	0.47	0.33	0.12	0.19
ORF3B-Nt	geneid:5431;refseq:NP_000929;uniprot:P30876	POLR2B	10|15	25	12.50	2	8|6|4|5|9|0|0|0|5|4|0|2	0.00	0.00	0.00	0.00	0.00	-13.47	1.63	0.29	8.92	5.22	3.94
ORF3B-Nt	geneid:6124;refseq:NP_000959;uniprot:P36578	RPL4	6|4	10	5.00	2	0|0|4|5|4|0|6|0|3|4|0|0	0.00	0.00	0.00	0.00	0.00	-12.43	1.00	0.34	2.83	4.55	0.9
ORF3B-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	32|31	63	31.50	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-41.47	1.29	0.54	20.17	46.66	0.86
ORF3B-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	24|21	45	22.50	2	19|17|12|4|12|7|4|0|16|15|14|13	0.00	0.00	0.00	0.00	0.00	-31.20	1.30	0.51	11.42	27.24	0.62
ORF3B-Nt	geneid:6129;refseq:NP_000962;uniprot:P18124	RPL7	7|5	12	6.00	2	0|0|0|0|0|0|3|0|0|0|0|0	0.84	0.90	0.85	0.91	0.85	1.37	6.00	0.01	5.75	15.93	0.86
ORF3B-Nt	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	8|6	14	7.00	2	0|0|3|0|0|0|3|0|0|0|0|0	0.71	0.89	0.76	0.92	0.76	0.44	3.50	0.01	6.5	16.79	0.76
ORF3B-Nt	geneid:6132;refseq:NP_000964;uniprot:P62917	RPL8	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.00	0.00	2.5	6.68	0.88
ORF3B-Nt	geneid:9349;refseq:NP_000969;uniprot:P62829	RPL23	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.26	10.00	0.10	1	4.91	0.32
ORF3B-Nt	geneid:6142;refseq:NP_000971;uniprot:Q02543	RPL18A	8|3	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.18	55.00	0.00	5.5	21.47	0.91
ORF3B-Nt	geneid:6144;refseq:NP_000973;uniprot:P46778	RPL21	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.28	25.00	0.00	2.5	10.73	0.49
ORF3B-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	6|6	12	6.00	2	2|0|0|0|0|0|3|0|2|0|0|0	0.33	0.33	0.36	0.36	0.36	-0.56	2.57	0.17	5.42	25.68	0.79
ORF3B-Nt	geneid:6155;refseq:NP_000979;uniprot:P61353	RPL27	6|6	12	6.00	2	0|2|0|0|0|0|0|0|3|2|0|0	0.33	0.33	0.36	0.36	0.36	-0.58	2.57	0.17	5.42	27.38	1.05
ORF3B-Nt	geneid:6157;refseq:NP_000981;uniprot:P46776	RPL27A	4|3	7	3.50	2	0|0|0|0|0|0|2|0|2|0|0|0	0.37	0.54	0.41	0.59	0.41	-1.15	2.62	0.16	3.17	14.71	0.76
ORF3B-Nt	geneid:6158;refseq:NP_000982;uniprot:P46779	RPL28	4|5	9	4.50	2	0|0|0|0|0|0|0|0|8|6|0|0	0.00	0.00	0.00	0.00	0.00	-11.10	0.96	0.34	3.33	16.7	0.49
ORF3B-Nt	geneid:6164;refseq:NP_000986;uniprot:P49207	RPL34	2|2	4	2.00	2	0|3|0|0|0|0|5|0|3|0|0|3	0.00	0.00	0.00	0.00	0.00	-10.89	0.55	0.36	0.83	4.87	0.34
ORF3B-Nt	geneid:6165;refseq:NP_000987;uniprot:P18077	RPL35A	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.96	30.00	0.00	3	18.74	0.92
ORF3B-Nt	geneid:6166;refseq:NP_000992;uniprot:Q969Q0	RPL36AL	4|0	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.40	20.00	0.05	2	12.96	0.74
ORF3B-Nt	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	3|4	7	3.50	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-38.41	0.32	0.62	0	0	0
ORF3B-Nt	geneid:6181;refseq:NP_000995;uniprot:P05387	RPLP2	2|3	5	2.50	2	4|2|10|8|3|0|0|0|4|4|0|2	0.00	0.00	0.00	0.00	0.00	-25.77	0.34	0.62	0	0	0
ORF3B-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	3|2	5	2.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.56	0.67	0.61	0.72	0.61	0.05	3.75	0.02	2.33	6.43	0.54
ORF3B-Nt	geneid:509;refseq:NP_001001973;uniprot:P36542	ATP5F1C	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.23	15.00	0.07	1.5	3.46	2.05
ORF3B-Nt	geneid:5394;refseq:NP_001001998;uniprot:Q01780	EXOSC10	10|10	20	10.00	2	3|3|54|53|61|0|0|0|66|65|53|57	0.00	0.00	0.00	0.00	0.00	-245.41	0.16	0.62	0	0	0
ORF3B-Nt	geneid:54812;refseq:NP_001002243;uniprot:Q6ULP2	AFTPH	14|13	27	13.50	2	14|23|13|13|14|0|0|0|20|21|18|26	0.00	0.00	0.00	0.00	0.00	-66.67	0.58	0.58	0	0	0
ORF3B-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	3|0	3	1.50	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-26.10	0.25	0.45	0	0	0
ORF3B-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	42|47	89	44.50	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-257.31	0.52	0.62	0	0	0
ORF3B-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	12|9	21	10.50	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-13.46	1.43	0.34	7.08	23.38	0.81
ORF3B-Nt	geneid:79096;refseq:NP_001003676;uniprot:Q9H6J7	C11orf49	7|7	14	7.00	2	8|11|5|3|4|0|0|0|6|6|5|7	0.00	0.00	0.00	0.00	0.00	-21.42	0.81	0.47	2.42	6.07	1.21
ORF3B-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	13|10	23	11.50	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-56.89	0.59	0.56	1.5	1.31	0.5
ORF3B-Nt	geneid:8650;refseq:NP_001005743;uniprot:P49757	NUMB	19|20	39	19.50	2	9|8|8|5|8|0|0|0|9|6|3|4	0.02	0.03	0.02	0.03	0.02	-4.70	2.25	0.23	14.5	15.3	3.1
ORF3B-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	6|3	9	4.50	2	0|0|0|0|0|0|4|0|0|4|0|0	0.07	0.13	0.08	0.15	0.08	-5.56	1.69	0.21	3.83	16.65	0.54
ORF3B-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	10|13	23	11.50	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-45.13	0.70	0.54	1.92	9.84	0.35
ORF3B-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	3|3	6	3.00	2	5|4|4|4|3|0|0|0|4|3|4|4	0.00	0.00	0.00	0.00	0.00	-11.95	0.69	0.37	0.08	0.41	0.01
ORF3B-Nt	geneid:55240;refseq:NP_001008410;uniprot:Q658P3	STEAP3	3|7	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	50.00	0.00	5	7.04	3.51
ORF3B-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	4|4	8	4.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-134.65	0.12	0.62	0	0	0
ORF3B-Nt	geneid:23078;refseq:NP_055873;uniprot:A3KMH1	VWA8	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.40	10.00	0.10	1	0.36	0.33
ORF3B-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	7|7	14	7.00	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-132.38	0.20	0.62	0	0	0
ORF3B-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	34|32	66	33.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-31.18	1.52	0.51	20.17	21.96	2.26
ORF3B-Nt	geneid:23265;refseq:NP_001013861;uniprot:Q9UPT5	EXOC7	17|14	31	15.50	2	16|11|18|17|19|0|0|0|16|15|14|11	0.00	0.00	0.00	0.00	0.00	-44.29	0.86	0.54	4.08	4.1	2.95
ORF3B-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	3|0	3	1.50	2	0|0|0|0|5|0|5|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-14.11	0.45	0.31	0.67	0.19	0.3
ORF3B-Nt	geneid:27332;refseq:NP_001014972;uniprot:Q14966	ZNF638	4|4	8	4.00	2	0|0|21|31|28|0|0|0|38|30|31|29	0.00	0.00	0.00	0.00	0.00	-131.79	0.12	0.62	0	0	0
ORF3B-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	5|4	9	4.50	2	0|3|0|0|0|0|0|0|2|2|0|0	0.08	0.12	0.09	0.14	0.09	-3.14	1.93	0.21	3.92	18.83	1.11
ORF3B-Nt	geneid:6229;refseq:NP_001017;uniprot:P62847	RPS24	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.29	10.00	0.10	1	5.17	0.34
ORF3B-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	37|37	74	37.00	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-287.44	0.41	0.62	0	0	0
ORF3B-Nt	geneid:57120;refseq:NP_001017408;uniprot:Q9HD26	GOPC	45|52	97	48.50	2	0|0|2|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	25.91	72.75	0.00	48.33	73.13	4.19
ORF3B-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	15|10	25	12.50	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-54.22	0.67	0.55	1.5	3.54	1.24
ORF3B-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	4|3	7	3.50	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-74.16	0.18	0.62	0	0	0
ORF3B-Nt	geneid:9698;refseq:NP_055491;uniprot:Q14671	PUM1	3|4	7	3.50	2	17|11|12|12|13|0|0|0|10|6|7|8	0.00	0.00	0.00	0.00	0.00	-51.37	0.25	0.62	0	0	0
ORF3B-Nt	geneid:91663;refseq:NP_001018654;uniprot:Q96S97	MYADM	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	4.27	0.84
ORF3B-Nt	geneid:1173;refseq:NP_001020376;uniprot:Q96CW1	AP2M1	10|9	19	9.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.96	95.00	0.00	9.5	15.07	1.09
ORF3B-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	2|2	4	2.00	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-49.99	0.15	0.62	0	0	0
ORF3B-Nt	geneid:196527;refseq:NP_001020527;uniprot:Q4KMQ2	ANO6	3|4	7	3.50	2	0|0|5|3|2|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-8.39	1.05	0.29	2.67	2.02	0.11
ORF3B-Nt	geneid:27236;refseq:NP_001020764;uniprot:P53367	ARFIP1	16|16	32	16.00	2	0|0|7|3|4|0|0|0|5|8|5|2	0.12	0.12	0.11	0.11	0.12	-2.08	2.40	0.20	13.17	26.53	8.28
ORF3B-Nt	geneid:6232;refseq:NP_001021;uniprot:P42677	RPS27	8|10	18	9.00	2	3|0|0|0|0|0|3|0|5|0|0|4	0.15	0.26	0.17	0.31	0.17	-3.42	2.25	0.19	7.75	63.38	1.03
ORF3B-Nt	geneid:163;refseq:NP_001025177;uniprot:P63010	AP2B1	6|0	6	3.00	2	2|2|7|8|6|0|0|0|2|5|0|0	0.00	0.00	0.00	0.00	0.00	-30.44	0.43	0.44	0.33	0.24	0.25
ORF3B-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	16|15	31	15.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-160.00	0.33	0.62	0	0	0
ORF3B-Nt	geneid:7071;refseq:NP_001027453;uniprot:Q13118	KLF10	8|9	17	8.50	2	0|0|3|5|4|0|0|0|17|19|11|9	0.00	0.00	0.00	0.00	0.00	-46.51	0.54	0.55	2.83	4.15	0.56
ORF3B-Nt	geneid:57211;refseq:NP_001027566;uniprot:Q86SQ4	ADGRG6	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	1.15	0.33
ORF3B-Nt	geneid:23597;refseq:NP_001028755;uniprot:Q9Y305	ACOT9	4|5	9	4.50	2	2|0|0|0|0|0|0|0|0|0|0|0	0.86	0.90	0.85	0.90	0.86	1.41	6.75	0.01	4.33	6.78	0.88
ORF3B-Nt	geneid:4839;refseq:NP_001245237;uniprot:P46087	NOP2	8|10	18	9.00	2	0|0|4|9|3|0|0|0|8|6|0|5	0.00	0.00	0.00	0.00	0.00	-16.19	1.17	0.40	6.08	5.14	0.67
ORF3B-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	39|45	84	42.00	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-38.17	1.59	0.52	32.25	173.09	1
ORF3B-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	7|0	7	3.50	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-32.06	0.48	0.44	0	0	0
ORF3B-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	20|14	34	17.00	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-91.12	0.57	0.62	0	0	0
ORF3B-Nt	geneid:8662;refseq:NP_001032360;uniprot:P55884	EIF3B	4|3	7	3.50	2	3|2|3|2|2|0|0|0|6|3|0|0	0.00	0.00	0.00	0.00	0.00	-10.69	0.88	0.33	1.75	1.48	0.28
ORF3B-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	3|0	3	1.50	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-72.09	0.09	0.62	0	0	0
ORF3B-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	11|5	16	8.00	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-15.96	1.26	0.31	5	5.73	1.12
ORF3B-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	3|3	6	3.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-95.95	0.12	0.62	0	0	0
ORF3B-Nt	geneid:9859;refseq:NP_055627;uniprot:Q5SW79	CEP170	12|17	29	14.50	2	60|89|47|56|55|0|0|0|74|66|71|74	0.00	0.00	0.00	0.00	0.00	-303.93	0.18	0.62	0	0	0
ORF3B-Nt	geneid:7355;refseq:NP_001035963;uniprot:P78381	SLC35A2	6|6	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	60.00	0.00	6	10.49	3.51
ORF3B-Nt	geneid:54464;refseq:NP_001036069;uniprot:Q8IZH2	XRN1	12|11	23	11.50	2	31|34|8|20|20|0|0|0|21|20|35|28	0.00	0.00	0.00	0.00	0.00	-111.60	0.34	0.62	0	0	0
ORF3B-Nt	geneid:10427;refseq:NP_001036199;uniprot:O95487	SEC24B	5|5	10	5.00	2	14|6|13|16|14|0|0|0|6|7|9|5	0.00	0.00	0.00	0.00	0.00	-49.00	0.34	0.62	0	0	0
ORF3B-Nt	geneid:57410;refseq:NP_001041683;uniprot:Q96KG9	SCYL1	12|12	24	12.00	2	5|2|5|4|3|0|0|0|5|5|0|0	0.15	0.15	0.15	0.15	0.15	-1.72	2.40	0.19	9.58	8.32	1.35
ORF3B-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	51|52	103	51.50	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-99.56	1.05	0.60	15.92	17.56	0.91
ORF3B-Nt	geneid:79832;refseq:NP_001070254;uniprot:Q2KHR3	QSER1	2|4	6	3.00	2	0|0|6|19|11|0|0|0|25|21|19|24	0.00	0.00	0.00	0.00	0.00	-95.05	0.13	0.62	0	0	0
ORF3B-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	32|32	64	32.00	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-93.35	0.81	0.59	11.5	15.46	1.53
ORF3B-Nt	geneid:9612;refseq:NP_001070729;uniprot:Q9Y618	NCOR2	80|89	169	84.50	2	18|16|52|68|59|0|0|0|94|98|89|93	0.00	0.00	0.00	0.00	0.00	-220.81	0.89	0.62	35.58	9.94	1.48
ORF3B-Nt	geneid:81539;refseq:NP_001070952;uniprot:Q9H2H9	SLC38A1	5|5	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	50.00	0.00	5	7.05	3.47
ORF3B-Nt	geneid:23350;refseq:NP_001073884;uniprot:O15042	U2SURP	5|5	10	5.00	2	2|0|17|18|19|0|0|0|23|19|15|17	0.00	0.00	0.00	0.00	0.00	-72.69	0.25	0.62	0	0	0
ORF3B-Nt	geneid:157285;refseq:NP_001074295;uniprot:Q86YV5	PRAG1	4|5	9	4.50	2	24|29|12|15|14|0|0|0|24|23|19|18	0.00	0.00	0.00	0.00	0.00	-98.50	0.18	0.62	0	0	0
ORF3B-Nt	geneid:5591;refseq:NP_001075109;uniprot:P78527	PRKDC	27|18	45	22.50	2	11|5|2|6|5|0|0|0|3|6|4|6	0.55	1.00	0.55	1.00	0.55	-2.13	2.93	0.02	18.5	3.1	4.63
ORF3B-Nt	geneid:949;refseq:NP_001076428;uniprot:Q8WTV0	SCARB1	6|5	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	55.00	0.00	5.5	7.47	1
ORF3B-Nt	geneid:7771;refseq:NP_001076804;uniprot:Q9UJU3	ZNF112	5|3	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	40.00	0.00	4	3.01	41.6
ORF3B-Nt	geneid:284403;refseq:NP_001077430;uniprot:O43379	WDR62	3|0	3	1.50	2	3|0|3|3|4|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-14.46	0.45	0.32	0.42	0.19	0.29
ORF3B-Nt	geneid:29;refseq:NP_001083;uniprot:Q12979	ABR	4|4	8	4.00	2	16|15|13|15|15|0|0|0|24|18|14|13	0.00	0.00	0.00	0.00	0.00	-71.24	0.21	0.62	0	0	0
ORF3B-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	33|31	64	32.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-72.20	0.97	0.58	13.33	8.32	0.69
ORF3B-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	20|12	32	16.00	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.00	0.00	0.00	0.00	-35.32	1.09	0.49	7.75	4.32	0.4
ORF3B-Nt	geneid:2926;refseq:NP_001091947;uniprot:Q12849	GRSF1	5|4	9	4.50	2	4|0|0|0|0|0|0|0|0|0|0|0	0.60	0.68	0.61	0.69	0.61	0.13	3.38	0.02	4.17	9.01	0.98
