Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF14-Nt	geneid:6154;refseq:NP_000978;uniprot:P61254	RPL26	4|5	9	4.50	2	2|0|0|0|0|0|3|0|2|0|0|0	0.08	0.12	0.08	0.13	0.08	-3.28	1.93	0.21	3.92	19.22	0.58
ORF14-Nt	geneid:6155;refseq:NP_000979;uniprot:P61353	RPL27	3|5	8	4.00	2	0|2|0|0|0|0|0|0|3|2|0|0	0.06	0.12	0.06	0.11	0.06	-4.83	1.71	0.21	3.42	17.88	0.66
ORF14-Nt	geneid:6159;refseq:NP_000983;uniprot:P47914	RPL29	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	4.47	1.53
ORF14-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	5|2	7	3.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.68	0.90	0.74	0.93	0.74	0.17	5.25	0.02	3.33	9.51	0.78
ORF14-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	26|22	48	24.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-305.67	0.28	0.62	0	0	0
ORF14-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	9|9	18	9.00	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-13.19	1.23	0.40	5.58	19.07	0.63
ORF14-Nt	geneid:51586;refseq:NP_001003891;uniprot:Q96RN5	MED15	10|11	21	10.50	2	5|8|10|12|10|0|0|0|20|17|19|19	0.00	0.00	0.00	0.00	0.00	-56.86	0.54	0.57	0.5	0.45	0.16
ORF14-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	6|8	14	7.00	2	0|0|0|0|0|0|4|0|0|4|0|0	0.32	0.51	0.31	0.50	0.32	-1.95	2.62	0.17	6.33	28.49	0.9
ORF14-Nt	geneid:56941;refseq:NP_001006109;uniprot:Q96FZ2	HMCES	6|5	11	5.50	2	0|0|5|2|3|0|0|0|0|0|0|2	0.01	0.02	0.01	0.02	0.01	-5.51	1.65	0.24	4.5	9.04	58.5
ORF14-Nt	geneid:84456;refseq:NP_001007103;uniprot:Q96JM7	L3MBTL3	4|6	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.71	50.00	0.00	5	4.71	130
ORF14-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	3|4	7	3.50	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-61.34	0.21	0.62	0	0	0
ORF14-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	3|2	5	2.50	2	5|4|4|4|3|0|0|0|4|3|4|4	0.00	0.00	0.00	0.00	0.00	-13.75	0.58	0.38	0	0	0
ORF14-Nt	geneid:24144;refseq:NP_001008697;uniprot:Q9UBB9	TFIP11	6|4	10	5.00	2	0|0|8|9|10|0|0|0|6|3|3|2	0.00	0.00	0.00	0.00	0.00	-28.06	0.56	0.49	1.58	1.34	3.29
ORF14-Nt	geneid:11338;refseq:NP_001012496;uniprot:P26368	U2AF2	5|6	11	5.50	2	0|0|0|4|0|0|0|0|5|5|3|3	0.00	0.00	0.00	0.00	0.00	-9.83	1.18	0.32	3.83	5.78	3.93
ORF14-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	18|14	32	16.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-58.28	0.74	0.56	3.17	3.57	0.33
ORF14-Nt	geneid:400506;refseq:NP_001013009;uniprot:Q1ED39	KNOP1	61|63	124	62.00	2	0|0|17|15|14|0|0|0|20|14|20|11	1.00	1.00	1.00	1.00	1.00	14.57	3.26	0.00	52.75	81.89	25.76
ORF14-Nt	geneid:79811;refseq:NP_001013865;uniprot:Q9NWH9	SLTM	16|13	29	14.50	2	0|0|0|0|4|0|0|0|0|3|0|0	0.99	1.00	0.99	1.00	0.99	4.16	6.21	0.00	13.92	9.74	205.64
ORF14-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	6|2	8	4.00	2	0|0|0|0|5|0|5|0|0|0|0|0	0.01	0.02	0.01	0.02	0.01	-9.61	1.20	0.24	3.17	0.94	1.46
ORF14-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	3|2	5	2.50	2	0|3|0|0|0|0|0|0|2|2|0|0	0.01	0.01	0.01	0.01	0.01	-6.14	1.07	0.25	1.92	9.55	0.54
ORF14-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	144|144	288	144.00	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-115.13	1.58	0.60	98.75	64.89	8.11
ORF14-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	6|5	11	5.50	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-68.44	0.28	0.62	0	0	0
ORF14-Nt	geneid:103;refseq:NP_001020278;uniprot:P55265	ADAR	41|44	85	42.50	2	11|12|24|32|27|0|0|0|28|24|27|35	0.00	0.00	0.00	0.00	0.00	-53.26	1.34	0.56	24.17	18.46	5.43
ORF14-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	3|3	6	3.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-197.12	0.06	0.62	0	0	0
ORF14-Nt	geneid:25766;refseq:NP_001026868;uniprot:Q6NWY9	PRPF40B	5|6	11	5.50	2	0|0|0|3|0|0|0|0|5|3|4|4	0.00	0.00	0.00	0.00	0.00	-8.99	1.27	0.30	3.92	3.12	6.39
ORF14-Nt	geneid:7071;refseq:NP_001027453;uniprot:Q13118	KLF10	21|20	41	20.50	2	0|0|3|5|4|0|0|0|17|19|11|9	0.00	0.00	0.00	0.00	0.00	-27.25	1.31	0.50	14.83	22.48	3.2
ORF14-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	8|7	15	7.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-91.99	0.28	0.62	0	0	0
ORF14-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	10|12	22	11.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-12.37	1.50	0.34	6.92	47.77	10.88
ORF14-Nt	geneid:5393;refseq:NP_001029366;uniprot:Q06265	EXOSC9	3|3	6	3.00	2	0|0|2|2|0|0|0|0|0|0|0|0	0.21	0.21	0.21	0.21	0.21	-1.32	2.25	0.19	2.67	4.16	7.42
ORF14-Nt	geneid:221937;refseq:NP_001032242;uniprot:P85037	FOXK1	5|6	11	5.50	2	0|0|10|14|8|0|0|0|5|5|6|0	0.00	0.00	0.00	0.00	0.00	-32.70	0.52	0.52	1.5	1.45	1.63
ORF14-Nt	geneid:6780;refseq:NP_001032405;uniprot:O95793	STAU1	8|4	12	6.00	2	18|22|36|24|27|0|0|0|19|18|24|25	0.00	0.00	0.00	0.00	0.00	-114.24	0.20	0.62	0	0	0
ORF14-Nt	geneid:3619;refseq:NP_001035784;uniprot:Q9NQS7	INCENP	55|56	111	55.50	2	0|0|9|7|9|0|0|0|8|11|5|6	1.00	1.00	1.00	1.00	1.00	33.09	5.74	0.00	50.92	39.44	29.24
ORF14-Nt	geneid:9859;refseq:NP_055627;uniprot:Q5SW79	CEP170	5|3	8	4.00	2	60|89|47|56|55|0|0|0|74|66|71|74	0.00	0.00	0.00	0.00	0.00	-337.83	0.05	0.62	0	0	0
ORF14-Nt	geneid:55269;refseq:NP_001035879;uniprot:Q8WXF1	PSPC1	5|3	8	4.00	2	0|0|6|5|2|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.98	0.92	0.33	2.92	3.97	41.26
ORF14-Nt	geneid:7468;refseq:NP_001035889;uniprot:O96028	NSD2	11|14	25	12.50	2	0|0|0|0|4|0|0|0|0|0|2|0	0.98	0.99	0.98	0.99	0.98	3.22	6.25	0.00	12	6.25	52
ORF14-Nt	geneid:6238;refseq:NP_001036041;uniprot:Q9P2E9	RRBP1	3|0	3	1.50	2	20|16|8|8|8|0|0|0|9|3|6|5	0.00	0.00	0.00	0.00	0.00	-65.93	0.10	0.62	0	0	0
ORF14-Nt	geneid:91748;refseq:NP_001036783;uniprot:Q6PJG2	MIDEAS	4|4	8	4.00	2	0|0|0|2|0|0|0|0|0|0|2|0	0.54	0.54	0.53	0.53	0.54	0.11	3.00	0.03	3.67	2.5	16.34
ORF14-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	37|32	69	34.50	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-130.24	0.70	0.60	0	0	0
ORF14-Nt	geneid:7153;refseq:NP_001058;uniprot:P11388	TOP2A	42|41	83	41.50	2	0|0|0|8|11|0|0|0|6|6|6|3	1.00	1.00	1.00	1.00	1.00	21.82	4.98	0.00	38.17	17.73	37.41
ORF14-Nt	geneid:7155;refseq:NP_001059;uniprot:Q02880	TOP2B	27|23	50	25.00	2	0|0|5|0|0|0|0|0|0|0|4|0	1.00	1.00	1.00	1.00	1.00	7.10	8.33	0.00	24.25	10.64	120.1
ORF14-Nt	geneid:7343;refseq:NP_001070151;uniprot:P17480	UBTF	16|12	28	14.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.55	140.00	0.00	14	13.69	Infinity
ORF14-Nt	geneid:79832;refseq:NP_001070254;uniprot:Q2KHR3	QSER1	15|21	36	18.00	2	0|0|6|19|11|0|0|0|25|21|19|24	0.00	0.00	0.00	0.00	0.00	-62.86	0.77	0.56	7.58	3.11	2.3
ORF14-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	33|31	64	32.00	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-94.99	0.81	0.59	11.5	16	1.53
ORF14-Nt	geneid:55147;refseq:NP_001070819;uniprot:Q86U06	RBM23	4|4	8	4.00	2	0|0|2|4|3|0|0|0|3|0|0|2	0.00	0.00	0.00	0.00	0.00	-6.88	1.20	0.28	2.83	4.58	88.65
ORF14-Nt	geneid:23350;refseq:NP_001073884;uniprot:O15042	U2SURP	34|32	66	33.00	2	2|0|17|18|19|0|0|0|23|19|15|17	0.00	0.00	0.00	0.00	0.00	-26.65	1.62	0.49	22.17	15.32	7.63
ORF14-Nt	geneid:57673;refseq:NP_001073919;uniprot:Q5T5X7	BEND3	18|15	33	16.50	2	0|0|6|5|6|0|0|0|7|3|4|0	0.46	0.82	0.46	0.82	0.46	-2.25	2.61	0.16	13.92	11.95	11.73
ORF14-Nt	geneid:58509;refseq:NP_001074012;uniprot:Q8WUQ7	CACTIN	17|16	33	16.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	25.40	165.00	0.00	16.5	15.48	286
ORF14-Nt	geneid:1500;refseq:NP_001078927;uniprot:O60716	CTNND1	4|2	6	3.00	2	36|32|32|26|35|0|0|0|33|36|35|30	0.00	0.00	0.00	0.00	0.00	-149.49	0.08	0.62	0	0	0
ORF14-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	3|3	6	3.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-133.88	0.09	0.62	0	0	0
ORF14-Nt	geneid:10521;refseq:NP_001091974;uniprot:Q92841	DDX17	24|26	50	25.00	2	0|0|11|0|0|0|0|0|0|0|0|0	0.95	0.95	0.95	0.95	0.95	2.75	6.82	0.01	24.08	23.42	30.93
ORF14-Nt	geneid:8078;refseq:NP_001092006;uniprot:P45974	USP5	4|5	9	4.50	2	15|21|24|20|23|0|0|0|19|22|21|20	0.00	0.00	0.00	0.00	0.00	-86.95	0.20	0.62	0	0	0
ORF14-Nt	geneid:254225;refseq:NP_001092108;uniprot:Q8NCN4	RNF169	8|10	18	9.00	2	0|0|9|7|8|0|0|0|3|4|2|0	0.00	0.00	0.00	0.00	0.00	-17.58	1.12	0.41	6.25	6.28	24.07
ORF14-Nt	geneid:26054;refseq:NP_001093879;uniprot:Q9GZR1	SENP6	4|4	8	4.00	2	0|0|2|0|0|0|0|0|0|0|3|4	0.00	0.00	0.00	0.00	0.00	-5.74	1.33	0.26	3.25	2.09	9.14
ORF14-Nt	geneid:4898;refseq:NP_001095132;uniprot:O43847	NRDC	9|9	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.76	90.00	0.00	9	5.56	Infinity
ORF14-Nt	geneid:51317;refseq:NP_001095272;uniprot:Q96BD5	PHF21A	3|3	6	3.00	2	0|0|5|4|3|0|0|0|2|0|2|2	0.00	0.00	0.00	0.00	0.00	-10.72	0.75	0.35	1.5	1.57	2.6
ORF14-Nt	geneid:26058;refseq:NP_001096616;uniprot:Q6Y7W6	GIGYF2	10|9	19	9.50	2	91|85|31|39|47|0|0|0|68|75|67|79	0.00	0.00	0.00	0.00	0.00	-340.48	0.11	0.62	0	0	0
ORF14-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	6|4	10	5.00	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-380.86	0.06	0.62	0	0	0
ORF14-Nt	geneid:10514;refseq:NP_001099008;uniprot:Q9BQG0	MYBBP1A	42|40	82	41.00	2	0|0|3|4|4|0|0|0|2|2|2|2	1.00	1.00	1.00	1.00	1.00	35.76	11.18	0.00	39.42	21.04	119.18
ORF14-Nt	geneid:6829;refseq:NP_001104490;uniprot:O00267	SUPT5H	6|0	6	3.00	2	0|0|0|0|2|0|0|0|5|4|0|0	0.00	0.01	0.00	0.01	0.00	-15.84	0.82	0.27	2.08	1.36	3.55
ORF14-Nt	geneid:22998;refseq:NP_001106188;uniprot:Q9UPQ0	LIMCH1	5|5	10	5.00	2	131|128|54|58|62|0|0|0|90|91|108|124	0.00	0.00	0.00	0.00	0.00	-545.64	0.04	0.62	0	0	0
ORF14-Nt	geneid:55421;refseq:NP_001107590;uniprot:Q53F19	NCBP3	10|7	17	8.50	2	0|0|7|6|7|0|0|0|0|0|2|4	0.00	0.00	0.00	0.00	0.00	-14.28	1.27	0.35	6.33	7.26	19.39
ORF14-Nt	geneid:6418;refseq:NP_001116293;uniprot:Q01105	SET	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	4.9	Infinity
ORF14-Nt	geneid:54880;refseq:NP_001116855;uniprot:Q6W2J9	BCOR	9|8	17	8.50	2	0|0|3|3|5|0|0|0|6|3|7|3	0.00	0.00	0.00	0.00	0.00	-10.52	1.42	0.33	6	2.48	1.95
ORF14-Nt	geneid:29127;refseq:NP_001119575;uniprot:Q9H0H5	RACGAP1	4|5	9	4.50	2	0|0|7|6|8|0|0|0|0|3|3|0	0.00	0.00	0.00	0.00	0.00	-20.30	0.64	0.45	2.25	2.53	6.88
ORF14-Nt	geneid:57698;refseq:NP_001120683;uniprot:A0MZ66	SHTN1	5|6	11	5.50	2	46|42|50|36|39|0|0|0|51|56|42|56	0.00	0.00	0.00	0.00	0.00	-220.33	0.10	0.62	0	0	0
ORF14-Nt	geneid:9898;refseq:NP_001120792;uniprot:Q14157	UBAP2L	9|11	20	10.00	2	41|64|39|39|37|0|0|0|37|41|48|38	0.00	0.00	0.00	0.00	0.00	-191.93	0.20	0.62	0	0	0
ORF14-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	42|44	86	43.00	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-147.88	0.74	0.61	8.08	8.56	0.53
ORF14-Nt	geneid:1936;refseq:NP_001123525;uniprot:P29692	EEF1D	3|4	7	3.50	2	18|23|25|23|22|0|0|0|21|16|22|25	0.00	0.00	0.00	0.00	0.00	-95.86	0.14	0.62	0	0	0
ORF14-Nt	geneid:6601;refseq:NP_001123892;uniprot:Q8TAQ2	SMARCC2	4|7	11	5.50	2	0|0|3|3|0|0|0|0|2|6|0|0	0.00	0.01	0.00	0.01	0.00	-9.26	1.38	0.26	4.33	2.67	28.22
ORF14-Nt	geneid:6709;refseq:NP_001182461;uniprot:Q13813	SPTAN1	4|6	10	5.00	2	150|141|28|44|43|0|0|0|85|77|89|101	0.00	0.00	0.00	0.00	0.00	-562.95	0.04	0.62	0	0	0
ORF14-Nt	geneid:5073;refseq:NP_001127949;uniprot:O95453	PARN	4|4	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	40.00	0.00	4	4.92	104
ORF14-Nt	geneid:81608;refseq:NP_001128409;uniprot:Q6UN15	FIP1L1	9|11	20	10.00	2	0|0|6|6|7|0|0|0|4|5|3|0	0.00	0.00	0.00	0.00	0.00	-10.28	1.58	0.30	7.42	8.97	9.18
ORF14-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	14|12	26	13.00	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-201.96	0.23	0.62	0	0	0
ORF14-Nt	geneid:23670;refseq:NP_001129292;uniprot:Q9UHN6	CEMIP2	4|4	8	4.00	2	8|3|8|6|7|0|0|0|0|5|2|0	0.00	0.00	0.00	0.00	0.00	-22.92	0.52	0.48	0.75	0.4	0.03
ORF14-Nt	geneid:79869;refseq:NP_001129512;uniprot:Q8N684	CPSF7	7|11	18	9.00	2	0|0|6|4|4|0|0|0|2|2|0|0	0.06	0.13	0.06	0.12	0.06	-7.33	1.93	0.21	7.5	11.32	48.75
ORF14-Nt	geneid:7158;refseq:NP_001135451;uniprot:Q12888	TP53BP1	8|15	23	11.50	2	0|0|0|4|6|0|0|0|5|7|11|6	0.00	0.00	0.00	0.00	0.00	-17.52	1.44	0.31	8.25	2.97	8.33
ORF14-Nt	geneid:23111;refseq:NP_001135766;uniprot:Q8N0X7	SPART	5|4	9	4.50	2	23|38|20|22|22|0|0|0|53|44|24|27	0.00	0.00	0.00	0.00	0.00	-182.95	0.10	0.62	0	0	0
ORF14-Nt	geneid:80153;refseq:NP_001135915;uniprot:Q96F86	EDC3	18|15	33	16.50	2	69|70|48|38|46|0|0|0|53|49|54|48	0.00	0.00	0.00	0.00	0.00	-231.76	0.26	0.62	0	0	0
ORF14-Nt	geneid:1736;refseq:NP_001354;uniprot:O60832	DKC1	20|20	40	20.00	2	0|0|4|4|3|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.45	5.45	0.00	19.08	26.39	16.02
ORF14-Nt	geneid:58486;refseq:NP_001137139;uniprot:Q49AG3	ZBED5	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	2.05	52
ORF14-Nt	geneid:23223;refseq:NP_001138586;uniprot:Q5JTH9	RRP12	21|22	43	21.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	33.13	215.00	0.00	21.5	12.37	559
ORF14-Nt	geneid:7508;refseq:NP_001139241;uniprot:Q01831	XPC	6|7	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.15	65.00	0.00	6.5	5.12	169
ORF14-Nt	geneid:79657;refseq:NP_001139547;uniprot:Q9H6T3	RPAP3	6|5	11	5.50	2	42|45|47|35|38|0|0|0|55|53|48|51	0.00	0.00	0.00	0.00	0.00	-214.45	0.10	0.62	0	0	0
ORF14-Nt	geneid:55818;refseq:NP_001140160;uniprot:Q9Y4C1	KDM3A	7|6	13	6.50	2	0|0|4|4|4|0|0|0|4|5|3|0	0.00	0.00	0.00	0.00	0.00	-7.57	1.50	0.28	4.5	2.42	4.33
ORF14-Nt	geneid:9904;refseq:NP_001140170;uniprot:Q9Y4C8	RBM19	15|16	31	15.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	24.05	155.00	0.00	15.5	11.48	134.33
ORF14-Nt	geneid:10969;refseq:NP_001153408;uniprot:Q99848	EBNA1BP2	6|8	14	7.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.65	70.00	0.00	7	13.79	Infinity
ORF14-Nt	geneid:151246;refseq:NP_001153505;uniprot:Q562F6	SGO2	13|15	28	14.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	20.88	140.00	0.00	14	7.9	Infinity
ORF14-Nt	geneid:54881;refseq:NP_001155056;uniprot:Q9NXF1	TEX10	14|15	29	14.50	2	0|0|5|6|5|0|0|0|0|0|4|0	0.58	0.73	0.60	0.74	0.60	-0.19	2.72	0.02	12.83	9.99	111.57
ORF14-Nt	geneid:283489;refseq:NP_001157616;uniprot:Q96JM3	CHAMP1	44|42	86	43.00	2	0|0|27|23|24|0|0|0|37|35|31|32	0.00	0.00	0.00	0.00	0.00	-62.24	1.24	0.57	25.58	22.4	10.91
ORF14-Nt	geneid:9277;refseq:NP_001157739;uniprot:O15213	WDR46	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.43	15.00	0.07	1.5	1.92	Infinity
ORF14-Nt	geneid:146956;refseq:NP_001159603;uniprot:Q96AY2	EME1	7|6	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.03	65.00	0.00	6.5	7.93	37.56
ORF14-Nt	geneid:4299;refseq:NP_001160165;uniprot:P51825	AFF1	2|0	2	1.00	2	0|0|0|3|2|0|0|0|0|0|0|0	0.01	0.02	0.01	0.02	0.01	-7.26	0.60	0.24	0.58	0.34	2.88
ORF14-Nt	geneid:23592;refseq:NP_001161086;uniprot:Q9Y2U8	LEMD3	36|41	77	38.50	2	0|0|12|9|11|0|0|0|7|13|5|3	1.00	1.00	1.00	1.00	1.00	5.88	3.21	0.00	33.5	26.17	0.93
ORF14-Nt	geneid:63932;refseq:NP_001164040;uniprot:Q9H5V9	CXorf56	11|8	19	9.50	2	0|0|7|4|7|0|0|0|5|5|3|5	0.00	0.00	0.00	0.00	0.00	-11.70	1.50	0.31	6.5	26.71	8.24
ORF14-Nt	geneid:2521;refseq:NP_001164105;uniprot:P35637	FUS	6|6	12	6.00	2	0|0|6|0|0|0|0|0|5|0|6|9	0.00	0.00	0.00	0.00	0.00	-16.72	0.86	0.43	3.83	5.19	6.23
