Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
E-Nt	geneid:6156;refseq:NP_000980;uniprot:P62888	RPL30	4|5	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.85	45.00	0.00	4.5	20.58	1.34
E-Nt	geneid:6157;refseq:NP_000981;uniprot:P46776	RPL27A	4|3	7	3.50	2	0|0|0|0|0|0|2|0|2|0|0|0	0.37	0.54	0.45	0.63	0.45	-0.96	2.62	0.16	3.17	11.27	0.78
E-Nt	geneid:6164;refseq:NP_000986;uniprot:P49207	RPL34	3|4	7	3.50	2	0|3|0|0|0|0|5|0|3|0|0|3	0.00	0.00	0.00	0.00	0.00	-9.04	0.95	0.31	2.33	10.48	1
E-Nt	geneid:6165;refseq:NP_000987;uniprot:P18077	RPL35A	5|0	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.35	25.00	0.05	2.5	11.95	0.76
E-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	6|4	10	5.00	2	0|0|0|0|0|0|2|0|0|0|0|0	0.88	0.95	0.93	0.97	0.93	2.07	7.50	0.01	4.83	10.2	1.15
E-Nt	geneid:54503;refseq:NP_061901;uniprot:Q8IUH4	ZDHHC13	2|3	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.14	25.00	0.00	2.5	2.11	0.78
E-Nt	geneid:6201;refseq:NP_001002;uniprot:P62081	RPS7	3|3	6	3.00	2	0|0|2|0|2|0|0|0|0|0|0|0	0.21	0.21	0.22	0.22	0.22	-1.29	2.25	0.19	2.67	7.24	0.7
E-Nt	geneid:253558;refseq:NP_001002257;uniprot:Q6UWP7	LCLAT1	3|7	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.97	50.00	0.00	5	6.99	1.32
E-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	32|42	74	37.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-279.83	0.43	0.62	0	0	0
E-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	12|12	24	12.00	2	3|5|0|0|0|0|7|2|8|7|5|4	0.00	0.00	0.00	0.00	0.00	-8.92	1.64	0.33	8.58	21.7	0.98
E-Nt	geneid:6203;refseq:NP_001004;uniprot:P46781	RPS9	4|5	9	4.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.86	0.90	0.87	0.91	0.87	1.59	6.75	0.01	4.33	11.74	1.11
E-Nt	geneid:6720;refseq:NP_001005291;uniprot:P36956	SREBF1	24|25	49	24.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	37.27	245.00	0.00	24.5	10.95	2.14
E-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	7|10	17	8.50	2	0|0|0|0|0|0|4|0|0|4|0|0	0.56	0.83	0.63	0.88	0.63	-0.52	3.19	0.02	7.83	26.07	1.12
E-Nt	geneid:10206;refseq:NP_001007279;uniprot:O60858	TRIM13	6|10	16	8.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.03	80.00	0.00	8	10.26	1.73
E-Nt	geneid:9184;refseq:NP_001007794;uniprot:O43684	BUB3	2|3	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	4.03	0.68
E-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	16|19	35	17.50	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-35.31	1.07	0.52	7.92	31.09	1.55
E-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	20|25	45	22.50	2	5|4|4|4|3|0|0|0|4|3|4|4	1.00	1.00	1.00	1.00	1.00	9.60	5.19	0.00	19.58	76.29	1.97
E-Nt	geneid:6210;refseq:NP_001010;uniprot:P62244	RPS15A	2|2	4	2.00	2	0|0|3|0|2|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.84	0.50	0.37	1	4.05	0.95
E-Nt	geneid:144983;refseq:NP_001011724;uniprot:Q32P51	HNRNPA1L2	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.37	10.00	0.10	1	1.64	2.08
E-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	16|17	33	16.50	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-54.67	0.76	0.56	3.67	3.06	0.38
E-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	3|0	3	1.50	2	0|0|0|0|5|0|5|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-14.14	0.45	0.31	0.67	0.15	0.31
E-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	4|5	9	4.50	2	0|3|0|0|0|0|0|0|2|2|0|0	0.08	0.12	0.12	0.18	0.12	-2.88	1.93	0.21	3.92	14.42	1.11
E-Nt	geneid:6229;refseq:NP_001017;uniprot:P62847	RPS24	5|4	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.04	45.00	0.00	4.5	17.8	1.63
E-Nt	geneid:375;refseq:NP_001019397;uniprot:P84077	ARF1	6|7	13	6.50	2	3|0|4|2|3|0|0|0|3|3|4|0	0.01	0.02	0.01	0.02	0.01	-5.09	1.77	0.24	4.67	13.57	0.66
E-Nt	geneid:27236;refseq:NP_001020764;uniprot:P53367	ARFIP1	4|4	8	4.00	2	0|0|7|3|4|0|0|0|5|8|5|2	0.00	0.00	0.00	0.00	0.00	-19.03	0.60	0.45	1.17	1.8	0.57
E-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	9|14	23	11.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-176.52	0.24	0.62	0	0	0
E-Nt	geneid:1374;refseq:NP_001867;uniprot:P50416	CPT1A	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.43	10.00	0.10	1	0.68	0.4
E-Nt	geneid:57211;refseq:NP_001027566;uniprot:Q86SQ4	ADGRG6	8|10	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.20	90.00	0.00	9	3.97	1.56
E-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	15|0	15	7.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-115.91	0.28	0.58	0	0	0
E-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	7|3	10	5.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-23.64	0.68	0.44	0.92	4.7	1.06
E-Nt	geneid:64093;refseq:NP_001030024;uniprot:Q9H4F8	SMOC1	8|7	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.62	75.00	0.00	7.5	9.07	4.19
E-Nt	geneid:8662;refseq:NP_001032360;uniprot:P55884	EIF3B	6|12	18	9.00	2	3|2|3|2|2|0|0|0|6|3|0|0	0.41	0.81	0.41	0.82	0.41	-6.30	2.25	0.16	7.25	4.68	1.2
E-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	6|8	14	7.00	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-14.34	1.11	0.37	4	3.51	0.89
E-Nt	geneid:91452;refseq:NP_001035938;uniprot:Q5T8D3	ACBD5	10|17	27	13.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.44	135.00	0.00	13.5	14.49	1.91
E-Nt	geneid:1982;refseq:NP_001166176;uniprot:P78344	EIF4G2	11|20	31	15.50	2	85|104|105|89|101|0|0|0|91|87|97|107	0.00	0.00	0.00	0.00	0.00	-422.45	0.15	0.62	0	0	0
E-Nt	geneid:6238;refseq:NP_001036041;uniprot:Q9P2E9	RRBP1	60|60	120	60.00	2	20|16|8|8|8|0|0|0|9|3|6|5	1.00	1.00	1.00	1.00	1.00	11.55	4.00	0.00	53.08	28.58	1.84
E-Nt	geneid:5819;refseq:NP_001036189;uniprot:Q92692	NECTIN2	2|3	5	2.50	2	4|5|5|3|2|0|0|0|4|3|3|2	0.00	0.00	0.00	0.00	0.00	-15.07	0.54	0.40	0	0	0
E-Nt	geneid:10427;refseq:NP_001036199;uniprot:O95487	SEC24B	41|51	92	46.00	2	14|6|13|16|14|0|0|0|6|7|9|5	0.99	1.00	0.99	1.00	0.99	3.80	3.14	0.00	38.5	16.42	2.4
E-Nt	geneid:57410;refseq:NP_001041683;uniprot:Q96KG9	SCYL1	13|13	26	13.00	2	5|2|5|4|3|0|0|0|5|5|0|0	0.39	0.39	0.38	0.38	0.39	-0.49	2.60	0.16	10.58	7.04	1.5
E-Nt	geneid:7086;refseq:NP_001055;uniprot:P29401	TKT	31|38	69	34.50	2	44|43|47|47|44|0|9|0|47|48|46|52	0.00	0.00	0.00	0.00	0.00	-131.93	0.70	0.60	0	0	0
E-Nt	geneid:22872;refseq:NP_001070674;uniprot:O94979	SEC31A	11|15	26	13.00	2	12|12|10|8|8|0|0|0|6|11|6|7	0.00	0.00	0.00	0.00	0.00	-26.11	1.11	0.47	6.33	3.01	1.6
E-Nt	geneid:91614;refseq:NP_001070710;uniprot:Q96QD5	DEPDC7	3|6	9	4.50	2	46|45|22|20|18|0|0|0|27|23|22|23	0.00	0.00	0.00	0.00	0.00	-161.34	0.11	0.62	0	0	0
E-Nt	geneid:283635;refseq:NP_001072987;uniprot:Q8N128	FAM177A1	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.00	35.00	0.00	3.5	8.64	2.76
E-Nt	geneid:54867;refseq:NP_001077059;uniprot:Q6NUQ4	TMEM214	11|13	24	12.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	17.90	120.00	0.00	12	9.8	1.4
E-Nt	geneid:47;refseq:NP_001087;uniprot:P53396	ACLY	29|31	60	30.00	2	26|28|17|20|22|0|0|0|38|33|21|19	0.00	0.00	0.00	0.00	0.00	-75.29	0.91	0.58	11.33	5.41	0.59
E-Nt	geneid:653519;refseq:NP_001091081;uniprot:B7ZAQ6	GPR89A	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.99	30.00	0.00	3	3.47	1.75
E-Nt	geneid:1314;refseq:NP_001091868;uniprot:P53621	COPA	23|34	57	28.50	2	17|13|11|12|14|0|0|0|8|8|7|9	0.00	0.01	0.00	0.01	0.00	-19.45	1.94	0.26	20.25	8.64	1.08
E-Nt	geneid:8078;refseq:NP_001092006;uniprot:P45974	USP5	3|3	6	3.00	2	15|21|24|20|23|0|0|0|19|22|21|20	0.00	0.00	0.00	0.00	0.00	-90.08	0.13	0.62	0	0	0
E-Nt	geneid:25912;refseq:NP_001092086;uniprot:Q9BWL3	C1orf43	3|7	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.99	50.00	0.00	5	10.4	2.02
E-Nt	geneid:51272;refseq:NP_001092257;uniprot:Q9NYM9	BET1L	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	16.59	1.56
E-Nt	geneid:26058;refseq:NP_001096616;uniprot:Q6Y7W6	GIGYF2	4|4	8	4.00	2	91|85|31|39|47|0|0|0|68|75|67|79	0.00	0.00	0.00	0.00	0.00	-360.05	0.05	0.62	0	0	0
E-Nt	geneid:9765;refseq:NP_001098721;uniprot:Q7Z3T8	ZFYVE16	5|7	12	6.00	2	86|99|45|49|45|0|0|0|76|66|77|84	0.00	0.00	0.00	0.00	0.00	-376.55	0.07	0.62	0	0	0
E-Nt	geneid:10487;refseq:NP_001099000;uniprot:Q01518	CAP1	3|3	6	3.00	2	8|9|3|4|3|0|0|0|9|7|7|5	0.00	0.00	0.00	0.00	0.00	-29.02	0.35	0.62	0	0	0
E-Nt	geneid:4666;refseq:NP_001106673;uniprot:E9PAV3	NACA	5|4	9	4.50	2	6|3|7|3|5|0|0|0|7|5|2|2	0.00	0.00	0.00	0.00	0.00	-19.05	0.67	0.44	1.17	2.86	0.52
E-Nt	geneid:3163;refseq:NP_001120676;uniprot:P30519	HMOX2	6|12	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.05	90.00	0.00	9	14.98	1.94
E-Nt	geneid:57181;refseq:NP_001120729;uniprot:Q9ULF5	SLC39A10	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.40	15.00	0.07	1.5	0.95	0.8
E-Nt	geneid:7037;refseq:NP_001121620;uniprot:P02786	TFRC	2|10	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.16	60.00	0.00	6	4.15	1.02
E-Nt	geneid:23516;refseq:NP_001121903;uniprot:Q15043	SLC39A14	2|3	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.11	25.00	0.00	2.5	2.67	1.09
E-Nt	geneid:10452;refseq:NP_001122388;uniprot:O96008	TOMM40	4|2	6	3.00	2	0|0|0|0|0|0|2|0|0|0|0|0	0.63	0.81	0.67	0.84	0.67	-0.01	4.50	0.02	2.83	4.12	1.58
E-Nt	geneid:94121;refseq:NP_001123368;uniprot:Q96C24	SYTL4	44|49	93	46.50	2	61|58|40|28|29|0|0|0|49|48|56|50	0.00	0.00	0.00	0.00	0.00	-144.36	0.80	0.61	11.58	9.08	0.79
E-Nt	geneid:6533;refseq:NP_001127839;uniprot:P31641	SLC6A6	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	1.7	1.04
E-Nt	geneid:55144;refseq:NP_001127951;uniprot:Q7L1W4	LRRC8D	4|11	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	75.00	0.00	7.5	4.6	1.52
E-Nt	geneid:10979;refseq:NP_001128471;uniprot:Q96AC1	FERMT2	3|3	6	3.00	2	4|0|12|11|9|0|0|0|4|5|3|0	0.00	0.00	0.00	0.00	0.00	-37.31	0.28	0.62	0	0	0
E-Nt	geneid:3267;refseq:NP_001128659;uniprot:P52594	AGFG1	25|26	51	25.50	2	110|114|96|74|81|0|0|0|107|109|74|81	0.00	0.00	0.00	0.00	0.00	-402.20	0.23	0.62	0	0	0
E-Nt	geneid:9825;refseq:NP_001129245;uniprot:Q9UM82	SPATA2	11|18	29	14.50	2	35|52|16|13|18|0|0|0|38|37|52|62	0.00	0.00	0.00	0.00	0.00	-204.84	0.26	0.62	0	0	0
E-Nt	geneid:23670;refseq:NP_001129292;uniprot:Q9UHN6	CEMIP2	24|30	54	27.00	2	8|3|8|6|7|0|0|0|0|5|2|0	1.00	1.00	1.00	1.00	1.00	4.64	3.52	0.00	23.75	9.46	0.91
E-Nt	geneid:57655;refseq:NP_001129671;uniprot:Q96CP6	GRAMD1A	14|17	31	15.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	22.39	155.00	0.00	15.5	11.43	2.19
E-Nt	geneid:55920;refseq:NP_001129676;uniprot:Q9P258	RCC2	12|11	23	11.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	17.93	115.00	0.00	11.5	11.59	1.27
E-Nt	geneid:10134;refseq:NP_001132913;uniprot:P51572	BCAP31	17|25	42	21.00	2	9|11|11|9|6|0|0|0|5|6|6|8	0.04	0.08	0.05	0.10	0.05	-12.73	2.03	0.22	15.08	32.24	1.66
E-Nt	geneid:267;refseq:NP_001135;uniprot:Q9UKV5	AMFR	8|11	19	9.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.40	95.00	0.00	9.5	7.77	3.17
E-Nt	geneid:26286;refseq:NP_001135765;uniprot:Q9NP61	ARFGAP3	10|11	21	10.50	2	0|0|4|2|5|0|0|0|0|0|0|0	0.65	0.78	0.64	0.78	0.65	0.03	2.86	0.02	9.58	10.68	2.06
E-Nt	geneid:23111;refseq:NP_001135766;uniprot:Q8N0X7	SPART	10|11	21	10.50	2	23|38|20|22|22|0|0|0|53|44|24|27	0.00	0.00	0.00	0.00	0.00	-163.41	0.23	0.62	0	0	0
E-Nt	geneid:8878;refseq:NP_001135770;uniprot:Q13501	SQSTM1	4|6	10	5.00	2	24|25|17|18|15|0|0|0|21|22|19|19	0.00	0.00	0.00	0.00	0.00	-89.68	0.21	0.62	0	0	0
E-Nt	geneid:80153;refseq:NP_001135915;uniprot:Q96F86	EDC3	3|4	7	3.50	2	69|70|48|38|46|0|0|0|53|49|54|48	0.00	0.00	0.00	0.00	0.00	-272.54	0.05	0.62	0	0	0
E-Nt	geneid:347902;refseq:NP_001137140;uniprot:Q86SJ2	AMIGO2	3|6	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	45.00	0.00	4.5	4.53	0.73
E-Nt	geneid:51075;refseq:NP_001137484;uniprot:Q9Y320	TMX2	3|7	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.99	50.00	0.00	5	10.19	1.15
E-Nt	geneid:55226;refseq:NP_078938;uniprot:Q9H0A0	NAT10	4|16	20	10.00	2	0|0|5|5|3|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-10.43	2.31	0.07	8.92	4.58	0.88
E-Nt	geneid:137492;refseq:NP_689628;uniprot:Q8NEZ2	VPS37A	2|3	5	2.50	2	22|30|24|19|21|0|0|0|36|34|20|23	0.00	0.00	0.00	0.00	0.00	-139.13	0.07	0.62	0	0	0
E-Nt	geneid:374882;refseq:NP_001138888;uniprot:Q6UW68	TMEM205	2|4	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.14	30.00	0.00	3	8.35	1.07
E-Nt	geneid:2734;refseq:NP_001139138;uniprot:Q92896	GLG1	3|7	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	50.00	0.00	5	2.21	0.61
E-Nt	geneid:22949;refseq:NP_001139580;uniprot:Q14914	PTGR1	4|6	10	5.00	2	2|0|0|0|0|0|0|0|0|0|0|0	0.88	0.95	0.88	0.95	0.88	1.44	7.50	0.01	4.83	7.72	0.64
E-Nt	geneid:1717;refseq:NP_001157289;uniprot:Q9UBM7	DHCR7	7|6	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.05	65.00	0.00	6.5	7.2	1.07
E-Nt	geneid:8323;refseq:NP_001158087;uniprot:O60353	FZD6	5|4	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	45.00	0.00	4.5	3.35	1.87
E-Nt	geneid:54903;refseq:NP_001159399;uniprot:Q9NXB0	MKS1	4|8	12	6.00	2	0|0|3|0|0|0|0|0|0|0|0|0	0.80	0.93	0.79	0.93	0.80	0.67	6.00	0.01	5.75	5.51	2.19
E-Nt	geneid:55706;refseq:NP_001162023;uniprot:Q9BTX1	NDC1	35|45	80	40.00	2	0|0|3|0|2|0|0|0|2|0|0|0	1.00	1.00	1.00	1.00	1.00	35.20	17.14	0.00	39.42	32.7	3
E-Nt	geneid:4756;refseq:NP_001166094;uniprot:Q92859	NEO1	8|13	21	10.50	2	12|15|8|9|5|0|0|0|11|10|11|8	0.00	0.00	0.00	0.00	0.00	-34.72	0.83	0.50	3.08	1.15	0.23
E-Nt	geneid:2803;refseq:NP_001166184;uniprot:Q13439	GOLGA4	23|36	59	29.50	2	40|25|3|13|14|0|0|0|12|13|13|12	0.00	0.00	0.00	0.00	0.00	-59.72	1.12	0.54	17.42	4.09	0.27
E-Nt	geneid:8871;refseq:NP_003889;uniprot:O15056	SYNJ2	6|13	19	9.50	2	106|115|45|52|49|0|0|0|88|86|92|108	0.00	0.00	0.00	0.00	0.00	-461.14	0.09	0.62	0	0	0
E-Nt	geneid:7417;refseq:NP_001171712;uniprot:P45880	VDAC2	4|5	9	4.50	2	0|0|0|0|0|0|6|0|0|0|0|0	0.26	0.35	0.33	0.43	0.33	-1.20	2.25	0.17	4	6.81	1.5
