Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
pp1a-nsp10-A549-Nt	P51648	ALDH3A2	10	10	10.00	1	4|6|0	0.02	0.02	0.02	0.02	0.02	-3.90	2.00	0.14
pp1a-nsp10-A549-Nt	P11413	G6PD	133	133	133.00	1	96|141|0	0.00	0.00	0.00	0.00	0.00	-224.94	1.12	0.53
pp1a-nsp10-A549-Nt	Q15149	PLEC	14	14	14.00	1	49|25|0	0.00	0.00	0.00	0.00	0.00	-118.17	0.38	0.54
pp1a-nsp10-A549-Nt	P51843	NR0B1	10	10	10.00	1	2|3|0	0.98	0.98	0.98	0.98	0.98	3.97	4.00	0.00
pp1a-nsp10-A549-Nt	P00390	GSR	6	6	6.00	1	3|4|0	0.01	0.01	0.01	0.01	0.01	-4.21	1.71	0.15
pp1a-nsp10-A549-Nt	P30838	ALDH3A1	16	16	16.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-21.41	1.28	0.40
pp1a-nsp10-A549-Nt	P04083	ANXA1	85	85	85.00	1	67|96|0	0.00	0.00	0.00	0.00	0.00	-163.77	1.04	0.53
pp1a-nsp10-A549-Nt	P15559	NQO1	4	4	4.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-14.16	0.73	0.34
pp1a-nsp10-A549-Nt	P11498	PC	290	290	290.00	1	225|226|1091	0.00	0.00	0.00	0.00	0.00	-inf	0.44	0.54
pp1a-nsp10-A549-Nt	P30876	POLR2B	3	3	3.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
pp1a-nsp10-A549-Nt	P49643	PRIM2	6	6	6.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-12.90	1.00	0.32
pp1a-nsp10-A549-Nt	P36578	RPL4	6	6	6.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-7.62	1.33	0.23
pp1a-nsp10-A549-Nt	Q02878	RPL6	14	14	14.00	1	4|12|7	0.00	0.00	0.00	0.00	0.00	-13.74	1.47	0.33
pp1a-nsp10-A549-Nt	P62424	RPL7A	2	2	2.00	1	0|3|0	0.09	0.09	0.09	0.09	0.09	-2.32	1.33	0.09
pp1a-nsp10-A549-Nt	P83731	RPL24	5	5	5.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-9.08	1.11	0.26
pp1a-nsp10-A549-Nt	P05388	RPLP0	14	14	14.00	1	9|13|0	0.00	0.00	0.00	0.00	0.00	-18.98	1.27	0.38
pp1a-nsp10-A549-Nt	P05387	RPLP2	4	4	4.00	1	8|10|0	0.00	0.00	0.00	0.00	0.00	-27.67	0.44	0.54
pp1a-nsp10-A549-Nt	Q01995	TAGLN	13	13	13.00	1	5|0|0	0.92	0.92	0.92	0.92	0.92	2.49	5.20	0.01
pp1a-nsp10-A549-Nt	P62081	RPS7	2	2	2.00	1	0|2|0	0.30	0.30	0.31	0.31	0.31	-0.81	2.00	0.04
pp1a-nsp10-A549-Nt	Q6ULP2	AFTPH	10	10	10.00	1	13|13|0	0.00	0.00	0.00	0.00	0.00	-32.03	0.77	0.45
pp1a-nsp10-A549-Nt	Q6N043	ZNF280D	6	6	6.00	1	5|0|0	0.32	0.32	0.32	0.32	0.32	-0.77	2.40	0.04
pp1a-nsp10-A549-Nt	P07355	ANXA2	83	83	83.00	1	62|75|0	0.00	0.00	0.00	0.00	0.00	-121.77	1.21	0.53
pp1a-nsp10-A549-Nt	Q96G01	BICD1	6	6	6.00	1	7|7|0	0.00	0.00	0.00	0.00	0.00	-16.46	0.86	0.36
pp1a-nsp10-A549-Nt	O14639	ABLIM1	8	8	8.00	1	5|9|0	0.00	0.00	0.00	0.00	0.00	-13.59	1.14	0.33
pp1a-nsp10-A549-Nt	Q9H6J7	C11orf49	6	6	6.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-5.93	1.50	0.19
pp1a-nsp10-A549-Nt	Q53GS7	GLE1	3	3	3.00	1	5|4|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
pp1a-nsp10-A549-Nt	Q8TD16	BICD2	11	11	11.00	1	11|5|0	0.00	0.00	0.00	0.00	0.00	-12.61	1.38	0.32
pp1a-nsp10-A549-Nt	NP_001003819.1	TRIM6-TRIM34	7	7	7.00	1	2|5|0	0.05	0.05	0.05	0.05	0.05	-2.88	2.00	0.12
pp1a-nsp10-A549-Nt	Q96RN5	MED15	12	12	12.00	1	12|10|0	0.00	0.00	0.00	0.00	0.00	-21.87	1.09	0.40
pp1a-nsp10-A549-Nt	Q8IXS6	PALM2	3	3	3.00	1	6|2|0	0.00	0.00	0.00	0.00	0.00	-9.99	0.75	0.27
pp1a-nsp10-A549-Nt	Q9Y5V3	MAGED1	5	5	5.00	1	3|0|0	0.68	0.68	0.68	0.68	0.68	0.77	3.33	0.02
pp1a-nsp10-A549-Nt	P14866	HNRNPL	4	4	4.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-10.54	0.89	0.29
pp1a-nsp10-A549-Nt	O95229	ZWINT	6	6	6.00	1	4|9|0	0.00	0.00	0.00	0.00	0.00	-14.49	0.92	0.34
pp1a-nsp10-A549-Nt	P49757	NUMB	11	11	11.00	1	5|8|0	0.00	0.00	0.00	0.00	0.00	-7.63	1.69	0.23
pp1a-nsp10-A549-Nt	Q96FZ2	HMCES	3	3	3.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-8.48	0.86	0.24
pp1a-nsp10-A549-Nt	Q96EI5	TCEAL4	5	5	5.00	1	0|6|0	0.04	0.04	0.04	0.04	0.04	-3.17	1.67	0.12
pp1a-nsp10-A549-Nt	O00560	SDCBP	5	5	5.00	1	3|9|0	0.00	0.00	0.00	0.00	0.00	-13.93	0.83	0.34
pp1a-nsp10-A549-Nt	Q9HB71	CACYBP	5	5	5.00	1	4|7|0	0.00	0.00	0.00	0.00	0.00	-12.62	0.91	0.32
pp1a-nsp10-A549-Nt	O75534	CSDE1	28	28	28.00	1	23|24|0	0.00	0.00	0.00	0.00	0.00	-42.76	1.19	0.48
pp1a-nsp10-A549-Nt	Q92734	TFG	7	7	7.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-7.97	1.40	0.24
pp1a-nsp10-A549-Nt	Q6PUV4	CPLX2	17	17	17.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-9.79	1.79	0.27
pp1a-nsp10-A549-Nt	Q8N5K1	CISD2	6	6	6.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-5.94	1.50	0.19
pp1a-nsp10-A549-Nt	Q15019	SEPTIN2	8	8	8.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-22.38	0.84	0.41
pp1a-nsp10-A549-Nt	Q8N8S7	ENAH	7	7	7.00	1	9|10|0	0.00	0.00	0.00	0.00	0.00	-24.04	0.74	0.41
pp1a-nsp10-A549-Nt	Q9UBB9	TFIP11	4	4	4.00	1	9|8|0	0.00	0.00	0.00	0.00	0.00	-25.70	0.47	0.54
pp1a-nsp10-A549-Nt	Q14008	CKAP5	10	10	10.00	1	25|20|0	0.00	0.00	0.00	0.00	0.00	-69.08	0.44	0.54
pp1a-nsp10-A549-Nt	P62244	RPS15A	4	4	4.00	1	0|3|7	0.00	0.00	0.00	0.00	0.00	-12.14	0.80	0.31
pp1a-nsp10-A549-Nt	Q15942	ZYX	31	31	31.00	1	27|25|0	0.00	0.00	0.00	0.00	0.00	-47.23	1.19	0.49
pp1a-nsp10-A549-Nt	P08865	RPSA	3	3	3.00	1	2|5|0	0.00	0.00	0.00	0.00	0.00	-8.45	0.86	0.24
pp1a-nsp10-A549-Nt	P08195	SLC3A2	24	24	24.00	1	19|24|0	0.00	0.00	0.00	0.00	0.00	-41.48	1.12	0.47
pp1a-nsp10-A549-Nt	Q1ED39	KNOP1	22	22	22.00	1	15|17|0	0.00	0.00	0.00	0.00	0.00	-25.13	1.38	0.42
pp1a-nsp10-A549-Nt	Q9UPT5	EXOC7	21	21	21.00	1	17|18|0	0.00	0.00	0.00	0.00	0.00	-31.74	1.20	0.45
pp1a-nsp10-A549-Nt	P49589	CARS1	2	2	2.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-13.93	0.44	0.54
pp1a-nsp10-A549-Nt	P38117	ETFB	5	5	5.00	1	4|9|0	0.00	0.00	0.00	0.00	0.00	-16.02	0.77	0.36
pp1a-nsp10-A549-Nt	Q14966	ZNF638	20	20	20.00	1	31|21|0	0.00	0.00	0.00	0.00	0.00	-63.48	0.77	0.51
pp1a-nsp10-A549-Nt	P62266	RPS23	2	2	2.00	1	0|0|0	0.97	0.97	0.97	0.97	0.97	3.62	20.00	0.00
pp1a-nsp10-A549-Nt	Q8IX01	SUGP2	67	67	67.00	1	59|44|0	0.00	0.00	0.00	0.00	0.00	-85.61	1.30	0.52
pp1a-nsp10-A549-Nt	P46736	BRCC3	28	28	28.00	1	10|17|0	0.00	0.00	0.00	0.00	0.00	-9.86	2.07	0.27
pp1a-nsp10-A549-Nt	Q14671	PUM1	9	9	9.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-29.97	0.75	0.44
pp1a-nsp10-A549-Nt	Q96B97	SH3KBP1	13	13	13.00	1	14|11|0	0.00	0.00	0.00	0.00	0.00	-25.65	1.04	0.42
pp1a-nsp10-A549-Nt	Q5T0N5	FNBP1L	9	9	9.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-39.47	0.62	0.54
pp1a-nsp10-A549-Nt	Q8NE71	ABCF1	3	3	3.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-10.21	0.75	0.28
pp1a-nsp10-A549-Nt	P55327	TPD52	14	14	14.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-31.29	0.97	0.45
pp1a-nsp10-A549-Nt	Q9Y263	PLAA	50	50	50.00	1	44|48|0	0.00	0.00	0.00	0.00	0.00	-90.13	1.09	0.52
pp1a-nsp10-A549-Nt	Q6NWY9	PRPF40B	5	5	5.00	1	3|0|0	0.68	0.68	0.68	0.68	0.68	0.75	3.33	0.02
pp1a-nsp10-A549-Nt	Q27J81	INF2	15	15	15.00	1	15|14|0	0.00	0.00	0.00	0.00	0.00	-29.83	1.03	0.44
pp1a-nsp10-A549-Nt	Q13118	KLF10	14	14	14.00	1	5|3|0	0.99	0.99	0.99	0.99	0.99	4.27	3.50	0.00
pp1a-nsp10-A549-Nt	O43670	ZNF207	3	3	3.00	1	0|3|0	0.26	0.26	0.26	0.26	0.26	-1.06	2.00	0.06
pp1a-nsp10-A549-Nt	O60828	PQBP1	3	3	3.00	1	0|0|0	1.00	1.00	1.00	1.00	1.00	5.45	30.00	0.00
pp1a-nsp10-A549-Nt	Q9Y4P8	WIPI2	6	6	6.00	1	5|9|0	0.00	0.00	0.00	0.00	0.00	-16.50	0.86	0.36
pp1a-nsp10-A549-Nt	P46087	NOP2	8	8	8.00	1	9|4|0	0.00	0.00	0.00	0.00	0.00	-11.59	1.23	0.31
pp1a-nsp10-A549-Nt	P62987	UBA52	3	3	3.00	1	3|2|0	0.01	0.01	0.01	0.01	0.01	-4.95	1.20	0.16
pp1a-nsp10-A549-Nt	P62805	H4C1	9	9	9.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-10.40	1.38	0.29
pp1a-nsp10-A549-Nt	Q06265	EXOSC9	2	2	2.00	1	2|2|0	0.01	0.01	0.01	0.01	0.01	-4.64	1.00	0.15
pp1a-nsp10-A549-Nt	Q96TA1	NIBAN2	26	26	26.00	1	23|28|0	0.00	0.00	0.00	0.00	0.00	-52.66	1.02	0.50
pp1a-nsp10-A549-Nt	P20290	BTF3	2	2	2.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-11.93	0.50	0.54
pp1a-nsp10-A549-Nt	P24534	EEF1B2	7	7	7.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-11.48	1.17	0.30
pp1a-nsp10-A549-Nt	Q9H3U1	UNC45A	16	16	16.00	1	18|8|0	0.00	0.00	0.00	0.00	0.00	-22.65	1.23	0.41
pp1a-nsp10-A549-Nt	Q9NRL3	STRN4	9	9	9.00	1	15|15|0	0.00	0.00	0.00	0.00	0.00	-41.38	0.60	0.54
pp1a-nsp10-A549-Nt	P55196	AFDN	2	2	2.00	1	10|7|0	0.00	0.00	0.00	0.00	0.00	-30.34	0.24	0.54
pp1a-nsp10-A549-Nt	O14776	TCERG1	9	9	9.00	1	11|3|0	0.00	0.00	0.00	0.00	0.00	-11.52	1.29	0.31
pp1a-nsp10-A549-Nt	Q7Z2Z2	EFL1	5	5	5.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-7.35	1.25	0.22
pp1a-nsp10-A549-Nt	Q9NQS7	INCENP	11	11	11.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-12.79	1.38	0.32
pp1a-nsp10-A549-Nt	P61221	ABCE1	5	5	5.00	1	5|3|0	0.00	0.00	0.00	0.00	0.00	-7.31	1.25	0.22
pp1a-nsp10-A549-Nt	Q9NQC7	CYLD	19	19	19.00	1	12|12|0	0.00	0.00	0.00	0.00	0.00	-15.50	1.58	0.35
pp1a-nsp10-A549-Nt	Q8TF05	PPP4R1	5	5	5.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-7.35	1.25	0.22
pp1a-nsp10-A549-Nt	Q8WXF1	PSPC1	8	8	8.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-8.33	1.45	0.24
pp1a-nsp10-A549-Nt	P20810	CAST	30	30	30.00	1	21|25|0	0.00	0.00	0.00	0.00	0.00	-38.19	1.30	0.47
pp1a-nsp10-A549-Nt	O43294	TGFB1I1	3	3	3.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
pp1a-nsp10-A549-Nt	Q6UUV7	CRTC3	2	2	2.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-11.95	0.50	0.54
pp1a-nsp10-A549-Nt	Q9P2E9	RRBP1	7	7	7.00	1	8|8|0	0.00	0.00	0.00	0.00	0.00	-18.52	0.88	0.38
pp1a-nsp10-A549-Nt	Q8IZH2	XRN1	16	16	16.00	1	20|8|0	0.00	0.00	0.00	0.00	0.00	-25.94	1.14	0.43
pp1a-nsp10-A549-Nt	Q92692	NECTIN2	4	4	4.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-8.80	1.00	0.25
pp1a-nsp10-A549-Nt	Q8IZ21	PHACTR4	5	5	5.00	1	5|7|0	0.00	0.00	0.00	0.00	0.00	-14.39	0.83	0.34
pp1a-nsp10-A549-Nt	P29401	TKT	66	66	66.00	1	47|47|0	0.00	0.00	0.00	0.00	0.00	-70.96	1.40	0.51
pp1a-nsp10-A549-Nt	Q2KHR3	QSER1	20	20	20.00	1	19|6|0	0.00	0.00	0.00	0.00	0.00	-15.98	1.60	0.36
pp1a-nsp10-A549-Nt	Q8ND24	RNF214	19	19	19.00	1	21|23|0	0.00	0.00	0.00	0.00	0.00	-50.60	0.86	0.49
pp1a-nsp10-A549-Nt	Q96QD5	DEPDC7	27	27	27.00	1	20|22|0	0.00	0.00	0.00	0.00	0.00	-35.47	1.29	0.46
pp1a-nsp10-A549-Nt	Q9Y618	NCOR2	58	58	58.00	1	68|52|0	0.00	0.00	0.00	0.00	0.00	-127.58	0.97	0.53
pp1a-nsp10-A549-Nt	Q86U06	RBM23	4	4	4.00	1	4|2|0	0.01	0.01	0.01	0.01	0.01	-5.27	1.33	0.17
pp1a-nsp10-A549-Nt	Q7Z5L9	IRF2BP2	4	4	4.00	1	0|6|0	0.01	0.01	0.01	0.01	0.01	-4.42	1.33	0.15
pp1a-nsp10-A549-Nt	Q86UP2	KTN1	5	5	5.00	1	22|9|0	0.00	0.00	0.00	0.00	0.00	-51.25	0.32	0.54
pp1a-nsp10-A549-Nt	P22234	PAICS	6	6	6.00	1	7|10|0	0.00	0.00	0.00	0.00	0.00	-21.95	0.71	0.40
pp1a-nsp10-A549-Nt	Q96A73	KIAA1191	10	10	10.00	1	6|11|0	0.00	0.00	0.00	0.00	0.00	-15.88	1.18	0.36
pp1a-nsp10-A549-Nt	O15042	U2SURP	18	18	18.00	1	18|17|0	0.00	0.00	0.00	0.00	0.00	-36.07	1.03	0.46
pp1a-nsp10-A549-Nt	Q9UEG4	ZNF629	3	3	3.00	1	4|4|0	0.00	0.00	0.00	0.00	0.00	-10.23	0.75	0.28
pp1a-nsp10-A549-Nt	Q9C0B0	UNK	6	6	6.00	1	9|6|0	0.00	0.00	0.00	0.00	0.00	-18.25	0.80	0.38
pp1a-nsp10-A549-Nt	Q5T5X7	BEND3	4	4	4.00	1	5|6|0	0.00	0.00	0.00	0.00	0.00	-14.17	0.73	0.34
pp1a-nsp10-A549-Nt	Q9H694	BICC1	3	3	3.00	1	4|3|0	0.00	0.00	0.00	0.00	0.00	-8.50	0.86	0.24
pp1a-nsp10-A549-Nt	Q86YV5	PRAG1	9	9	9.00	1	15|12|0	0.00	0.00	0.00	0.00	0.00	-35.64	0.67	0.54
pp1a-nsp10-A549-Nt	Q13033	STRN3	14	14	14.00	1	12|15|0	0.00	0.00	0.00	0.00	0.00	-27.75	1.04	0.43
pp1a-nsp10-A549-Nt	P53396	ACLY	16	16	16.00	1	20|17|0	0.00	0.00	0.00	0.00	0.00	-42.60	0.86	0.48
pp1a-nsp10-A549-Nt	P53621	COPA	11	11	11.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-25.07	0.96	0.42
pp1a-nsp10-A549-Nt	Q92841	DDX17	12	12	12.00	1	0|11|0	0.03	0.03	0.04	0.04	0.04	-3.32	2.18	0.12
pp1a-nsp10-A549-Nt	Q8NCN4	RNF169	7	7	7.00	1	7|9|0	0.00	0.00	0.00	0.00	0.00	-18.54	0.88	0.38
pp1a-nsp10-A549-Nt	Q9NPA3	MID1IP1	3	3	3.00	1	2|4|0	0.00	0.00	0.00	0.00	0.00	-6.72	1.00	0.21
pp1a-nsp10-A549-Nt	Q9H6U6	BCAS3	18	18	18.00	1	16|19|0	0.00	0.00	0.00	0.00	0.00	-36.07	1.03	0.46
pp1a-nsp10-A549-Nt	Q7Z6K3	PTAR1	3	3	3.00	1	4|5|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
pp1a-nsp10-A549-Nt	O95759	TBC1D8	8	8	8.00	1	12|7|0	0.00	0.00	0.00	0.00	0.00	-22.40	0.84	0.41
pp1a-nsp10-A549-Nt	Q7Z3T8	ZFYVE16	49	49	49.00	1	49|45|0	0.00	0.00	0.00	0.00	0.00	-95.08	1.04	0.52
pp1a-nsp10-A549-Nt	Q01518	CAP1	5	5	5.00	1	4|3|0	0.00	0.00	0.00	0.00	0.00	-5.60	1.43	0.18
pp1a-nsp10-A549-Nt	Q8N3V7	SYNPO	16	16	16.00	1	26|20|0	0.00	0.00	0.00	0.00	0.00	-59.28	0.70	0.50
pp1a-nsp10-A549-Nt	E9PAV3	NACA	7	7	7.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-7.89	1.40	0.24
pp1a-nsp10-A549-Nt	Q53F19	NCBP3	4	4	4.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-17.93	0.62	0.54
pp1a-nsp10-A549-Nt	Q08495	DMTN	8	8	8.00	1	3|10|0	0.00	0.00	0.00	0.00	0.00	-11.25	1.23	0.30
pp1a-nsp10-A549-Nt	Q9NWZ3	IRAK4	5	5	5.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-9.11	1.11	0.26
pp1a-nsp10-A549-Nt	Q9H2U1	DHX36	9	9	9.00	1	12|11|0	0.00	0.00	0.00	0.00	0.00	-28.15	0.78	0.43
pp1a-nsp10-A549-Nt	P35611	ADD1	7	7	7.00	1	9|9|0	0.00	0.00	0.00	0.00	0.00	-22.17	0.78	0.41
pp1a-nsp10-A549-Nt	Q9UEY8	ADD3	6	6	6.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-5.93	1.50	0.19
pp1a-nsp10-A549-Nt	P46020	PHKA1	13	13	13.00	1	10|8|0	0.00	0.00	0.00	0.00	0.00	-13.47	1.44	0.33
pp1a-nsp10-A549-Nt	Q9Y5Q8	GTF3C5	4	4	4.00	1	3|7|0	0.00	0.00	0.00	0.00	0.00	-12.18	0.80	0.31
pp1a-nsp10-A549-Nt	Q5MIZ7	PPP4R3B	8	8	8.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-10.07	1.33	0.28
pp1a-nsp10-A549-Nt	P51858	HDGF	5	5	5.00	1	4|3|0	0.00	0.00	0.00	0.00	0.00	-5.56	1.43	0.18
pp1a-nsp10-A549-Nt	Q9H0H5	RACGAP1	7	7	7.00	1	6|7|0	0.00	0.00	0.00	0.00	0.00	-13.25	1.08	0.33
pp1a-nsp10-A549-Nt	Q53EZ4	CEP55	14	14	14.00	1	7|12|0	0.00	0.00	0.00	0.00	0.00	-13.80	1.47	0.33
pp1a-nsp10-A549-Nt	Q14157	UBAP2L	53	53	53.00	1	39|39|0	0.00	0.00	0.00	0.00	0.00	-61.44	1.36	0.50
pp1a-nsp10-A549-Nt	P40818	USP8	6	6	6.00	1	7|4|0	0.00	0.00	0.00	0.00	0.00	-11.16	1.09	0.30
pp1a-nsp10-A549-Nt	Q96C24	SYTL4	50	50	50.00	1	28|40|0	0.00	0.00	0.00	0.00	0.00	-49.15	1.47	0.49
pp1a-nsp10-A549-Nt	Q9GZV1	ANKRD2	8	8	8.00	1	4|8|0	0.00	0.00	0.00	0.00	0.00	-10.04	1.33	0.28
pp1a-nsp10-A549-Nt	Q17RS7	GEN1	12	12	12.00	1	11|14|0	0.00	0.00	0.00	0.00	0.00	-27.15	0.96	0.43
pp1a-nsp10-A549-Nt	Q9Y6I3	EPN1	4	4	4.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-10.56	0.89	0.29
pp1a-nsp10-A549-Nt	Q9Y2Z0	SUGT1	3	3	3.00	1	0|2|0	0.57	0.57	0.57	0.57	0.57	0.29	3.00	0.02
pp1a-nsp10-A549-Nt	P49902	NT5C2	5	5	5.00	1	3|6|0	0.00	0.00	0.00	0.00	0.00	-9.10	1.11	0.26
pp1a-nsp10-A549-Nt	Q92609	TBC1D5	25	25	25.00	1	22|26|0	0.00	0.00	0.00	0.00	0.00	-48.83	1.04	0.49
pp1a-nsp10-A549-Nt	Q86SQ0	PHLDB2	4	4	4.00	1	9|5|0	0.00	0.00	0.00	0.00	0.00	-19.85	0.57	0.54
pp1a-nsp10-A549-Nt	Q14687	GSE1	3	3	3.00	1	6|3|0	0.00	0.00	0.00	0.00	0.00	-12.12	0.67	0.54
pp1a-nsp10-A549-Nt	Q9H0B6	KLC2	12	12	12.00	1	11|7|0	0.00	0.00	0.00	0.00	0.00	-14.86	1.33	0.35
pp1a-nsp10-A549-Nt	Q6UN15	FIP1L1	5	5	5.00	1	6|6|0	0.00	0.00	0.00	0.00	0.00	-14.38	0.83	0.34
pp1a-nsp10-A549-Nt	Q9UM82	SPATA2	32	32	32.00	1	13|16|0	0.00	0.00	0.00	0.00	0.00	-6.60	2.21	0.21
pp1a-nsp10-A549-Nt	Q8N684	CPSF7	7	7	7.00	1	4|6|0	0.00	0.00	0.00	0.00	0.00	-8.00	1.40	0.24
pp1a-nsp10-A549-Nt	Q12906	ILF3	22	22	22.00	1	12|16|0	0.00	0.00	0.00	0.00	0.00	-18.21	1.57	0.38
pp1a-nsp10-A549-Nt	P51572	BCAP31	13	13	13.00	1	9|11|0	0.00	0.00	0.00	0.00	0.00	-16.93	1.30	0.37
pp1a-nsp10-A549-Nt	Q8N0X7	SPART	43	43	43.00	1	22|20|0	0.00	0.00	0.00	0.00	0.00	-13.71	2.05	0.33
pp1a-nsp10-A549-Nt	Q96F86	EDC3	41	41	41.00	1	38|48|0	0.00	0.00	0.00	0.00	0.00	-92.61	0.95	0.52
pp1a-nsp10-A549-Nt	O60832	DKC1	7	7	7.00	1	4|4|0	0.01	0.01	0.01	0.01	0.01	-4.53	1.75	0.15
pp1a-nsp10-A549-Nt	Q96CB8	INTS12	2	2	2.00	1	3|4|0	0.00	0.00	0.00	0.00	0.00	-10.08	0.57	0.54
pp1a-nsp10-A549-Nt	Q8WUF5	PPP1R13L	11	11	11.00	1	18|16|0	0.00	0.00	0.00	0.00	0.00	-45.39	0.65	0.54
pp1a-nsp10-A549-Nt	Q86V48	LUZP1	65	65	65.00	1	65|67|0	0.00	0.00	0.00	0.00	0.00	-138.81	0.98	0.53
pp1a-nsp10-A549-Nt	O75330	HMMR	22	22	22.00	1	15|16|0	0.00	0.00	0.00	0.00	0.00	-23.40	1.42	0.41
pp1a-nsp10-A549-Nt	Q15029	EFTUD2	5	5	5.00	1	9|9|0	0.00	0.00	0.00	0.00	0.00	-25.67	0.56	0.54
pp1a-nsp10-A549-Nt	Q9HAU0	PLEKHA5	4	4	4.00	1	11|8|0	0.00	0.00	0.00	0.00	0.00	-29.73	0.42	0.54
pp1a-nsp10-A549-Nt	Q9BRP8	PYM1	6	6	6.00	1	3|5|0	0.00	0.00	0.00	0.00	0.00	-5.94	1.50	0.19
pp1a-nsp10-A549-Nt	P53618	COPB1	9	9	9.00	1	21|18|0	0.00	0.00	0.00	0.00	0.00	-59.17	0.46	0.54
