Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR
NSP4-A549-Nt	P05388	RPLP0	2|2	4	2.00	2	0|0|7|4	0.00	0.00	0.00	0.00	0.00	-17.97	0.36	0.55
NSP4-A549-Nt	P05387	RPLP2	2|3	5	2.50	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-12.00	0.62	0.33
NSP4-A549-Nt	P62753	RPS6	5|7	12	6.00	2	2|0|0|0	0.91	0.96	0.97	0.99	0.97	2.91	6.00	0.00
NSP4-A549-Nt	Q01995	TAGLN	3|5	8	4.00	2	0|0|4|6	0.00	0.00	0.00	0.00	0.00	-14.04	0.80	0.34
NSP4-A549-Nt	P62081	RPS7	10|11	21	10.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	17.96	105.00	0.00
NSP4-A549-Nt	Q6UWP7	LCLAT1	7|7	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
NSP4-A549-Nt	Q9NTJ3	SMC4	5|0	5	2.50	2	0|0|4|6	0.00	0.00	0.00	0.00	0.00	-21.26	0.50	0.34
NSP4-A549-Nt	P07355	ANXA2	66|65	131	65.50	2	7|0|89|75	0.00	0.00	0.00	0.00	0.00	-196.54	0.80	0.54
NSP4-A549-Nt	P62241	RPS8	21|17	38	19.00	2	7|2|8|7	0.46	0.88	0.56	0.97	0.56	-1.70	2.53	0.17
NSP4-A549-Nt	P56134	ATP5MF	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.60	20.00	0.00
NSP4-A549-Nt	P46781	RPS9	12|6	18	9.00	2	2|0|0|0	0.96	1.00	0.98	1.00	0.98	3.24	9.00	0.00
NSP4-A549-Nt	P36956	SREBF1	44|35	79	39.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	53.78	395.00	0.00
NSP4-A549-Nt	P14866	HNRNPL	4|3	7	3.50	2	0|0|5|6	0.00	0.00	0.00	0.00	0.00	-15.73	0.64	0.37
NSP4-A549-Nt	P62280	RPS11	15|13	28	14.00	2	4|0|0|4	0.98	1.00	0.99	1.00	0.99	3.95	3.50	0.00
NSP4-A549-Nt	Q9HB71	CACYBP	7|3	10	5.00	2	0|0|2|2	0.46	0.88	0.50	0.92	0.50	-2.65	2.50	0.17
NSP4-A549-Nt	O14681	EI24	6|4	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	50.00	0.00
NSP4-A549-Nt	O60858	TRIM13	27|28	55	27.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	42.10	275.00	0.00
NSP4-A549-Nt	O75534	CSDE1	5|4	9	4.50	2	0|0|23|20	0.00	0.00	0.00	0.00	0.00	-79.87	0.21	0.55
NSP4-A549-Nt	Q92734	TFG	2|0	2	1.00	2	0|0|2|3	0.00	0.00	0.00	0.00	0.00	-10.45	0.40	0.28
NSP4-A549-Nt	O43684	BUB3	7|5	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	9.00	60.00	0.00
NSP4-A549-Nt	Q6PUV4	CPLX2	22|26	48	24.00	2	0|0|13|14	0.00	0.00	0.00	0.00	0.00	-16.63	1.78	0.35
NSP4-A549-Nt	Q8N5K1	CISD2	35|42	77	38.50	2	0|0|4|3	1.00	1.00	1.00	1.00	1.00	30.35	11.00	0.00
NSP4-A549-Nt	Q658P3	STEAP3	4|4	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	40.00	0.00
NSP4-A549-Nt	P49368	CCT3	2|0	2	1.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-25.76	0.17	0.55
NSP4-A549-Nt	P15924	DSP	5|0	5	2.50	2	21|3|10|9	0.00	0.00	0.00	0.00	0.00	-67.41	0.16	0.55
NSP4-A549-Nt	Q14008	CKAP5	8|7	15	7.50	2	0|0|29|24	0.00	0.00	0.00	0.00	0.00	-92.98	0.28	0.55
NSP4-A549-Nt	Q96A57	TMEM230	4|5	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.16	45.00	0.00
NSP4-A549-Nt	P62244	RPS15A	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.63	35.00	0.00
NSP4-A549-Nt	Q15942	ZYX	5|6	11	5.50	2	0|0|31|34	0.00	0.00	0.00	0.00	0.00	-124.28	0.17	0.55
NSP4-A549-Nt	P08195	SLC3A2	51|52	103	51.50	2	0|0|14|17	1.00	1.00	1.00	1.00	1.00	13.86	3.32	0.00
NSP4-A549-Nt	Q96EE3	SEH1L	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.99	0.49	-0.35	10.00	0.11
NSP4-A549-Nt	Q5D862	FLG2	2|0	2	1.00	2	5|0|0|0	0.00	0.00	0.00	0.00	0.00	-9.85	0.40	0.27
NSP4-A549-Nt	Q9UJU6	DBNL	5|5	10	5.00	2	0|0|16|20	0.00	0.00	0.00	0.00	0.00	-62.37	0.28	0.55
NSP4-A549-Nt	P38117	ETFB	3|2	5	2.50	2	0|0|6|2	0.00	0.00	0.00	0.00	0.00	-11.79	0.62	0.33
NSP4-A549-Nt	O15321	TM9SF1	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
NSP4-A549-Nt	P62266	RPS23	6|6	12	6.00	2	0|0|2|2	0.68	0.68	0.80	0.80	0.80	1.41	3.00	0.01
NSP4-A549-Nt	P62847	RPS24	6|3	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.09	45.00	0.00
NSP4-A549-Nt	O94876	TMCC1	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	40.00	0.00
NSP4-A549-Nt	Q9HD26	GOPC	43|44	87	43.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	65.27	435.00	0.00
NSP4-A549-Nt	Q96RL7	VPS13A	9|6	15	7.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	75.00	0.00
NSP4-A549-Nt	P46736	BRCC3	4|0	4	2.00	2	0|0|14|17	0.00	0.00	0.00	0.00	0.00	-67.95	0.13	0.55
NSP4-A549-Nt	Q8NC51	SERBP1	2|3	5	2.50	2	0|0|15|13	0.00	0.00	0.00	0.00	0.00	-53.89	0.18	0.55
NSP4-A549-Nt	Q96S97	MYADM	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.24	45.00	0.00
NSP4-A549-Nt	P84077	ARF1	14|12	26	13.00	2	0|0|3|3	1.00	1.00	1.00	1.00	1.00	5.66	4.33	0.00
NSP4-A549-Nt	P27824	CANX	9|4	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.95	65.00	0.00
NSP4-A549-Nt	Q8NE71	ABCF1	4|2	6	3.00	2	0|0|4|4	0.00	0.00	0.00	0.00	0.00	-11.81	0.75	0.32
NSP4-A549-Nt	Q96CW1	AP2M1	22|20	42	21.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	32.42	210.00	0.00
NSP4-A549-Nt	P55327	TPD52	5|3	8	4.00	2	0|0|7|7	0.00	0.00	0.00	0.00	0.00	-21.91	0.57	0.40
NSP4-A549-Nt	P53367	ARFIP1	9|11	20	10.00	2	0|0|5|8	0.00	0.00	0.00	0.00	0.00	-10.45	1.54	0.30
NSP4-A549-Nt	P42677	RPS27	10|13	23	11.50	2	3|0|5|0	0.66	0.96	0.74	0.98	0.74	0.02	2.88	0.01
NSP4-A549-Nt	P31350	RRM2	2|2	4	2.00	2	0|0|6|9	0.00	0.00	0.00	0.00	0.00	-26.22	0.27	0.55
NSP4-A549-Nt	Q9Y263	PLAA	31|32	63	31.50	2	0|0|40|32	0.00	0.00	0.00	0.00	0.00	-82.56	0.88	0.51
NSP4-A549-Nt	Q8IV08	PLD3	7|7	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.10	70.00	0.00
NSP4-A549-Nt	Q969X5	ERGIC1	4|6	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.13	50.00	0.00
NSP4-A549-Nt	Q8TBM8	DNAJB14	4|7	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.18	55.00	0.00
NSP4-A549-Nt	Q86SQ4	ADGRG6	9|12	21	10.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	15.14	105.00	0.00
NSP4-A549-Nt	Q9Y6B6	SAR1B	22|14	36	18.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	22.90	180.00	0.00
NSP4-A549-Nt	Q9Y4P8	WIPI2	5|4	9	4.50	2	0|0|6|4	0.00	0.00	0.00	0.00	0.00	-12.42	0.90	0.34
NSP4-A549-Nt	Q5M775	SPECC1	2|3	5	2.50	2	0|0|9|6	0.00	0.00	0.00	0.00	0.00	-26.27	0.33	0.55
NSP4-A549-Nt	Q9Y305	ACOT9	5|2	7	3.50	2	0|0|0|0	0.99	1.00	0.99	1.00	0.99	3.57	35.00	0.00
NSP4-A549-Nt	P62987	UBA52	24|44	68	34.00	2	0|0|15|10	0.50	1.00	0.50	1.00	0.50	-9.93	2.72	0.03
NSP4-A549-Nt	P62805	H4C1	8|4	12	6.00	2	8|4|6|4	0.00	0.00	0.00	0.00	0.00	-19.84	0.86	0.37
NSP4-A549-Nt	P50914	RPL14	4|3	7	3.50	2	0|0|2|2	0.09	0.14	0.17	0.26	0.17	-2.41	1.75	0.21
NSP4-A549-Nt	Q96TA1	NIBAN2	19|16	35	17.50	2	0|0|29|26	0.00	0.00	0.00	0.00	0.00	-76.75	0.64	0.50
NSP4-A549-Nt	Q86TX2	ACOT1	3|3	6	3.00	2	0|0|9|8	0.00	0.00	0.00	0.00	0.00	-27.95	0.35	0.55
NSP4-A549-Nt	P55884	EIF3B	14|11	25	12.50	2	0|0|6|3	0.61	0.94	0.64	0.95	0.64	-0.74	2.78	0.02
NSP4-A549-Nt	Q86SK9	SCD5	3|0	3	1.50	2	0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.05	15.00	0.07
NSP4-A549-Nt	Q9NP73	ALG13	2|0	2	1.00	2	0|0|5|4	0.00	0.00	0.00	0.00	0.00	-19.16	0.22	0.55
NSP4-A549-Nt	Q9H3U1	UNC45A	13|10	23	11.50	2	0|0|16|15	0.00	0.00	0.00	0.00	0.00	-41.31	0.74	0.46
NSP4-A549-Nt	Q8IX04	UEVLD	2|2	4	2.00	2	0|0|10|8	0.00	0.00	0.00	0.00	0.00	-32.54	0.22	0.55
NSP4-A549-Nt	P61221	ABCE1	9|11	20	10.00	2	0|0|5|3	0.40	0.66	0.61	0.87	0.61	-0.62	2.50	0.18
NSP4-A549-Nt	Q9NQC7	CYLD	8|3	11	5.50	2	0|0|23|26	0.00	0.00	0.00	0.00	0.00	-96.30	0.22	0.55
NSP4-A549-Nt	O15427	SLC16A3	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.05	10.00	0.11
NSP4-A549-Nt	P20810	CAST	3|4	7	3.50	2	0|0|25|25	0.00	0.00	0.00	0.00	0.00	-98.47	0.14	0.55
NSP4-A549-Nt	Q8N2K0	ABHD12	10|6	16	8.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.39	80.00	0.00
NSP4-A549-Nt	Q5T8D3	ACBD5	35|25	60	30.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	39.29	300.00	0.00
NSP4-A549-Nt	P78381	SLC35A2	8|10	18	9.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.58	90.00	0.00
NSP4-A549-Nt	Q8IZH2	XRN1	3|0	3	1.50	2	0|0|21|20	0.00	0.00	0.00	0.00	0.00	-90.41	0.07	0.55
NSP4-A549-Nt	O95487	SEC24B	42|32	74	37.00	2	0|0|6|7	1.00	1.00	1.00	1.00	1.00	17.46	5.69	0.00
NSP4-A549-Nt	Q96Q45	TMEM237	2|2	4	2.00	2	0|0|0|0	0.97	0.97	0.97	0.97	0.97	3.49	20.00	0.00
NSP4-A549-Nt	P18754	RCC1	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.41	30.00	0.00
NSP4-A549-Nt	Q96KG9	SCYL1	28|28	56	28.00	2	0|0|5|5	1.00	1.00	1.00	1.00	1.00	16.74	5.60	0.00
NSP4-A549-Nt	P29401	TKT	48|55	103	51.50	2	9|0|47|48	0.00	0.00	0.00	0.00	0.00	-97.69	1.08	0.51
NSP4-A549-Nt	O94979	SEC31A	6|6	12	6.00	2	0|0|6|11	0.00	0.00	0.00	0.00	0.00	-22.02	0.71	0.41
NSP4-A549-Nt	Q96QD5	DEPDC7	22|22	44	22.00	2	0|0|27|23	0.00	0.00	0.00	0.00	0.00	-56.91	0.88	0.49
NSP4-A549-Nt	Q9H2H9	SLC38A1	6|5	11	5.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	55.00	0.00
NSP4-A549-Nt	Q8N128	FAM177A1	6|6	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.69	60.00	0.00
NSP4-A549-Nt	Q9Y2H6	FNDC3A	27|30	57	28.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	42.10	285.00	0.00
NSP4-A549-Nt	Q7L266	ASRGL1	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
NSP4-A549-Nt	Q99758	ABCA3	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
NSP4-A549-Nt	Q8TBE7	SLC35G2	2|3	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
NSP4-A549-Nt	B7ZAQ6	GPR89A	6|7	13	6.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.45	65.00	0.00
NSP4-A549-Nt	P53621	COPA	48|49	97	48.50	2	0|0|8|8	1.00	1.00	1.00	1.00	1.00	31.05	6.06	0.00
NSP4-A549-Nt	P45974	USP5	13|14	27	13.50	2	0|0|19|22	0.00	0.00	0.00	0.00	0.00	-55.28	0.66	0.49
NSP4-A549-Nt	Q9BWL3	C1orf43	5|7	12	6.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.81	60.00	0.00
NSP4-A549-Nt	O43556	SGCE	4|3	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	35.00	0.00
NSP4-A549-Nt	Q9H6U6	BCAS3	9|6	15	7.50	2	0|0|14|13	0.00	0.00	0.00	0.00	0.00	-41.56	0.56	0.46
NSP4-A549-Nt	Q14643	ITPR1	10|7	17	8.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.05	85.00	0.00
NSP4-A549-Nt	O95759	TBC1D8	16|19	35	17.50	2	0|0|17|13	0.00	0.00	0.00	0.00	0.00	-30.27	1.17	0.44
NSP4-A549-Nt	Q7Z3T8	ZFYVE16	39|45	84	42.00	2	0|0|76|66	0.00	0.00	0.00	0.00	0.00	-202.20	0.59	0.54
NSP4-A549-Nt	E9PAV3	NACA	9|11	20	10.00	2	0|0|7|5	0.00	0.00	0.00	0.00	0.00	-8.72	1.67	0.27
NSP4-A549-Nt	P42892	ECE1	23|18	41	20.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	28.73	205.00	0.00
NSP4-A549-Nt	Q9UHD8	SEPTIN9	3|5	8	4.00	2	0|0|56|56	0.00	0.00	0.00	0.00	0.00	-235.10	0.07	0.55
NSP4-A549-Nt	Q6ZS30	NBEAL1	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
NSP4-A549-Nt	P51798	CLCN7	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.24	45.00	0.00
NSP4-A549-Nt	Q9H2U1	DHX36	6|7	13	6.50	2	0|0|12|9	0.00	0.00	0.00	0.00	0.00	-29.68	0.62	0.44
NSP4-A549-Nt	Q08431	MFGE8	2|0	2	1.00	2	0|0|0|0	0.49	0.97	0.49	0.97	0.49	-1.00	10.00	0.11
NSP4-A549-Nt	Q14728	MFSD10	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	45.00	0.00
NSP4-A549-Nt	P14209	CD99	3|2	5	2.50	2	0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.49	25.00	0.00
NSP4-A549-Nt	Q53EZ4	CEP55	5|0	5	2.50	2	0|0|9|15	0.00	0.00	0.00	0.00	0.00	-52.16	0.21	0.55
NSP4-A549-Nt	P30519	HMOX2	28|24	52	26.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	37.83	260.00	0.00
NSP4-A549-Nt	Q9ULF5	SLC39A10	8|6	14	7.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.50	70.00	0.00
NSP4-A549-Nt	Q14157	UBAP2L	2|0	2	1.00	2	0|0|37|41	0.00	0.00	0.00	0.00	0.00	-173.33	0.03	0.55
NSP4-A549-Nt	Q8WXF7	ATL1	16|12	28	14.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.82	140.00	0.00
NSP4-A549-Nt	P02786	TFRC	8|8	16	8.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.07	80.00	0.00
NSP4-A549-Nt	Q15043	SLC39A14	3|5	8	4.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.39	40.00	0.00
NSP4-A549-Nt	O96008	TOMM40	3|4	7	3.50	2	2|0|0|0	0.66	0.76	0.80	0.87	0.80	1.03	3.50	0.01
NSP4-A549-Nt	Q15738	NSDHL	7|3	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.36	50.00	0.00
NSP4-A549-Nt	Q96C24	SYTL4	64|62	126	63.00	2	0|0|49|48	0.00	0.00	0.00	0.00	0.00	-81.71	1.30	0.51
NSP4-A549-Nt	Q9Y6I3	EPN1	2|0	2	1.00	2	0|0|3|0	0.04	0.09	0.04	0.08	0.04	-5.95	0.67	0.22
NSP4-A549-Nt	O43795	MYO1B	3|2	5	2.50	2	0|0|7|10	0.00	0.00	0.00	0.00	0.00	-30.41	0.29	0.55
NSP4-A549-Nt	O14967	CLGN	5|4	9	4.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.07	45.00	0.00
NSP4-A549-Nt	O00562	PITPNM1	10|7	17	8.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.00	85.00	0.00
NSP4-A549-Nt	Q9Y2Z0	SUGT1	6|4	10	5.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.40	50.00	0.00
NSP4-A549-Nt	A2VDJ0	TMEM131L	3|3	6	3.00	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.36	30.00	0.00
NSP4-A549-Nt	Q05209	PTPN12	4|2	6	3.00	2	0|0|30|28	0.00	0.00	0.00	0.00	0.00	-119.47	0.10	0.55
NSP4-A549-Nt	Q9NUM4	TMEM106B	3|4	7	3.50	2	0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.33	35.00	0.00
