Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF7A-Nt	geneid:4864;refseq:NP_000262;uniprot:O15118	NPC1	27|28	55	27.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	41.56	275.00	0.00	27.5	11.99	7.19
ORF7A-Nt	geneid:4952;refseq:NP_000267;uniprot:Q01968	OCRL	17|17	34	17.00	2	27|23|20|21|22|0|0|0|22|24|19|23	0.00	0.00	0.00	0.00	0.00	-64.14	0.69	0.57	0.25	0.15	0.03
ORF7A-Nt	geneid:5311;refseq:NP_000288;uniprot:Q13563	PKD2	13|12	25	12.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.43	125.00	0.00	12.5	7.19	13.27
ORF7A-Nt	geneid:5830;refseq:NP_000310;uniprot:P50542	PEX5	3|0	3	1.50	2	6|10|5|5|10|0|0|0|11|8|8|5	0.00	0.00	0.00	0.00	0.00	-45.25	0.15	0.62	0	0	0
ORF7A-Nt	geneid:2539;refseq:NP_000393;uniprot:P11413	G6PD	96|101	197	98.50	2	168|166|141|96|108|0|2|0|148|145|129|156	0.00	0.00	0.00	0.00	0.00	-452.61	0.60	0.62	0	0	0
ORF7A-Nt	geneid:3141;refseq:NP_000402;uniprot:P50747	HLCS	9|6	15	7.50	2	3|0|0|2|0|0|7|6|3|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.08	1.41	0.29	5.75	4.41	1.29
ORF7A-Nt	geneid:3459;refseq:NP_000407;uniprot:P15260	IFNGR1	4|4	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.70	40.00	0.00	4	4.56	5.94
ORF7A-Nt	geneid:4854;refseq:NP_000426;uniprot:Q9UM47	NOTCH3	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.41	10.00	0.10	1	0.24	2.36
ORF7A-Nt	geneid:5189;refseq:NP_000457;uniprot:O43933	PEX1	3|0	3	1.50	2	6|2|0|0|0|0|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.23	0.56	0.27	0.83	0.36	0.61
ORF7A-Nt	geneid:351;refseq:NP_000475;uniprot:P05067	APP	3|7	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.29	50.00	0.00	5	3.62	1.34
ORF7A-Nt	geneid:5096;refseq:NP_000523;uniprot:P05166	PCCB	3|5	8	4.00	2	0|0|0|0|0|2|8|12|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-23.12	0.55	0.46	2.17	2.24	0.43
ORF7A-Nt	geneid:5378;refseq:NP_000525;uniprot:P54277	PMS1	4|0	4	2.00	2	18|14|58|53|55|0|0|0|61|51|47|64	0.00	0.00	0.00	0.00	0.00	-272.43	0.03	0.62	0	0	0
ORF7A-Nt	geneid:6891;refseq:NP_000535;uniprot:Q03519	TAP2	3|5	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.08	40.00	0.00	4	3.17	3.01
ORF7A-Nt	geneid:6133;refseq:NP_000652;uniprot:P32969	RPL9	8|3	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.35	55.00	0.00	5.5	15.96	1.53
ORF7A-Nt	geneid:301;refseq:NP_000691;uniprot:P04083	ANXA1	50|70	120	60.00	2	65|84|96|67|70|0|0|0|84|78|79|77	0.00	0.00	0.00	0.00	0.00	-247.49	0.68	0.62	1.67	2.69	0.22
ORF7A-Nt	geneid:3156;refseq:NP_000850;uniprot:P04035	HMGCR	6|2	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.98	1.00	0.98	3.16	40.00	0.00	4	2.51	3.53
ORF7A-Nt	geneid:3482;refseq:NP_000867;uniprot:P11717	IGF2R	74|72	146	73.00	2	6|6|2|0|0|0|0|0|4|2|0|0	1.00	1.00	1.00	1.00	1.00	69.30	13.69	0.00	71.33	15.95	2.63
ORF7A-Nt	geneid:1728;refseq:NP_000894;uniprot:P15559	NQO1	13|11	24	12.00	2	6|9|6|5|3|0|3|0|7|7|4|4	0.00	0.00	0.00	0.00	0.00	-12.10	1.57	0.34	7.5	15.25	1.28
ORF7A-Nt	geneid:5091;refseq:NP_000911;uniprot:P11498	PC	1317|1127	2444	1222.00	2	868|884|226|225|242|1091|926|506|838|792|401|516	0.00	0.00	0.00	0.00	0.00	-inf	1.26	0.62	595.75	281.69	1.27
ORF7A-Nt	geneid:5447;refseq:NP_000932;uniprot:P16435	POR	55|41	96	48.00	2	0|0|0|0|3|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	14.26	48.00	0.00	47.75	39.11	3.99
ORF7A-Nt	geneid:6124;refseq:NP_000959;uniprot:P36578	RPL4	4|5	9	4.50	2	0|0|4|5|4|0|6|0|3|4|0|0	0.00	0.00	0.00	0.00	0.00	-11.70	0.90	0.36	2.33	3.04	0.75
ORF7A-Nt	geneid:6125;refseq:NP_000960;uniprot:P46777	RPL5	49|48	97	48.50	2	27|23|4|0|3|0|3|0|21|23|17|15	0.00	0.00	0.00	0.00	0.00	-17.51	1.99	0.44	37.17	69.71	1.65
ORF7A-Nt	geneid:6128;refseq:NP_000961;uniprot:Q02878	RPL6	37|46	83	41.50	2	19|17|12|4|12|7|4|0|16|15|14|13	0.42	0.83	0.47	0.94	0.47	-8.76	2.39	0.16	30.42	58.83	1.75
ORF7A-Nt	geneid:6129;refseq:NP_000962;uniprot:P18124	RPL7	9|14	23	11.50	2	0|0|0|0|0|0|3|0|0|0|0|0	0.97	0.99	0.99	1.00	0.99	3.68	11.50	0.00	11.25	25.27	1.74
ORF7A-Nt	geneid:6130;refseq:NP_000963;uniprot:P62424	RPL7A	14|15	29	14.50	2	0|0|3|0|0|0|3|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	7.99	7.25	0.00	14	29.32	1.72
ORF7A-Nt	geneid:6132;refseq:NP_000964;uniprot:P62917	RPL8	6|5	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.59	55.00	0.00	5.5	11.92	2.03
ORF7A-Nt	geneid:6135;refseq:NP_000966;uniprot:P62913	RPL11	3|3	6	3.00	2	0|0|0|0|0|0|3|0|0|0|0|0	0.50	0.50	0.52	0.52	0.52	0.09	3.00	0.03	2.75	8.61	2.34
ORF7A-Nt	geneid:9349;refseq:NP_000969;uniprot:P62829	RPL23	5|5	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.78	50.00	0.00	5	19.89	1.7
ORF7A-Nt	geneid:6141;refseq:NP_000970;uniprot:Q07020	RPL18	3|3	6	3.00	2	0|0|0|0|0|0|4|0|0|0|0|0	0.31	0.31	0.51	0.51	0.51	0.03	2.25	0.17	2.67	7.91	0.85
ORF7A-Nt	geneid:6142;refseq:NP_000971;uniprot:Q02543	RPL18A	17|12	29	14.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.98	145.00	0.00	14.5	45.89	2.54
ORF7A-Nt	geneid:6144;refseq:NP_000973;uniprot:P46778	RPL21	7|8	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	12.04	75.00	0.00	7.5	26.11	1.57
ORF7A-Nt	geneid:6146;refseq:NP_000974;uniprot:P35268	RPL22	2|2	4	2.00	2	0|0|0|0|0|0|2|0|0|0|0|0	0.45	0.45	0.54	0.54	0.54	0.15	3.00	0.16	1.83	7.96	1.3
ORF7A-Nt	geneid:6152;refseq:NP_000977;uniprot:P83731	RPL24	3|0	3	1.50	2	5|3|6|3|3|0|3|0|3|3|0|3	0.00	0.00	0.00	0.00	0.00	-19.40	0.32	0.40	0	0	0
ORF7A-Nt	geneid:6155;refseq:NP_000979;uniprot:P61353	RPL27	9|11	20	10.00	2	0|2|0|0|0|0|0|0|3|2|0|0	0.97	0.99	0.98	1.00	0.98	3.30	4.29	0.00	9.42	38.58	1.9
ORF7A-Nt	geneid:6156;refseq:NP_000980;uniprot:P62888	RPL30	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.20	35.00	0.00	3.5	16.95	1.08
ORF7A-Nt	geneid:6157;refseq:NP_000981;uniprot:P46776	RPL27A	7|7	14	7.00	2	0|0|0|0|0|0|2|0|2|0|0|0	0.99	0.99	1.00	1.00	1.00	5.46	5.25	0.00	6.67	25.1	1.66
ORF7A-Nt	geneid:6158;refseq:NP_000982;uniprot:P46779	RPL28	13|12	25	12.50	2	0|0|0|0|0|0|0|0|8|6|0|0	0.19	0.24	0.21	0.27	0.21	-1.74	2.68	0.19	11.33	46.06	1.8
ORF7A-Nt	geneid:6159;refseq:NP_000983;uniprot:P47914	RPL29	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	7.01	3.25
ORF7A-Nt	geneid:6164;refseq:NP_000986;uniprot:P49207	RPL34	4|4	8	4.00	2	0|3|0|0|0|0|5|0|3|0|0|3	0.00	0.00	0.00	0.00	0.00	-7.34	1.09	0.30	2.83	13.47	1.21
ORF7A-Nt	geneid:6165;refseq:NP_000987;uniprot:P18077	RPL35A	5|6	11	5.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.51	55.00	0.00	5.5	27.85	1.8
ORF7A-Nt	geneid:6168;refseq:NP_000989;uniprot:P61513	RPL37A	3|0	3	1.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	0.99	0.50	0.99	0.50	-1.11	15.00	0.07	1.5	9.08	1.53
ORF7A-Nt	geneid:6175;refseq:NP_000993;uniprot:P05388	RPLP0	3|0	3	1.50	2	7|8|13|9|11|0|0|0|7|4|7|8	0.00	0.00	0.00	0.00	0.00	-47.63	0.14	0.62	0	0	0
ORF7A-Nt	geneid:6194;refseq:NP_001001;uniprot:P62753	RPS6	6|9	15	7.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.97	0.99	0.99	1.00	0.99	3.80	11.25	0.00	7.33	16.4	1.81
ORF7A-Nt	geneid:6201;refseq:NP_001002;uniprot:P62081	RPS7	8|8	16	8.00	2	0|0|2|0|2|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	6.81	6.00	0.00	7.67	22.02	2.17
ORF7A-Nt	geneid:253558;refseq:NP_001002257;uniprot:Q6UWP7	LCLAT1	6|6	12	6.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	60.00	0.00	6	8.89	1.65
ORF7A-Nt	geneid:10051;refseq:NP_001002800;uniprot:Q9NTJ3	SMC4	3|0	3	1.50	2	4|2|3|5|7|0|0|0|4|6|3|0	0.00	0.00	0.00	0.00	0.00	-26.10	0.25	0.45	0	0	0
ORF7A-Nt	geneid:302;refseq:NP_001002857;uniprot:P07355	ANXA2	63|75	138	69.00	2	74|88|75|62|60|0|7|0|89|75|69|82	0.00	0.00	0.00	0.00	0.00	-216.81	0.80	0.61	12.25	20.13	1.17
ORF7A-Nt	geneid:6202;refseq:NP_001003;uniprot:P62241	RPS8	16|16	32	16.00	2	3|5|0|0|0|0|7|2|8|7|5|4	0.01	0.01	0.04	0.04	0.04	-3.27	2.18	0.24	12.58	33.69	1.47
ORF7A-Nt	geneid:6203;refseq:NP_001004;uniprot:P46781	RPS9	7|8	15	7.50	2	0|0|0|0|0|0|2|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.89	11.25	0.00	7.33	21.05	1.97
ORF7A-Nt	geneid:6720;refseq:NP_001005291;uniprot:P36956	SREBF1	40|41	81	40.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	60.46	405.00	0.00	40.5	19.17	3.67
ORF7A-Nt	geneid:79651;refseq:NP_001005498;uniprot:Q6PJF5	RHBDF2	19|19	38	19.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	29.83	190.00	0.00	19	12.8	14.11
ORF7A-Nt	geneid:6205;refseq:NP_001006;uniprot:P62280	RPS11	11|12	23	11.50	2	0|0|0|0|0|0|4|0|0|4|0|0	0.93	0.95	0.95	0.97	0.95	2.77	4.31	0.01	10.83	38.18	1.58
ORF7A-Nt	geneid:27101;refseq:NP_001007215;uniprot:Q9HB71	CACYBP	7|5	12	6.00	2	0|3|7|4|4|0|0|0|2|2|0|0	0.00	0.00	0.00	0.00	0.00	-11.10	1.20	0.32	4.17	12.56	1
ORF7A-Nt	geneid:9538;refseq:NP_001007278;uniprot:O14681	EI24	5|5	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	50.00	0.00	5	10.63	7.22
ORF7A-Nt	geneid:10206;refseq:NP_001007279;uniprot:O60858	TRIM13	32|32	64	32.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	48.82	320.00	0.00	32	43.47	8.45
ORF7A-Nt	geneid:7812;refseq:NP_001007554;uniprot:O75534	CSDE1	4|3	7	3.50	2	27|21|24|23|24|0|0|0|23|20|19|20	0.00	0.00	0.00	0.00	0.00	-98.73	0.14	0.62	0	0	0
ORF7A-Nt	geneid:10342;refseq:NP_001007566;uniprot:Q92734	TFG	3|3	6	3.00	2	3|3|6|4|3|0|0|0|2|3|6|4	0.00	0.00	0.00	0.00	0.00	-15.65	0.56	0.42	0.17	0.24	0.18
ORF7A-Nt	geneid:10814;refseq:NP_001008221;uniprot:Q6PUV4	CPLX2	24|25	49	24.50	2	17|12|12|7|8|0|0|0|13|14|15|17	0.00	0.00	0.00	0.00	0.00	-23.95	1.50	0.48	14.92	62.02	3.03
ORF7A-Nt	geneid:493856;refseq:NP_001008389;uniprot:Q8N5K1	CISD2	34|48	82	41.00	2	5|4|4|4|3|0|0|0|4|3|4|4	1.00	1.00	1.00	1.00	1.00	25.42	9.46	0.00	38.08	157.12	4.05
ORF7A-Nt	geneid:55240;refseq:NP_001008410;uniprot:Q658P3	STEAP3	2|2	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.96	0.96	0.96	0.96	0.96	3.11	20.00	0.00	2	2.28	1.3
ORF7A-Nt	geneid:9793;refseq:NP_001008938;uniprot:Q14008	CKAP5	8|6	14	7.00	2	36|37|20|25|26|0|0|0|29|24|26|27	0.00	0.00	0.00	0.00	0.00	-128.01	0.21	0.62	0	0	0
ORF7A-Nt	geneid:6210;refseq:NP_001010;uniprot:P62244	RPS15A	3|0	3	1.50	2	0|0|3|0|2|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-16.54	0.38	0.36	0.5	2.14	0.46
ORF7A-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	7|5	12	6.00	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-138.51	0.17	0.62	0	0	0
ORF7A-Nt	geneid:6217;refseq:NP_001011;uniprot:P62249	RPS16	3|2	5	2.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	0.99	0.98	0.99	0.98	3.26	25.00	0.00	2.5	9.54	3.17
ORF7A-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	16|17	33	16.50	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-54.67	0.76	0.56	3.67	3.24	0.4
ORF7A-Nt	geneid:388698;refseq:NP_001014364;uniprot:Q5D862	FLG2	6|0	6	3.00	2	0|0|0|0|5|0|5|0|0|0|0|0	0.01	0.02	0.01	0.02	0.01	-14.14	0.90	0.24	2.17	0.51	0.98
ORF7A-Nt	geneid:2109;refseq:NP_001014763;uniprot:P38117	ETFB	3|0	3	1.50	2	0|0|9|4|4|0|0|0|6|2|6|4	0.00	0.00	0.00	0.00	0.00	-30.50	0.21	0.48	0	0	0
ORF7A-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	6|2	8	4.00	2	0|3|0|0|0|0|0|0|2|2|0|0	0.16	0.33	0.25	0.50	0.25	-5.54	1.71	0.19	3.42	13.32	0.97
ORF7A-Nt	geneid:6229;refseq:NP_001017;uniprot:P62847	RPS24	4|2	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.98	1.00	0.99	1.00	0.99	3.56	30.00	0.00	3	12.56	1.08
ORF7A-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	3|0	3	1.50	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-407.26	0.02	0.62	0	0	0
ORF7A-Nt	geneid:23023;refseq:NP_001017395;uniprot:O94876	TMCC1	6|0	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.43	30.00	0.04	3	2.56	6.78
ORF7A-Nt	geneid:203547;refseq:NP_001017980;uniprot:Q3ZAQ7	VMA21	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.34	10.00	0.10	1	5.51	1.93
ORF7A-Nt	geneid:23230;refseq:NP_001018047;uniprot:Q96RL7	VPS13A	5|5	10	5.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	8.38	50.00	0.00	5	0.89	2.55
ORF7A-Nt	geneid:26135;refseq:NP_001018077;uniprot:Q8NC51	SERBP1	3|3	6	3.00	2	18|21|19|15|18|0|0|0|15|13|14|12	0.00	0.00	0.00	0.00	0.00	-74.09	0.16	0.62	0	0	0
ORF7A-Nt	geneid:91663;refseq:NP_001018654;uniprot:Q96S97	MYADM	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.99	35.00	0.00	3.5	6.05	1.56
ORF7A-Nt	geneid:375;refseq:NP_001019397;uniprot:P84077	ARF1	13|13	26	13.00	2	3|0|4|2|3|0|0|0|3|3|4|0	0.97	0.97	0.98	0.98	0.98	3.79	3.55	0.00	11.17	34.37	1.59
ORF7A-Nt	geneid:821;refseq:NP_001019820;uniprot:P27824	CANX	15|19	34	17.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	24.38	170.00	0.00	17	15.99	6.31
ORF7A-Nt	geneid:6309;refseq:NP_001020127;uniprot:O75845	SC5D	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	6.52	11.38
ORF7A-Nt	geneid:1173;refseq:NP_001020376;uniprot:Q96CW1	AP2M1	15|13	28	14.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	20.97	140.00	0.00	14	18.01	1.69
ORF7A-Nt	geneid:7163;refseq:NP_001020423;uniprot:P55327	TPD52	2|0	2	1.00	2	8|8|16|13|10|0|0|0|7|7|5|6	0.00	0.00	0.00	0.00	0.00	-57.16	0.08	0.62	0	0	0
ORF7A-Nt	geneid:6232;refseq:NP_001021;uniprot:P42677	RPS27	13|14	27	13.50	2	3|0|0|0|0|0|3|0|5|0|0|4	0.96	0.98	0.98	0.99	0.98	3.30	3.38	0.00	12.25	81.23	1.69
ORF7A-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	38|36	74	37.00	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-116.84	0.78	0.60	7.58	5.31	5.18
ORF7A-Nt	geneid:23646;refseq:NP_001026866;uniprot:Q8IV08	PLD3	7|6	13	6.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.02	65.00	0.00	6.5	7.39	3.19
ORF7A-Nt	geneid:57222;refseq:NP_001026881;uniprot:Q969X5	ERGIC1	10|10	20	10.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	16.34	100.00	0.00	10	19.21	11.3
ORF7A-Nt	geneid:79982;refseq:NP_001026893;uniprot:Q8TBM8	DNAJB14	10|8	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.20	90.00	0.00	9	13.23	4.93
ORF7A-Nt	geneid:1374;refseq:NP_001867;uniprot:P50416	CPT1A	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	2.52	1.46
ORF7A-Nt	geneid:57211;refseq:NP_001027566;uniprot:Q86SQ4	ADGRG6	31|27	58	29.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	41.56	290.00	0.00	29	13.54	5.8
ORF7A-Nt	geneid:51128;refseq:NP_001028675;uniprot:Q9Y6B6	SAR1B	12|14	26	13.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	19.41	130.00	0.00	13	36.57	3.2
ORF7A-Nt	geneid:26100;refseq:NP_001028690;uniprot:Q9Y4P8	WIPI2	3|2	5	2.50	2	5|8|9|5|7|0|0|0|6|4|5|7	0.00	0.00	0.00	0.00	0.00	-28.71	0.31	0.62	0	0	0
ORF7A-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	83|93	176	88.00	2	4|15|2|3|4|0|0|0|15|10|29|35	0.54	0.96	0.58	0.97	0.58	-1.52	3.34	0.03	78.25	340.51	2.58
ORF7A-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	7|3	10	5.00	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-23.64	0.68	0.44	0.92	4.98	1.06
ORF7A-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	3|5	8	4.00	2	0|0|0|0|0|0|0|0|2|2|0|0	0.52	0.84	0.53	0.85	0.53	-1.33	3.00	0.03	3.67	9.51	2.06
ORF7A-Nt	geneid:64855;refseq:NP_001030611;uniprot:Q96TA1	NIBAN2	3|3	6	3.00	2	30|26|28|23|22|0|0|0|29|26|25|31	0.00	0.00	0.00	0.00	0.00	-120.70	0.10	0.62	0	0	0
ORF7A-Nt	geneid:8662;refseq:NP_001032360;uniprot:P55884	EIF3B	14|14	28	14.00	2	3|2|3|2|2|0|0|0|6|3|0|0	0.98	0.98	0.98	0.98	0.98	3.90	3.50	0.00	12.25	8.38	2.14
ORF7A-Nt	geneid:79868;refseq:NP_001034299;uniprot:Q9NP73	ALG13	2|0	2	1.00	2	2|0|5|4|3|0|0|0|5|4|0|0	0.00	0.00	0.00	0.00	0.00	-20.27	0.21	0.42	0	0	0
ORF7A-Nt	geneid:55898;refseq:NP_001034764;uniprot:Q9H3U1	UNC45A	10|8	18	9.00	2	12|13|8|18|13|0|0|0|16|15|9|8	0.00	0.00	0.00	0.00	0.00	-48.98	0.55	0.55	0	0	0
ORF7A-Nt	geneid:80230;refseq:NP_001035541;uniprot:Q96T51	RUFY1	8|6	14	7.00	2	23|31|30|28|31|0|0|0|28|25|29|35	0.00	0.00	0.00	0.00	0.00	-121.01	0.22	0.62	0	0	0
ORF7A-Nt	geneid:55293;refseq:NP_001035787;uniprot:Q8IX04	UEVLD	2|0	2	1.00	2	6|5|9|7|9|0|0|0|10|8|3|2	0.00	0.00	0.00	0.00	0.00	-40.93	0.11	0.62	0	0	0
ORF7A-Nt	geneid:6059;refseq:NP_001035809;uniprot:P61221	ABCE1	9|6	15	7.50	2	6|8|3|5|3|0|0|0|5|3|0|3	0.00	0.00	0.00	0.00	0.00	-14.19	1.18	0.35	4.5	4.18	1.03
ORF7A-Nt	geneid:1540;refseq:NP_001035814;uniprot:Q9NQC7	CYLD	8|6	14	7.00	2	24|23|12|12|11|0|0|0|23|26|16|22	0.00	0.00	0.00	0.00	0.00	-86.93	0.29	0.62	0	0	0
ORF7A-Nt	geneid:26090;refseq:NP_001035937;uniprot:Q8N2K0	ABHD12	10|7	17	8.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	11.62	85.00	0.00	8.5	11.9	5.67
