Bait	Prey	PreyGene	Spec	SpecSum	AvgSpec	NumReplicates	ctrlCounts	AvgP	MaxP	TopoAvgP	TopoMaxP	SaintScore	logOddsScore	FoldChange	BFDR	ctrlSubtracted	CLSC	Specificity
ORF6-Nt	geneid:22994;refseq:NP_001009811;uniprot:Q9UPN4	CEP131	9|0	9	4.50	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.38	45.00	0.04	4.5	2.65	3.77
ORF6-Nt	geneid:23078;refseq:NP_055873;uniprot:A3KMH1	VWA8	2|0	2	1.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.48	0.96	0.48	0.96	0.48	-1.40	10.00	0.10	1	0.32	0.33
ORF6-Nt	geneid:6210;refseq:NP_001010;uniprot:P62244	RPS15A	2|2	4	2.00	2	0|0|3|0|2|7|0|0|0|0|0|0	0.00	0.00	0.00	0.00	0.00	-11.88	0.50	0.37	1	4.73	0.95
ORF6-Nt	geneid:7791;refseq:NP_001010972;uniprot:Q15942	ZYX	2|0	2	1.00	2	21|42|25|27|24|0|0|0|31|34|27|21	0.00	0.00	0.00	0.00	0.00	-158.58	0.03	0.62	0	0	0
ORF6-Nt	geneid:93323;refseq:NP_001011699;uniprot:Q9BT25	HAUS8	3|2	5	2.50	2	2|0|6|3|3|0|0|0|3|3|0|2	0.00	0.00	0.00	0.00	0.00	-12.31	0.62	0.36	0.67	1.01	1.43
ORF6-Nt	geneid:144983;refseq:NP_001011724;uniprot:Q32P51	HNRNPA1L2	4|0	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.38	20.00	0.05	2	3.84	4.52
ORF6-Nt	geneid:6520;refseq:NP_001012680;uniprot:P08195	SLC3A2	24|16	40	20.00	2	22|17|24|19|18|0|0|0|14|17|12|11	0.00	0.00	0.00	0.00	0.00	-54.69	0.92	0.55	7.17	6.99	0.76
ORF6-Nt	geneid:91351;refseq:NP_001012985;uniprot:Q5H9U9	DDX60L	2|0	2	1.00	2	4|2|0|4|3|0|0|0|0|0|3|0	0.00	0.00	0.00	0.00	0.00	-15.93	0.27	0.37	0	0	0
ORF6-Nt	geneid:23265;refseq:NP_001013861;uniprot:Q9UPT5	EXOC7	14|7	21	10.50	2	16|11|18|17|19|0|0|0|16|15|14|11	0.00	0.00	0.00	0.00	0.00	-57.92	0.58	0.55	0	0	0
ORF6-Nt	geneid:28988;refseq:NP_001014436;uniprot:Q9UJU6	DBNL	2|0	2	1.00	2	18|25|18|15|11|0|0|0|16|20|21|17	0.00	0.00	0.00	0.00	0.00	-97.49	0.05	0.62	0	0	0
ORF6-Nt	geneid:8480;refseq:NP_001015885;uniprot:P78406	RAE1	8|10	18	9.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	13.29	90.00	0.00	9	15.04	Infinity
ORF6-Nt	geneid:6880;refseq:NP_001015892;uniprot:Q16594	TAF9	2|0	2	1.00	2	0|0|12|7|7|0|0|0|8|7|6|0	0.00	0.00	0.00	0.00	0.00	-39.37	0.11	0.62	0	0	0
ORF6-Nt	geneid:6228;refseq:NP_001016;uniprot:P62266	RPS23	4|2	6	3.00	2	0|3|0|0|0|0|0|0|2|2|0|0	0.02	0.03	0.03	0.05	0.03	-5.83	1.29	0.23	2.42	10.41	0.68
ORF6-Nt	geneid:6229;refseq:NP_001017;uniprot:P62847	RPS24	5|3	8	4.00	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	5.21	40.00	0.00	4	18.5	1.49
ORF6-Nt	geneid:10147;refseq:NP_001017392;uniprot:Q8IX01	SUGP2	22|12	34	17.00	2	20|12|44|59|53|0|0|0|91|82|91|91	0.00	0.00	0.00	0.00	0.00	-356.26	0.19	0.62	0	0	0
ORF6-Nt	geneid:23230;refseq:NP_001018047;uniprot:Q96RL7	VPS13A	3|4	7	3.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.96	35.00	0.00	3.5	0.69	1.73
ORF6-Nt	geneid:79184;refseq:NP_001018065;uniprot:P46736	BRCC3	6|0	6	3.00	2	15|22|17|10|12|0|0|0|14|17|12|13	0.00	0.00	0.00	0.00	0.00	-82.51	0.16	0.62	0	0	0
ORF6-Nt	geneid:54832;refseq:NP_001018098;uniprot:Q709C8	VPS13C	26|16	42	21.00	2	39|36|0|4|14|0|0|0|20|20|23|32	0.00	0.00	0.00	0.00	0.00	-109.58	0.59	0.59	5.33	0.9	0.79
ORF6-Nt	geneid:79664;refseq:NP_001018099;uniprot:Q659A1	ICE2	2|0	2	1.00	2	8|2|14|13|12|0|0|0|11|7|8|9	0.00	0.00	0.00	0.00	0.00	-57.19	0.08	0.62	0	0	0
ORF6-Nt	geneid:91663;refseq:NP_001018654;uniprot:Q96S97	MYADM	3|3	6	3.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.99	0.99	0.99	0.99	0.99	4.97	30.00	0.00	3	5.73	1.28
ORF6-Nt	geneid:375;refseq:NP_001019397;uniprot:P84077	ARF1	5|9	14	7.00	2	3|0|4|2|3|0|0|0|3|3|4|0	0.11	0.23	0.12	0.23	0.12	-6.57	1.91	0.20	5.17	17.57	0.73
ORF6-Nt	geneid:55763;refseq:NP_001020095;uniprot:Q9NV70	EXOC1	3|2	5	2.50	2	0|0|2|0|0|0|0|0|0|0|0|0	0.56	0.67	0.54	0.65	0.56	-0.25	3.75	0.02	2.33	1.6	11.39
ORF6-Nt	geneid:1173;refseq:NP_001020376;uniprot:Q96CW1	AP2M1	9|6	15	7.50	2	0|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	10.17	75.00	0.00	7.5	10.65	0.92
ORF6-Nt	geneid:27236;refseq:NP_001020764;uniprot:P53367	ARFIP1	4|5	9	4.50	2	0|0|7|3|4|0|0|0|5|8|5|2	0.00	0.00	0.00	0.00	0.00	-19.02	0.67	0.44	1.67	3.01	0.83
ORF6-Nt	geneid:6232;refseq:NP_001021;uniprot:P42677	RPS27	8|0	8	4.00	2	3|0|0|0|0|0|3|0|5|0|0|4	0.01	0.03	0.02	0.03	0.02	-16.97	1.00	0.24	2.75	20.13	0.35
ORF6-Nt	geneid:9373;refseq:NP_001026859;uniprot:Q9Y263	PLAA	21|12	33	16.50	2	38|39|48|44|50|0|0|0|40|32|29|33	0.00	0.00	0.00	0.00	0.00	-167.88	0.35	0.62	0	0	0
ORF6-Nt	geneid:23646;refseq:NP_001026866;uniprot:Q8IV08	PLD3	4|0	4	2.00	2	0|0|0|0|0|0|0|0|0|0|0|0	0.50	1.00	0.50	1.00	0.50	-1.43	20.00	0.05	2	2.51	0.91
ORF6-Nt	geneid:23597;refseq:NP_001028755;uniprot:Q9Y305	ACOT9	14|9	23	11.50	2	2|0|0|0|0|0|0|0|0|0|0|0	1.00	1.00	1.00	1.00	1.00	4.92	17.25	0.00	11.33	15.87	2.43
ORF6-Nt	geneid:7311;refseq:NP_001029102;uniprot:P62987	UBA52	18|15	33	16.50	2	4|15|2|3|4|0|0|0|15|10|29|35	0.00	0.00	0.00	0.00	0.00	-73.58	0.63	0.58	6.75	32.43	0.22
ORF6-Nt	geneid:554313;refseq:NP_001029249;uniprot:P62805	H4C15	5|0	5	2.50	2	0|0|7|6|7|0|8|4|6|4|3|4	0.00	0.00	0.00	0.00	0.00	-32.06	0.34	0.46	0	0	0
ORF6-Nt	geneid:9045;refseq:NP_001030168;uniprot:P50914	RPL14	3|0	3	1.50	2	0|0|0|0|0|0|0|0|2|2|0|0	0.10	0.21	0.10	0.21	0.10	-5.95	1.12	0.20	1.17	3.35	0.62
ORF6-Nt	geneid:8662;refseq:NP_001032360;uniprot:P55884	EIF3B	9|6	15	7.50	2	3|2|3|2|2|0|0|0|6|3|0|0	0.05	0.09	0.05	0.09	0.05	-6.34	1.88	0.22	5.75	4.34	0.94
ORF6-Nt	geneid:6780;refseq:NP_001032405;uniprot:O95793	STAU1	4|2	6	3.00	2	18|22|36|24|27|0|0|0|19|18|24|25	0.00	0.00	0.00	0.00	0.00	-120.56	0.10	0.62	0	0	0
ORF6-Nt	geneid:4869;refseq:NP_002511;uniprot:P06748	NPM1	2|0	2	1.00	2	4|4|15|18|19|0|0|0|18|11|15|14	0.00	0.00	0.00	0.00	0.00	-80.22	0.05	0.62	0	0	0
